,title,creators,type,lastmod,metadata_visibility,rev_number,status_changed,publication,dir,divisions,uri,volume,subjects,date_type,refereed,documents,official_url,number,userid,pagerange,eprint_status,id_number,eprintid,datestamp,ispublished,full_text_status,issn,publisher,related_url,date,corp_creators,abstract,succeeds,contributors,event_title,event_type,event_location,event_dates,pres_type,isbn,place_of_pub,pages,book_title,series,patent_applicant
138,Hasil penilaian sejawat sebidang/ Peer review  Karya Ilmiah Buku Monograf Implementasi Kebijakan Publik (Pentingnya Kapital Sosial dan Koproduks,"[{'name': {'lineage': None, 'family': 'novita tresiana', 'honourific': None, 'given': 'novita'}, 'id': 'novita.tresiana@fisip.unila.ac.id'}]",other,2022-05-25 06:08:26,show,7,2022-05-25 06:08:26,,disk0/00/04/18/27,['FISIP2'],http://repository.lppm.unila.ac.id/id/eprint/41827,,['H1'],,,"[{'format': 'text', 'files': [{'filesize': 2612254, 'objectid': 163494, 'uri': 'http://repository.lppm.unila.ac.id/id/file/461901', 'filename': 'Peer Review Buku Monograf Implementasi Kebijakan Publik (Pentingnya Kapital Sosial dan Koproduksi_Dr Novita.pdf', 'hash_type': 'MD5', 'mtime': '2022-05-25 05:37:09', 'fileid': 461901, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '09eb9fa458dfcf7ee5d5fc1a53dd54fa'}], 'main': 'Peer Review Buku Monograf Implementasi Kebijakan Publik (Pentingnya Kapital Sosial dan Koproduksi_Dr Novita.pdf', 'docid': 163494, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'eprintid': 41827, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/163494', 'pos': 1}]",,,544,,archive,,41827,2022-05-25 06:08:26,pub,public,,Graha Ilmu,,2022-05-01 00:00:00.000000000,['Universitas Lampung'],"Peer review  rekan sejawat eksternal berjumlah 2 orang 
Peer review rekan sejawat internasl berjumlah 1 orang
Hasil memenuhi unsur buku mpnograf",,,,,,,,,,,,,
139,Hasil penilaian sejawat sebidang/Peer Review Buku Monograf Kota Layak Anak yang Berkelanjutan,"[{'name': {'given': 'novita', 'honourific': None, 'family': 'novita tresiana', 'lineage': None}, 'id': 'novita.tresiana@fisip.unila.ac.id'}]",other,2022-05-25 06:08:28,show,7,2022-05-25 06:08:28,,disk0/00/04/18/28,['FISIP2'],http://repository.lppm.unila.ac.id/id/eprint/41828,,['H1'],,,"[{'placement': 1, 'eprintid': 41828, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163495', 'security': 'public', 'files': [{'hash': '82a5424944dde45cc3a29f6475e2e04a', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 461908, 'mtime': '2022-05-25 05:42:06', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/461908', 'filename': 'Peer Review Buku Monograf Kota Layak Anak yang Berkelanjutan_Dr Novita.pdf', 'objectid': 163495, 'filesize': 2819293}], 'main': 'Peer Review Buku Monograf Kota Layak Anak yang Berkelanjutan_Dr Novita.pdf', 'docid': 163495, 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",,,544,,archive,,41828,2022-05-25 06:08:28,pub,public,,Aura Publisher,,2022-05-01 00:00:00.000000000,['Universitas Lampung'],"Peer review  rekan sejawat eksternal berjumlah 2 orang 
Peer review rekan sejawat internasl berjumlah 1 orang
Hasil memenuhi unsur buku mpnograf",,,,,,,,,,,,,
140,Hasil penilaian sejawat/Peer Review Buku Referensi Gender Equality dan Inovasi Kebijakan Publik,"[{'id': 'novita.tresiana@fisip.unila.ac.id', 'name': {'given': 'novita', 'lineage': None, 'family': 'novita tresiana', 'honourific': None}}]",other,2022-05-25 06:08:30,show,7,2022-05-25 06:08:30,,disk0/00/04/18/29,['FISIP2'],http://repository.lppm.unila.ac.id/id/eprint/41829,,['H1'],,,"[{'main': 'Peer Review Buku Referensi Gender Equality dan Inovasi Kebijakan Publik _Dr Novita.pdf', 'files': [{'mtime': '2022-05-25 05:49:07', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/461915', 'filename': 'Peer Review Buku Referensi Gender Equality dan Inovasi Kebijakan Publik _Dr Novita.pdf', 'objectid': 163496, 'filesize': 2947499, 'hash': 'd73b14a26bd249cab4146cfe48447341', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 461915}], 'docid': 163496, 'format': 'text', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'placement': 1, 'eprintid': 41829, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163496', 'security': 'public'}]",,,544,,archive,,41829,2022-05-25 06:08:30,pub,public,,Graha Ilmu,,2022-05-01 00:00:00.000000000,['Universitas Lampung'],"Peer review  rekan sejawat eksternal berjumlah 2 orang 
Peer review rekan sejawat internasl berjumlah 1 orang
Hasil memenuhi unsur buku referensi",,,,,,,,,,,,,
141,Hasil penilaian sejawat/Peer Review Buku Referensi Tata Kelola Pariwisata Teluk Kiluan,"[{'id': 'novita.tresiana@fisip.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'novita tresiana', 'given': 'novita'}}]",other,2022-05-25 06:08:35,show,7,2022-05-25 06:08:35,,disk0/00/04/18/31,['FISIP2'],http://repository.lppm.unila.ac.id/id/eprint/41831,,['H1'],,,"[{'format': 'text', 'main': 'Peer Review Buku Referensi Tata Kelola Pariwisata Teluk Kiluan_Dr Novita.pdf', 'docid': 163498, 'files': [{'datasetid': 'document', 'fileid': 461929, 'hash': '47d591abf23e13e3d104c040d676db6f', 'mime_type': 'application/pdf', 'filesize': 2821685, 'objectid': 163498, 'filename': 'Peer Review Buku Referensi Tata Kelola Pariwisata Teluk Kiluan_Dr Novita.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/461929', 'hash_type': 'MD5', 'mtime': '2022-05-25 05:57:21'}], 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 41831, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/163498', 'pos': 1}]",,,544,,archive,,41831,2022-05-25 06:08:35,pub,public,,Graha Ilmu,,2022-05-01 00:00:00.000000000,['Universitas Lampung'],"Peer review  rekan sejawat eksternal berjumlah 2 orang 
Peer review rekan sejawat internasl berjumlah 1 orang
Hasil memenuhi unsur buku referensi",,,,,,,,,,,,,
142,Hasil penilaian sejawat/Peer Review HKI KAJIAN AKADEMIS RANCANGAN PERATURAN BUPATI TENTANG PEMBERDAYAAN WIRAUSAHA PEREMPUAN,"[{'id': 'novita.tresiana@fisip.unila.ac.id', 'name': {'given': 'novita', 'family': 'novita tresiana', 'lineage': None, 'honourific': None}}]",other,2022-05-27 03:22:15,show,7,2022-05-27 03:22:15,,disk0/00/04/18/35,['FISIP2'],http://repository.lppm.unila.ac.id/id/eprint/41835,,['H1'],,,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'format': 'text', 'main': 'Peer Review HKI KAJIAN AKADEMIS RANCANGAN PERATURAN BUPATI TENTANG PEMBERDAYAAN WIRAUSAHA PEREMPUAN DAN PERKUATAN INDUSTRI RUMAHAN_Dr Novita.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2022-05-25 06:07:27', 'filesize': 2593824, 'objectid': 163502, 'uri': 'http://repository.lppm.unila.ac.id/id/file/461957', 'filename': 'Peer Review HKI KAJIAN AKADEMIS RANCANGAN PERATURAN BUPATI TENTANG PEMBERDAYAAN WIRAUSAHA PEREMPUAN DAN PERKUATAN INDUSTRI RUMAHAN_Dr Novita.pdf', 'datasetid': 'document', 'fileid': 461957, 'mime_type': 'application/pdf', 'hash': '7a7e666006f3f860ea3bbaf87bf7738d'}], 'docid': 163502, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/163502', 'pos': 1, 'eprintid': 41835, 'placement': 1}]",,,544,,archive,,41835,2022-05-27 03:22:15,pub,public,,Kementrian Hukum&HAM RI_Dirjen KI,,2022-05-01 00:00:00.000000000,['Universitas Lampung'],"Peer review  rekan sejawat eksternal berjumlah 2 orang 
Peer review rekan sejawat internasl berjumlah 1 orang
Hasil memenuhi unsur HKI Buku",,,,,,,,,,,,,
143,Hasil penilaian sejawat/Peer Review Jurnal Int Bereputasi  Analysis of child marriage,"[{'name': {'given': 'novita', 'honourific': None, 'lineage': None, 'family': 'novita tresiana'}, 'id': 'novita.tresiana@fisip.unila.ac.id'}]",other,2022-05-27 03:22:20,show,7,2022-05-27 03:22:20,,disk0/00/04/18/37,['FISIP2'],http://repository.lppm.unila.ac.id/id/eprint/41837,,['H1'],,,"[{'eprintid': 41837, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/163504', 'pos': 1, 'format': 'text', 'docid': 163504, 'main': 'Peer Review Jurnal Int Bereputasi  Analysis of child marriage_Dr Novita.pdf', 'files': [{'datasetid': 'document', 'fileid': 461985, 'hash': 'a7705f9742e0c711f30a865f08550344', 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-05-25 06:46:45', 'objectid': 163504, 'filesize': 1616279, 'uri': 'http://repository.lppm.unila.ac.id/id/file/461985', 'filename': 'Peer Review Jurnal Int Bereputasi  Analysis of child marriage_Dr Novita.pdf'}], 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",,,544,,archive,,41837,2022-05-27 03:22:20,pub,public,,"Lublin University of Technology, Poland",,2022-05-01 00:00:00.000000000,['Universitas Lampung'],"Penilaian sejawat/peer review  dilakukan oleh 2 reviewer eskternal dan 1 reviewer internal
Hasil review: memenuhi unsur jurnal internasional bereputasi",,,,,,,,,,,,,
144,Hasil penilaian sejawat/Peer Review Jurnal Int Bereputasi  Raw Material Of Besemah traditional house construction in Indonesia,"[{'name': {'honourific': None, 'family': 'novita tresiana', 'lineage': None, 'given': 'novita'}, 'id': 'novita.tresiana@fisip.unila.ac.id'}]",other,2022-05-27 03:22:23,show,8,2022-05-27 03:22:23,,disk0/00/04/18/39,['FISIP2'],http://repository.lppm.unila.ac.id/id/eprint/41839,,['H1'],,,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'docid': 163507, 'main': 'Peer Review Jurnal Int Bereputasi  Raw Material Of Besemah traditional house construction in Indonesia_Dr Novita.pdf', 'files': [{'objectid': 163507, 'filesize': 3298407, 'filename': 'Peer Review Jurnal Int Bereputasi  Raw Material Of Besemah traditional house construction in Indonesia_Dr Novita.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/461998', 'hash_type': 'MD5', 'mtime': '2022-05-25 06:51:43', 'fileid': 461998, 'datasetid': 'document', 'hash': '627da8629f6a880809172cc78fb71e43', 'mime_type': 'application/pdf'}], 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/163507', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 41839}]",,,544,,archive,,41839,2022-05-27 03:22:23,pub,public,,Forest Research Institute,,2022-05-01 00:00:00.000000000,['Universitas Lampung'],"Penilaian sejawat/peer review  dilakukan oleh 2 reviewer eskternal dan 1 reviewer internal
Hasil review: memenuhi unsur jurnal internasional bereputasi",,,,,,,,,,,,,
145,Hasil penilaian sejawat/Peer Review Jurnal Int Bereputasi Accurate Estimated Model Of Volatility Crude Oil Price,"[{'name': {'honourific': None, 'lineage': None, 'family': 'novita tresiana', 'given': 'novita'}, 'id': 'novita.tresiana@fisip.unila.ac.id'}]",other,2022-05-27 03:22:25,show,7,2022-05-27 03:22:25,,disk0/00/04/18/40,['FISIP2'],http://repository.lppm.unila.ac.id/id/eprint/41840,,['H1'],,,"[{'placement': 1, 'eprintid': 41840, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163508', 'security': 'public', 'main': 'Peer Review Jurnal Int Bereputasi Accurate Estimated Model Of Volatility Crude Oil Price_Dr Novita.pdf', 'docid': 163508, 'files': [{'mtime': '2022-05-25 06:54:32', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/462005', 'filename': 'Peer Review Jurnal Int Bereputasi Accurate Estimated Model Of Volatility Crude Oil Price_Dr Novita.pdf', 'filesize': 3108862, 'objectid': 163508, 'mime_type': 'application/pdf', 'hash': 'aa03fc76141d04f70cdcedd5eee6639f', 'datasetid': 'document', 'fileid': 462005}], 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",,,544,,archive,,41840,2022-05-27 03:22:25,pub,public,,Econjournals,,2022-05-01 00:00:00.000000000,['Universitas Lampung'],"Penilaian sejawat/peer review  dilakukan oleh 2 reviewer eskternal dan 1 reviewer internal
Hasil review: memenuhi unsur jurnal internasional bereputasi",,,,,,,,,,,,,
146,Hasil penilaian sejawat/Peer Review Jurnal Int Bereputasi Cantrang A Dilemma in Policy Implementation,"[{'id': 'novita.tresiana@fisip.unila.ac.id', 'name': {'family': 'novita tresiana', 'lineage': None, 'honourific': None, 'given': 'novita'}}]",other,2022-05-27 03:22:27,show,7,2022-05-27 03:22:27,,disk0/00/04/18/41,['FISIP2'],http://repository.lppm.unila.ac.id/id/eprint/41841,,['H1'],,,"[{'main': 'Peer Review Jurnal Int Bereputasi Cantrang A Dilemma in Policy Implementation_Dr Novita.pdf', 'files': [{'datasetid': 'document', 'fileid': 462012, 'mime_type': 'application/pdf', 'hash': '60663937f48324f2df2c0d45d77f766e', 'hash_type': 'MD5', 'mtime': '2022-05-25 06:57:26', 'objectid': 163509, 'filesize': 3270783, 'filename': 'Peer Review Jurnal Int Bereputasi Cantrang A Dilemma in Policy Implementation_Dr Novita.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/462012'}], 'docid': 163509, 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'eprintid': 41841, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163509', 'pos': 1, 'security': 'public'}]",,,544,,archive,,41841,2022-05-27 03:22:27,pub,public,,"Lublin University of Technology, Poland",,2022-05-01 00:00:00.000000000,['Universitas Lampung'],"Penilaian sejawat/peer review  dilakukan oleh 2 reviewer eskternal dan 1 reviewer internal
Hasil review: memenuhi unsur jurnal internasional bereputasi",,,,,,,,,,,,,
147,Hasil penilaian sejawat/Peer Review Jurnal Internasional_ Research Initiative from Engineering Management and R & D Management,"[{'id': 'novita.tresiana@fisip.unila.ac.id', 'name': {'given': 'novita', 'honourific': None, 'family': 'novita tresiana', 'lineage': None}}]",other,2022-05-27 03:22:30,show,9,2022-05-27 03:22:30,,disk0/00/04/18/43,['FISIP2'],http://repository.lppm.unila.ac.id/id/eprint/41843,,['H1'],,,"[{'docid': 163511, 'main': 'Peer Review Jurnal Internasional_ Research Initiative from Engineering Management and R & D Management _Dr Novita.pdf', 'files': [{'mtime': '2022-05-25 07:05:48', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/462026', 'filename': 'Peer Review Jurnal Internasional_ Research Initiative from Engineering Management and R & D Management _Dr Novita.pdf', 'filesize': 2887286, 'objectid': 163511, 'hash': '6f60ae53c9e67604f84bb3962dd389a8', 'mime_type': 'application/pdf', 'fileid': 462026, 'datasetid': 'document'}], 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'placement': 1, 'eprintid': 41843, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163511', 'security': 'public'}]",,,544,,archive,,41843,2022-05-27 03:22:30,pub,public,,Science and Engineering Research Support Society,,2022-05-01 00:00:00.000000000,['Universitas Lampung'],"Penilaian sejawat/peer review  dilakukan oleh 2 reviewer eskternal dan 1 reviewer internal
Hasil review: memenuhi unsur jurnal internasional",,,,,,,,,,,,,
148,Hasil penilaian sejawat/Peer Review Jurnal Sinta 2 Acceleration Model of Child-Friendly CityDistrict in Lampung Province,"[{'name': {'family': 'novita tresiana', 'lineage': None, 'honourific': None, 'given': 'novita'}, 'id': 'novita.tresiana@fisip.unila.ac.id'}]",other,2022-05-27 03:22:37,show,7,2022-05-27 03:22:37,,disk0/00/04/18/47,['FISIP2'],http://repository.lppm.unila.ac.id/id/eprint/41847,,['H1'],,,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'files': [{'filename': 'Peer Review Jurnal Sinta 2 Acceleration Model of Child-Friendly CityDistrict in Lampung Province_Dr Novita.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/462059', 'filesize': 3262032, 'objectid': 163515, 'mtime': '2022-05-25 07:23:55', 'hash_type': 'MD5', 'hash': '952419f5597bb67dbacb05114825da2a', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 462059}], 'main': 'Peer Review Jurnal Sinta 2 Acceleration Model of Child-Friendly CityDistrict in Lampung Province_Dr Novita.pdf', 'docid': 163515, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/163515', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 41847}]",,,544,,archive,,41847,2022-05-27 03:22:37,pub,public,,Research & Development Agency Ministry of Home Affair Republic Of Indonesia,,2022-05-01 00:00:00.000000000,['Universitas Lampung'],"Penilaian sejawat/peer review  dilakukan oleh 2 reviewer eskternal dan 1 reviewer internal
Hasil review: memenuhi unsur jurnal Nasional terakreditasi",,,,,,,,,,,,,
