,uri,date,volume,abstract,subjects,date_type,ispublished,rev_number,status_changed,issn,full_text_status,publisher,publication,divisions,dir,related_url,documents,lastmod,official_url,number,userid,pagerange,metadata_visibility,eprint_status,eprintid,datestamp,refereed,title,type,creators,event_dates,pres_type,event_location,event_title,event_type,keywords,corp_creators,contact_email,funders,projects,contributors,referencetext,pages,id_number,patent_applicant,succeeds,book_title,isbn,place_of_pub,series,institution,monograph_type,department
59,http://repository.lppm.unila.ac.id/id/eprint/51343,2020-05-18 00:00:00.000000000,,"Ketidakmampuan Hukum Tanah Nasional Dalam Pencegahan
Penguasaan Tanah Hak Milik Oleh Pihak Asing.",['K1'],completed,unpub,7,2023-05-10 03:36:43,,public,Kementrian Kumham,,['FH3'],disk0_bak/00/05/13/43,[{'url': 'http://repository.lppm.unila.ac.id/'}],"[{'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/248077', 'security': 'public', 'placement': 1, 'eprintid': 51343, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'main': 'sertifikat_EC00202015684_Naskah_Prelim.pdf', 'files': [{'fileid': 608264, 'datasetid': 'document', 'hash': '63b29b1f24e07e4d48c9e30d957ceeea', 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2023-05-10 03:26:37', 'filesize': 783351, 'objectid': 248077, 'uri': 'http://repository.lppm.unila.ac.id/id/file/608264', 'filename': 'sertifikat_EC00202015684_Naskah_Prelim.pdf'}], 'docid': 248077, 'format': 'text'}]",2023-05-10 03:36:43,http://repository.lppm.unila.ac.id/,,940,,show,archive,51343,2023-05-10 03:36:43,,"Ketidakmampuan Hukum Tanah Nasional Dalam Pencegahan
Penguasaan Tanah Hak Milik Oleh Pihak Asing",other,"[{'id': 'fxsmj.unila@gmail.com', 'name': {'family': 'Sumarja', 'lineage': None, 'honourific': None, 'given': 'FX'}}]",,,,,,,['FH Unila'],,['Magister Ilmu Hukum Unila'],,,,,940,,,,,Jakarta,,,,
60,http://repository.lppm.unila.ac.id/id/eprint/25407,2020-09-01 00:00:00.000000000,,,['K1'],published,pub,9,2020-11-16 02:56:28,,public,Pusaka Media,,['FH3'],disk0/00/02/54/07,,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'files': [{'mtime': '2020-11-16 02:29:31', 'hash_type': 'MD5', 'filename': 'cover buku.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/229409', 'objectid': 39192, 'filesize': 717098, 'hash': 'd484ce2fbdc1e68e937660cdcd57fbde', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 229409}], 'main': 'cover buku.pdf', 'docid': 39192, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/39192', 'pos': 1, 'eprintid': 25407, 'placement': 1}]",2020-11-16 02:56:28,,,318,,show,archive,25407,2020-11-16 02:56:28,TRUE,PENANGGULANGAN KONFLIK SOSIAL BERBASIS PANCASILA,book,"[{'id': 'sunarto54@fh.unila.ac.id', 'name': {'given': 'Sunarto', 'lineage': None, 'family': 'Sunarto', 'honourific': None}}, {'name': {'honourific': None, 'family': 'Maya Shafira', 'lineage': None, 'given': 'MS'}, 'id': 'mayashafira2@gmail.com'}, {'id': 'mashurilanwar97@gmail.com', 'name': {'given': 'MA', 'honourific': None, 'lineage': None, 'family': 'Mashuril Anwar'}}]",,,,,,,,,,,,,148.0,,,,,978-623-6569-21-4,Bandar Lampung,,,,
61,http://repository.lppm.unila.ac.id/id/eprint/32203,2020-12-01 00:00:00.000000000,1.0,"Generasi   milenial   4.0   erat   kaitan   nya   dengan   remaja   yang   mudah   beradaptasi   dengan perkembangan  teknologi  yangpesat.  Permasalahan  mitra  dalam  kegiatan  ini  adalah  rendahnya pemahaman siswa SMAN 1 Tulang Bawang Tengah, Kab. Tuba. Barat terhadap nilai-nilai pancasila serta potensi masuknya paham radikalisme dan terorisme mengingat kondisi remaja pada SMAN1 Tulang Bawang Tengah ada pada daerah dan hampir seluruh siswa/siswai SMAN 1 Tuba. Tengah adalah  pengguna  gadget  aktif.  Berdasarkan  observasi  pra  pengabdian  pemahaman  siswa/siswi SMAN 1 Tuba. Tengah, Kab. Tuba Barat sangat tentang paham radikalisme dan terorisme sangat kurangl serta belum pernah dilakukan sosialisasi literasi penggunaan media dan asapek negatifnya. Kegiatan  ini  bertujuan  membangun  literasi  karakter  siswa/siswi  SMAN  1  Tuba.  Tengah  berbasis pancasila,  cerdas  informasi  dan  digitalisasi  4.0  sebagai  upaya  pencegahan  terhadap  paham radikalisme  dan  terorisme.  Mitra  pada  kegiatan  ini  adalahpihak  sekolah  SMAN  1  Tulang  Bawang Tengah  dan  Dinas  Komunikasi  dan  Informasi  Kabupaten  Tulang  Bawang  Barat  Metode  kegiatan dilakukan dengan ceramah, tanya jawab, diskusi terfokus dan bimbinganklinis. Hasil kegiatan yang diperoleh  adalah  Kegiatan  sosialisasi  dan  Literasi  Karakter  Berbasis  Pancasila  Di  Era  Digital  4.0 pada siswa/I SMAN 1 Tulang Bawang Tengah, Kab. Tulang Bawang Bara menghasilkan    hal-hal sebagai berikut    Meningkatnya pengetahuan dan pemahaman siswa/siswi SMAN 1 Tulang Bawang Tengah   mengenai   karakter   berbasis      pancasila   dan   pemahaman   siswa   mengenai   paham radikalisme  dan  terorisme  serta  upaya  pencegahannya.  Kegiatan  ini  juga  berpengaruh  pada meningkatnya kesadarn dan pemahaman siswa serta pihak sekolah mengenai aspek hukum pidana dalam  penggunaan  media  sosial  terhadap  remaja.  Bagi  pihak  sekolah  kegiatan  ini  memberikan kesadaran bagi pihak sekolah terhadap pentingnya aspek pengawasan dan pendampingan sekolah terhadap  siswa/iSMAN  1  Tulang  Bawang  Tengah  dari  bahaya  laten  paham  radikalisme  dan terorisme.  Keberhasilan  kegiatan  ini  tidak  terlepas  adari  dukungan  semua  mitra  terutama  pihak selolah dan siswa/i SMAN 1 Tulang Bawang Barat yang dengan antusias mendukung pelaksanaan kegiatan ini serta Dinas Kom Info Tulang Bawang Barat sebagai mitra pemateri. Tidak ada faktor penghambat dalam kegiatan ini hanya saja pelaksanaan kegiatan harus mengikuti standar Covid-19namun  tujuan  kegiatan  tetap  terlaksana  dengan  baik.  Saran  dari  kegiatan  ini  adalah  perlu dilakukan kegiatan berkelanjutan secara kontinue dan melibatkan lebih banyak lagi mitra kegiatan",['K1'],published,pub,7,2021-06-08 01:25:46,,public,Universitas Lampung,Jurnal Sumbangsih,['FH3'],disk0/00/03/22/03,,"[{'format': 'text', 'main': '3-Article Text-6-1-10-20201228.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/381068', 'filename': '3-Article Text-6-1-10-20201228.pdf', 'objectid': 145998, 'filesize': 313535, 'mtime': '2021-06-07 13:54:12', 'hash_type': 'MD5', 'hash': '26fda3487673af5c2e1a5460f772d066', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 381068}], 'docid': 145998, 'content': 'published', 'language': 'en', 'rev_number': 3, 'mime_type': 'application/pdf', 'eprintid': 32203, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/145998', 'pos': 1}]",2021-06-08 01:25:46,https://sumbangsih.lppm.unila.ac.id/index.php/jsh,1.0,2268,9-18,show,archive,32203,2021-06-08 01:25:46,TRUE,Sosialisasi Membangun Literasi Karakter Berbasis Pancasila di Era Digital 4.0 dalam Upaya Pencegahan Radikalisme dan Terorisme pada Remaja,article,"[{'id': 'amildwantara@gmail.com', 'name': {'given': 'Emilia', 'family': 'Susanti', 'lineage': None, 'honourific': None}}]",,,,,,,['Universitas Lampung'],,,,"[{'name': {'given': 'Emilia', 'honourific': None, 'family': 'Susanti', 'lineage': None}, 'type': 'http://www.loc.gov/loc.terms/relators/AUT', 'id': 'amildwantara@gmail.com'}, {'type': 'http://www.loc.gov/loc.terms/relators/AUT', 'name': {'honourific': None, 'lineage': None, 'family': 'Monica', 'given': 'Dona Raisa'}, 'id': 'draisamonica@gmail.com'}]",,,,,,,,,,,,
62,http://repository.lppm.unila.ac.id/id/eprint/41769,2020-07-14 00:00:00.000000000,,"Pengaturan dan Perlindungan Pekerja Go_Jek sangat diperlukan, mengingat saat ini hubungan kerja antara PT GO-JEK dan drivernya hanya sebagai mitra.",['K1'],completed,unpub,12,2023-05-22 06:18:14,,public,LPPM UNILA,,['FH3'],disk0/00/04/17/69,,"[{'docid': 163429, 'main': 'Laporan Penelitian.pdf', 'files': [{'mime_type': 'application/pdf', 'hash': 'ae69d78b20b18d779c319fdb00aa7692', 'fileid': 461485, 'datasetid': 'document', 'mtime': '2022-05-24 02:40:48', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/461485', 'filename': 'Laporan Penelitian.pdf', 'objectid': 163429, 'filesize': 688846}], 'format': 'text', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'placement': 1, 'eprintid': 41769, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163429', 'security': 'public'}]",2023-05-22 06:18:14,https://silemlit21.unila.ac.id/home/page-riset,,365,1-40,show,archive,41769,2023-05-22 06:18:14,TRUE,Pengaturan Perlindungan Hukum Terhadap Pekerja dan Driver GO-Jek Di Kota Bandar Lampung,other,"[{'id': 'syamsir.syamsu@fh.unila.ac.id', 'name': {'given': 'Syamsir', 'honourific': None, 'family': 'Syamsu', 'lineage': None}}, {'id': 'elmaneddy.patra@fh.unila.ac.id', 'name': {'family': 'Patra', 'lineage': None, 'honourific': None, 'given': 'Elman Eddy'}}]",,paper,,,,,"['-', '-', '-']",,,,"[{'id': 'syamsir.syamsu@fh.unila.ac.id', 'name': {'honourific': None, 'family': 'Syamsu', 'lineage': None, 'given': 'Syamsir'}}, {'name': {'given': 'Elman Eddy', 'lineage': None, 'family': 'Patra', 'honourific': None}, 'id': 'elmaneddy.patra@fh.unila.ac.id'}]",,,,,,,,,,,,
63,http://repository.lppm.unila.ac.id/id/eprint/27569,2020-02-09 00:00:00.000000000,,"Menurut terminologi kata nikah berasal dari bahasa Arab
yaitu nikaahun yang merupakan masdar atau kata asal dari kata
nakaha. Sinonimnya tazawwaja kemudian diterjemahkan dalam
bahasa indonesia sebagaimana yang disebut perkawinan. Sedangkan
secara bahasa kata nikah berarti adh-dhammu wattadkhul (bertindih
dan memasukkan). Perkawinan menurut istilah sama dengan kata
“nikah” dan kata “zawaj”.",['K1'],published,pub,7,2021-02-01 04:59:03,,public,Pusaka Media Press,,['FH3'],disk0/00/02/75/69,,"[{'eprintid': 27569, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41582', 'format': 'text', 'main': 'DIMENSI  KELUARGA  DALAM  PERSPEKTIF.pdf', 'docid': 41582, 'files': [{'fileid': 246344, 'datasetid': 'document', 'hash': 'd1696fd47ef48ef56ccb796327dd1209', 'mime_type': 'application/pdf', 'filesize': 1540750, 'objectid': 41582, 'uri': 'http://repository.lppm.unila.ac.id/id/file/246344', 'filename': 'DIMENSI  KELUARGA  DALAM  PERSPEKTIF.pdf', 'hash_type': 'MD5', 'mtime': '2021-02-01 04:52:28'}], 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",2021-02-01 04:59:03,,,796,,show,archive,27569,2021-02-01 04:59:03,TRUE,DIMENSI KELUARGADALAM PERSPEKTIFDOKTRIN ISLAM DI INDONESIA,book,"[{'name': {'given': 'Rahmi Ria', 'honourific': None, 'family': 'Wati', 'lineage': None}}]",,,,,,hukum islam syariah,['Pusaka Media'],,,,,,1.0,,,,,978-6237-560-52-4,Bandar Lampung,,,,
64,http://repository.lppm.unila.ac.id/id/eprint/26085,1970-01-01 00:00:00.000002020,5.0,"Dengan turut sertanya Indonesia menandatangani Agreement Establishing The
World Trade Organization (WTO) maka secara otomatis Indonesia terikat untuk
mengikuti ketentuan yang diatur oleh WTO. Mayoritas masyarakat Indonesia
beragama Islam yang wajib untuk mematuhi semua ajaran Islam, sehingga
sangat menarik untuk menelaah ketentuan WTO dalam kaitannya dengan
Perdagangan Bebas Internasional dari sudut pandang Hukum Ekonomi Islam.
Kata Kunci: Perdagangan Bebas, Hukum Ekonomi Islam, Indonesia.",['K1'],published,pub,6,2020-11-19 11:27:36,2527-4201,public,fakultas hukum universitas sang bumi rua jurai,Justicia Sains Jurnal Ilmu Hukum,['FH3'],disk0/00/02/60/85,,"[{'format': 'text', 'docid': 39927, 'main': '678-2373-1-PB.pdf', 'files': [{'filename': '678-2373-1-PB.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/235315', 'objectid': 39927, 'filesize': 299118, 'mtime': '2020-11-18 12:32:39', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': '1f78db62c20c9346cc7c3d773b13aba0', 'fileid': 235315, 'datasetid': 'document'}], 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 26085, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/39927'}]",2020-11-19 11:27:36,http://jurnal.saburai.ac.id/index.php/hkm/article/view/678,1.0,796,108-122,show,archive,26085,2020-11-19 11:27:36,TRUE,"PERDAGANGAN  BEBAS  INTERNASIONAL  DALAM 
PERSPEKTIF HUKUM  EKONOMI  ISLAM  DI  
INDONESIA",article,"[{'name': {'given': 'Rahmi Ria', 'honourific': None, 'family': 'Wati', 'lineage': None}}]",,,,,,"Free Trade, Islamic Economic Law, Indonesia.",['UNIVERSITAS SABURAI'],,,,,,,,,,,,,,,,
65,http://repository.lppm.unila.ac.id/id/eprint/27572,2020-06-08 00:00:00.000000000,,"Hukum waris merupakan salah satu bagian dari hukum
perdata secara keseluruhan dan merupakan bagian terkecil dari
Hukum Kekeluargaan. Hukum waris sangat erat kaitannya dengan
ruang lingkup kehidupan manusia, sebab setiap manusia pasti akan
mengalami peristiwa hukum yang dinamakan kematian. Akibat
hukum yang selanjutnya timbul dengan terjadinya peristiwa hukum
kematian seseorang, diantaranya adalah masalah bagaimana
penguasaan dan kelanjutan hak-hak dan kewajiban-kewajiban
seseorang yang meninggal dunia itu. Penyelesaian hak-hak dan
kewajiban-kewajiban sebagai akibat meninggalnya seseorang diatur
dalam hukum waris. Sedangkan untuk pengertian hukum waris itu
sendiri sampai saat ini baik para ahli hukum Indonesia maupun di
dalam kepustakaan Ilmu Hukum Indonesia belum terdapat
keseragaman pengertian sehingga istilah untuk hukum waris masih
beraneka ragam.",['K1'],published,pub,7,2021-02-01 06:48:32,,public,Pusaka Media Press,,['FH3'],disk0/00/02/75/72,,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'files': [{'fileid': 246423, 'datasetid': 'document', 'hash': 'f7d751c88b1cb20150b8d2080971fad9', 'mime_type': 'application/pdf', 'objectid': 41585, 'filesize': 2654330, 'uri': 'http://repository.lppm.unila.ac.id/id/file/246423', 'filename': 'WARIS.pdf', 'hash_type': 'MD5', 'mtime': '2021-02-01 05:01:45'}], 'main': 'WARIS.pdf', 'docid': 41585, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/41585', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 27572}]",2021-02-01 06:48:32,,,796,,show,archive,27572,2021-02-01 06:48:32,TRUE,WARIS BERDASARKAN BERBAGAI SISTEM HUKUM DI INDONESIA,book,"[{'name': {'given': 'Rahmi Ria', 'family': 'Wati', 'lineage': None, 'honourific': None}}]",,,,,,hukum waris,['Pusaka Media'],,,,,,1.0,,,,,978-623-7560-88-3,Bandar Lampung,,,,
66,http://repository.lppm.unila.ac.id/id/eprint/31982,2020-11-18 00:00:00.000000000,2.0,,['K1'],published,pub,6,2021-06-04 01:37:02,2716-2141,public,Universitas Bandar Lampung,Progressive Law Review,['FH3'],disk0/00/03/19/82,[{'url': 'http://progresiflawreview.ubl.ac.id/index.php/plr/article/view/34'}],"[{'placement': 1, 'eprintid': 31982, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/144922', 'security': 'public', 'main': '34-Article Text-158-1-10-20201119.pdf', 'docid': 144922, 'files': [{'mime_type': 'application/pdf', 'hash': '03b09b39cdbba7a5b9036eeb09a7d6df', 'fileid': 378502, 'datasetid': 'document', 'mtime': '2021-06-03 19:09:22', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/378502', 'filename': '34-Article Text-158-1-10-20201119.pdf', 'objectid': 144922, 'filesize': 1252608}], 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf'}]",2021-06-04 01:37:02,http://progresiflawreview.ubl.ac.id/index.php/plr,2.0,4439,57-68,show,archive,31982,2021-06-04 01:37:02,TRUE,RECRUITMENT OF LAW FACULTY LECTURERS AND THE IMPLICATIONS OF OUTPUT GRADUATES IN THE MANPOWER SECTOR,article,"[{'name': {'given': 'Rifka', 'lineage': None, 'family': 'Yudhi', 'honourific': None}, 'id': 'rifka.yudhi@fh.unila.ac.id'}, {'name': {'given': 'Agung Budi', 'family': 'Prastyo', 'lineage': None, 'honourific': None}, 'id': 'agung.prastyo@fh.unila.ac.id'}]",,,,,,,,,,,,,,,,,,,,,,,
67,http://repository.lppm.unila.ac.id/id/eprint/25278,2020-04-01 00:00:00.000000000,4.0,"This study aims to create an ideal pattern of local regulation to create competitive coastal tourism in West Coastal Village. By using doctrinal/normative research methods which mainly analyze secondary data consisting of: primary legal materials, secondary legal materials and tertiary legal materials, the regional regulation patterns will be constructed which are ideal for realizing competitive coastal tourism in West Coastal Village. The stages of the research to be carried out are divided into three parts as follows: first, identifying and inventorying the laws and regulations relating to the implementation of tourism; secondly, evaluating and drafting an academic manuscript regarding the implementation of tourism; thirdly compose the ideal regional regulation pattern to realize competitive coastal tourism in the West Coast Regency. The results showed that the ideal local regulation pattern for realizing competitive coastal tourism in West Coastal Village contained the following minimum content material: namely: general provisions; principles and objectives; policies and strategies; establishment of a competitive beach tourism area; development of competitive coastal tourism areas; implementation and control; closing.",['K1'],published,pub,6,2020-11-16 01:38:57,2549-2071,public,"Faculty of Law, Hang Tuah University, Surabaya, Indonesia",Hang Tuah Law Journal,['FH3'],disk0/00/02/52/78,"[{'type': 'pub', 'url': 'http://law-journal.hangtuah.ac.id/index.php/htlj/article/view/158'}]","[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'main': 'Jurnal Hang Tuah_Yuswanto dkk.pdf', 'docid': 39056, 'files': [{'mtime': '2020-11-15 01:47:53', 'hash_type': 'MD5', 'filename': 'Jurnal Hang Tuah_Yuswanto dkk.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/228358', 'objectid': 39056, 'filesize': 547515, 'hash': 'ed78da06c70c6b26286ad68e515f1d42', 'mime_type': 'application/pdf', 'fileid': 228358, 'datasetid': 'document'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/39056', 'security': 'public', 'placement': 1, 'eprintid': 25278}]",2020-11-16 01:38:57,http://law-journal.hangtuah.ac.id,1.0,212,82-91,show,archive,25278,2020-11-16 01:38:57,TRUE,LOCAL REGULATION PATTERNS TOWARDS COMPETITIVE COASTAL TOURISM IN WEST COASTAL VILLAGE,article,"[{'name': {'given': 'yuswanto', 'honourific': None, 'lineage': None, 'family': 'Yuswanto'}}, {'name': {'family': 'Marlia', 'lineage': None, 'honourific': None, 'given': 'Eka Putri'}}, {'name': {'honourific': None, 'family': 'Ade', 'lineage': None, 'given': 'Arif Firmansyah'}}]",,,,,,,,,,,,,,,,,,,,,,,
68,http://repository.lppm.unila.ac.id/id/eprint/51881,2020-09-01 00:00:00.000000000,,,['K1'],completed,unpub,7,2023-05-21 03:43:39,,public,LPPM Unila,,['FH3'],disk0_bak/00/05/18/81,,"[{'eprintid': 51881, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/250914', 'pos': 1, 'format': 'text', 'files': [{'mtime': '2023-05-19 12:10:28', 'hash_type': 'MD5', 'filename': '14622.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/614658', 'filesize': 773172, 'objectid': 250914, 'mime_type': 'application/pdf', 'hash': '45bddc34a3a62ab4c9089b9e5534feb2', 'fileid': 614658, 'datasetid': 'document'}], 'main': '14622.pdf', 'docid': 250914, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf'}]",2023-05-21 03:43:39,,,212,,show,archive,51881,2023-05-21 03:43:39,,Redesain Hukum Perimbangan Keuangan Antara Pemerintah Pusat Dan Pemerintahan Daerah Dari Dana Bagi Hasil Sektor Pajak,other,"[{'name': {'given': 'yuswanto', 'honourific': None, 'lineage': None, 'family': 'Yuswanto'}}, {'name': {'given': 'Eka Putri', 'honourific': None, 'lineage': None, 'family': 'Marlia'}}, {'name': {'family': 'fenny', 'lineage': None, 'honourific': None, 'given': 'andriani'}}]",,,,,,,,,,,,,,,,,,,,,,,
69,http://repository.lppm.unila.ac.id/id/eprint/26023,2020-10-30 00:00:00.000000000,,"Pada umumnya siswa dan guru di Madrasah Ibidaiyah Islamiah Teluk Betung Bandar Lampung, belum memahami secara benar tentang perlindungan anak dan penegakan hukumnya. Mereka juga   belum pernah mendapatkan penyuluhan atau pelatihan tentang hukum perlindungan anak. Untuk itulah perlu diberikan pengetahuan yang cukup melalui penyuluhan hukum ini untuk mengatasi permasalahan mitra terkait upaya pencegahan kejahatan terhadap anak didik sebagai bentuk perlindungan hukum menurut Undang-Undang Perlindungan anak. Upaya yang dilakukan melalui penyuluhan hukum ini dilakukan dengan memberi pengetahuan hukum tentang perlindungan anak kepada siswa dan guru,  kemudian dilanjutkan pada tanya jawab, dengan metode kegiatan ceramah dan diskusi di sekolah setempat dan memberikan pre test dan post test. Tujuan dari kegiatan ini untuk meningkatkan wawasan pengetahuan dan kesadaran hukum anak didik, demikian pula bagi guru sebagai pendidik, terkait tugas, hak dan kewajibannya di sekolah.",['K1'],submitted,submitted,10,2020-11-18 09:11:10,2550-1089,public,LPPM Unila,Sakai Sembayan,['FH3'],disk0/00/02/60/23,"[{'url': 'http://jss.lppm.unila.ac.id/index.php/ojs/authorDashboard/submission/266', 'type': 'author'}]","[{'placement': 1, 'eprintid': 26023, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/39852', 'security': 'public', 'main': 'LAPORAN FIX.doc', 'docid': 39852, 'files': [{'hash_type': 'MD5', 'mtime': '2020-11-18 05:53:55', 'objectid': 39852, 'filesize': 175616, 'filename': 'LAPORAN FIX.doc', 'uri': 'http://repository.lppm.unila.ac.id/id/file/234858', 'datasetid': 'document', 'fileid': 234858, 'mime_type': 'application/msword', 'hash': 'b4ca870b790812ed9f69c0af8eb6c787'}], 'format': 'text', 'language': 'en', 'mime_type': 'application/msword', 'rev_number': 1}]",2020-11-18 09:11:10,http://jss.lppm.unila.ac.id/index.php/ojs/authorDashboard/submission/266,,207,,show,archive,26023,2020-11-18 09:11:10,TRUE,"PENYULUHAN HUKUM TENTANG PERAN GURU DALAM PEMBERIAN PERLINDUNGAN ANAK TERHADAP SISWA DI MADRASAH IBTIDAIYAH ISLAMIAH
TELUK BETUNG BANDAR LAMPUNG",article,"[{'name': {'given': 'eka', 'honourific': None, 'family': 'deviani', 'lineage': None}, 'id': None}, {'name': {'given': 'Nurmayani', 'family': 'Nurmayani', 'lineage': None, 'honourific': None}, 'id': None}, {'id': None, 'name': {'honourific': None, 'lineage': None, 'family': 'patra', 'given': 'elman eddy'}}, {'name': {'family': 'Andriani', 'lineage': None, 'honourific': None, 'given': 'Fenny'}, 'id': 'fenny.andriani@fh.unila.ac.id'}]",,paper,,,conference,,,,,,,,,,,,,,,,,,
70,http://repository.lppm.unila.ac.id/id/eprint/25042,2020-11-07 00:00:00.000000000,,"Pada umumnya siswa dan guru di Madrasah Ibidaiyah Islamiah Teluk Betung Bandar Lampung, belum memahami secara benar tentang perlindungan anak dan penegakan hukumnya.
Mereka juga   belum pernah mendapatkan penyuluhan atau pelatihan tentang hukum perlindungan anak. Untuk itulah perlu diberikan pengetahuan yang cukup melalui penyuluhan hukum ini untuk mengatasi permasalahan mitra terkait upaya pencegahan kejahatan terhadap anak didik sebagai bentuk perlindungan hukum menurut Undang-Undang Perlindungan anak. Upaya yang dilakukan melalui penyuluhan hukum ini dilakukan dengan memberi pengetahuan hukum tentang perlindungan anak kepada siswa dan guru, kemudian dilanjutkan pada tanya jawab, dengan metode kegiatan ceramah dan diskusi di sekolah setempat dan memberikan pre-test dan post-test.
Tujuan dari kegiatan ini untuk meningkatkan wawasan pengetahuan dan kesadaran hukum anak didik, demikian pula bagi guru sebagai pendidik, terkait tugas, hak dan kewajibannya di sekolah.",['K1'],submitted,submitted,11,2020-11-12 07:19:09,,public,,,['FH3'],disk0/00/02/50/42,,"[{'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'main': 'Buku Abstrak SEMNAS LPPM.pdf', 'docid': 38820, 'files': [{'hash': 'acfcf4a66a3b34de6347380c5b82ba21', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 226759, 'filename': 'Buku Abstrak SEMNAS LPPM.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/226759', 'filesize': 1058916, 'objectid': 38820, 'mtime': '2020-11-12 05:40:03', 'hash_type': 'MD5'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/38820', 'security': 'public', 'placement': 1, 'eprintid': 25042}]",2020-11-12 07:19:09,,,207,,show,archive,25042,2020-11-12 07:19:09,TRUE,Penyuluhan Hukum Tentang Peran Guru Dalam Pemberian Perlindungan Anak Terhadap Siswa di Madrasah Ibtidaiyah Islamiah Teluk Betung Bandar Lampung,conference_item,"[{'id': 'eka.deviani@fh.unila.ac.id', 'name': {'given': 'eka', 'honourific': None, 'lineage': None, 'family': 'deviani'}}, {'id': None, 'name': {'given': 'Nurmayani', 'family': 'Nurmayani', 'lineage': None, 'honourific': None}}, {'name': {'given': 'elman eddy', 'family': 'patra', 'lineage': None, 'honourific': None}, 'id': None}, {'name': {'given': 'Fenny', 'family': 'Andriani', 'lineage': None, 'honourific': None}, 'id': 'fenny.andriani@fh.unila.ac.id'}]",7 November 2020,speech,Hptel Radisson,Seminar Penelitian dan Pengabdian LPPM Unila 2020,conference,,,,['Dipa BLU Unila 2020'],['Pengabdian Dosen Pemula Universitas Lampung 2020'],,,,,,,,,,,,,
