,metadata_visibility,eprint_status,eprintid,datestamp,documents,lastmod,userid,refereed,title,creators,type,subjects,uri,divisions,publication,dir,rev_number,ispublished,status_changed,full_text_status,date_type,abstract,publisher,corp_creators,note,referencetext,contact_email,number,official_url,id_number,pagerange,volume,issn,isbn,place_of_pub,editors,pages,related_url,contributors,event_location,pres_type,event_dates,event_title,event_type,book_title
41,show,archive,35267,2021-11-06 08:23:46,,2021-11-06 08:23:46,103,TRUE,Pendampingan Kelompok Wanita Program Keluarga Harapan (PKH) Craft “Wanita Mandiri” di Kecamatan Sukarame Bandar Lampung,"[{'name': {'family': 'Zulfa', 'lineage': None, 'honourific': None, 'given': 'Emalia'}, 'id': 'emalia.zulfa@gmail.com'}, {'name': {'lineage': None, 'family': 'Ida', 'honourific': None, 'given': 'Budiarty'}, 'id': 'budiarty_ida@yahoo,com'}, {'name': {'honourific': None, 'family': 'Arivina', 'lineage': None, 'given': 'Ratih'}, 'id': 'arivinaratih@gmail.com'}]",article,['H1'],http://repository.lppm.unila.ac.id/id/eprint/35267,['FEB5'],Jurnal Nusantara Mengabdi,disk0/00/03/52/67,5,pub,2021-11-06 08:23:46,none,published,"Purpose: The purpose of this community service activity is to assist and foster Kelompok Usaha Bersama (KUBE) Wanita Mandiri Craft which is a recipient of the Program Keluarga Harapan (PKH) assistance. This KUBE has a business of making flower crafts made from tapis. The most priority problem is that partners do not yet have the ability to prepare business feasibility studies. In addition, they do not yet have and build a partnership network by utilizing information technology including social media effectively to promote and market their products. The stages of the activities carried out consist of the preparation, implementation, mentoring, and evaluation stages.



Method: The methods used are lecture and question and answer methods, demonstration methods, and non-formal discussion methods.



Results: The result was, during the training activity, the participants followed it with great attention and enthusiasm until all the material had been given by the presenter which was then followed by a question and answer activity.



Conclusion: All participants can take part in the entire training process from start to finish, besides that the target for delivering training materials is also achieved because the material can be delivered in its entirety and the enthusiasm of participants in participating in the training greatly supports this activity",Penerbit Goodwood,,,,,1.0,https://penerbitgoodwood.com/index.php/JNM/issue/view/28,,45-54,1,,,,,,,,,,,,,
42,show,archive,26928,2020-12-01 04:28:07,"[{'eprintid': 26928, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/40946', 'pos': 1, 'format': 'text', 'main': 'REV-foreigN tourist spending and its impact on economy in Indonesia.pdf', 'files': [{'hash': '3a23eed872103c68cc7577e80d50297c', 'mime_type': 'application/pdf', 'fileid': 241651, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/241651', 'filename': 'REV-foreigN tourist spending and its impact on economy in Indonesia.pdf', 'filesize': 1922529, 'objectid': 40946, 'mtime': '2020-12-01 04:07:27', 'hash_type': 'MD5'}], 'docid': 40946, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1}]",2020-12-01 04:28:07,515,TRUE,Foreign Tourist Spending and Its Impact on Economy in Indonesia,"[{'name': {'given': 'neli', 'honourific': None, 'lineage': None, 'family': 'aida'}, 'id': 'neliaida422@gmail.com'}]",conference_item,['H1'],http://repository.lppm.unila.ac.id/id/eprint/26928,['FEB5'],,disk0/00/02/69/28,7,pub,2020-12-01 04:28:07,public,,,,,,,,,,,,,,,,,,,,"Malang, Jawa Timur",paper,25-26 Juli 2016,IRSA Indonesian Regional Science Association International Conference,conference,
43,show,archive,17024,2019-11-18 09:58:22,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/144587', 'filename': 'PENGEMBANGAN WISATA BERBASIS PARTISIPASI MASYARAKAT PANTAI TELUK KILUAN 2.docx', 'objectid': 30123, 'filesize': 76381, 'mtime': '2019-11-18 09:53:17', 'hash_type': 'MD5', 'hash': '1d1439dd8dc7425f4b6d5085ad32b30d', 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'fileid': 144587, 'datasetid': 'document'}], 'main': 'PENGEMBANGAN WISATA BERBASIS PARTISIPASI MASYARAKAT PANTAI TELUK KILUAN 2.docx', 'docid': 30123, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/30123', 'pos': 1, 'eprintid': 17024, 'placement': 1}]",2019-11-18 09:58:22,515,TRUE,"PENGEMBANGAN WISATA BERBASIS PARTISIPASI MASYARAKAT PANTAI TELUK KILUAN, TANGGAMUS PROPINSI LAMPUNG","[{'name': {'given': 'neli', 'honourific': None, 'lineage': None, 'family': 'aida'}}]",article,['H1'],http://repository.lppm.unila.ac.id/id/eprint/17024,['FEB5'],Laporan,disk0/00/01/70/24,6,pub,2019-11-18 09:58:22,public,,"Wisata pantai Teluk Kiluan terletak di Pekon (desa) Kiluan, kecamatan Kelumbayan, kabupaten Tanggamus Propinsi Lampung cocok bagi wisatawan yang gemar berpetualang. Topografinya yang berbukit dan berlembah merupakn tantangan tersendiri bagi wisatawan. Di pulau ini terdapat kumpulan lumba-lumba yang jumlahnya ratusan ekor yang terdiri dari spesies tursiops truncatus dan spesies stenella longirostris. Selain itu terdapat beberapa pulau yang indah dan bisa dikelilingi dengan perahu Katir. Pada waktu sore hari, banyak primata berbulu hitam dan bersuara nyaring saling bersahutan, seperti siamang (symphalangus syndaactylus), simpai (presbythis melalops), dan kukang (nycticesbus coucang).
Keindahan alam pantai Teluk Kiluan sebagai salah satu kekuatan utama kepariwisataan di Lampung dalam peta kepariwisataan dunia. Keunikan pantai dan lumba-lumba telah memosisikan Teluk Kiluan sebagai  salah  satu  objek   yang  termasuk dalam situs warisan budaya Indonesia sehingga berkemampuan untuk menggerakkan minat wisatawan   untuk   melakukan   kunjungan. Penetapan pantai Teluk Kiluan sebagai warisan  budaya  Indonesia dinilai strategis terutama sebagai upaya mendorong partisipasi masyarakat lokal dalam  pelestarian  sumber  daya  yang berbasis kekuatan nilai-nilai budaya yang ada,  mendorong   pengembangan  wilayah, dan peningkatan kesejahteraan masyarakat lokal.",,['Universitas Lampung'],,,,,,,,,,,,,,,,,,,,,
44,show,archive,26400,2020-11-20 02:33:43,"[{'eprintid': 26400, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/40297', 'format': 'text', 'files': [{'filesize': 144632, 'objectid': 40297, 'filename': 'TERAPAN UPLOADS.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/237779', 'hash_type': 'MD5', 'mtime': '2020-11-20 02:22:02', 'datasetid': 'document', 'fileid': 237779, 'mime_type': 'application/pdf', 'hash': '7c28c9450543d26128dd4871c4446c03'}], 'main': 'TERAPAN UPLOADS.pdf', 'docid': 40297, 'content': 'accepted', 'rev_number': 2, 'language': 'en', 'mime_type': 'application/pdf'}]",2020-11-20 02:33:43,515,FALSE,"DESAIN PENGEMBANGAN PARIWISATA TERHADAP
PENINGKATAN PENDAPATAN PENDEKATAN
PARTNERSHIP
(Studi Kasus Kawasan Wisata Unggulan Pantai Teluk Kiluan
dan Pantai Tanjung Setia Provinsi Lampung)","[{'name': {'given': 'neli', 'lineage': None, 'family': 'aida', 'honourific': None}, 'id': None}, {'name': {'honourific': None, 'lineage': None, 'family': 'Asmara', 'given': 'Sandi'}, 'id': 'Shandiasmara@yahoo.com'}]",article,"['HA', 'HB']",http://repository.lppm.unila.ac.id/id/eprint/26400,['FEB5'],laporan lppm,disk0/00/02/64/00,11,submitted,2020-11-20 02:33:43,public,submitted,"Pariwisata merupakan salah satu sumber penerimaan utama di berbagai Negara termasuk
Indonesia. Kegiatan pariwisata menimbulkan permintaan barang dan jasa pada industri
pariwisata dan industri terkait, sehingga dorongan atas permintaan pariwisata yang muncul
menjadi faktor penting bagi pertumbuhan ekonomi suatu daerah. Implikasi kegiatan pariwisata
terhadap perekonomian daerah, sejatinya adalah dampak dari pengeluaran wisatawan
mancanegara dan domestik atau nusantara terhadap sejumlah variabel makro ekonomi,
disamping juga dampak dari pengeluaran pemerintah untuk promosi dan pembinaan pariwisata,
serta investasi pemerintah dan swasta di bidang pariwisata. Eksplorasi dari penelitian ini
diharapkan dapat mengungkap potensi, problematika, dimensi, dan pengelolaan pariwisata di
kawasan unggulan pariwisata (KWU) Pantai Teluk Kiluan dan Pantai Tanjung Setia provinsi
Lampung hingga lahir desain/model/konsep pengembangan pariwisata yang mensejahterakan
masyarakat sekitar.
Penelitian ini bersifat kualitatif dengan tahapan metode memetakan dimensi karakteristik
situs penelitian, problem, dan konsepsi pengelolaannya lewat informan kunci dan informan
pendukung yang telah teruji keabsahannya. Target akhir luaran penelitian memunculkan model
/konsep/desain baru dalam pengelolaan pariwisata yang dapat mensejahterakan masyarakat
sekitar, kontribusi terhadap bidang ilmu ekonomi kelembagaan, dan publikasi internasional.
Kata kunci: Pariwisata, dimensi karakteristik, lembaga dan kelembagaan, kesejahteraan, dan
desain Partnership",,,,,,,,,,,,,,,,,,,,,,,
45,show,archive,23743,2020-08-31 02:07:58,"[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/37373', 'pos': 1, 'eprintid': 23743, 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'main': 'Application of Short-term Forecasting.pdf', 'files': [{'fileid': 216704, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '1e2070abd915b560de84303ad9dbd157', 'hash_type': 'MD5', 'mtime': '2020-08-28 08:47:33', 'filesize': 674575, 'objectid': 37373, 'uri': 'http://repository.lppm.unila.ac.id/id/file/216704', 'filename': 'Application of Short-term Forecasting.pdf'}], 'docid': 37373}]",2020-08-31 02:07:58,914,,"APPLICATION OF SHORT-TERM FORECASTING MODELS FOR ENERGY ENTITY STOCK PRICE (STUDY ON INDIKA ENERGI TBK, JII)","[{'name': {'given': 'ambya', 'honourific': None, 'family': 'ambya', 'lineage': None}, 'id': 'ambya.1959@feb.unila.ac.id'}]",other,['AI'],http://repository.lppm.unila.ac.id/id/eprint/23743,['FEB5'],,disk0/00/02/37/43,7,pub,2020-08-31 02:07:58,public,,,International Journal of Energy Economics and Policy,,,,,,,,,,,,,,,,,,,,,,
46,show,archive,23212,2020-07-15 06:15:16,"[{'security': 'public', 'formatdesc': 'SIMILARITY', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/36767', 'eprintid': 23212, 'placement': 1, 'content': 'other', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 2, 'format': 'other', 'main': '12. Analisis Kapasitas Fiskal Di Kabupaten Lampung Tengah (Studi pada Kabupaten Induk dan Daerah Otonomi Baru) (1).pdf', 'docid': 36767, 'files': [{'hash_type': 'MD5', 'mtime': '2020-07-15 03:05:58', 'filesize': 4403114, 'objectid': 36767, 'filename': '12. Analisis Kapasitas Fiskal Di Kabupaten Lampung Tengah (Studi pada Kabupaten Induk dan Daerah Otonomi Baru) (1).pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/212575', 'datasetid': 'document', 'fileid': 212575, 'mime_type': 'application/pdf', 'hash': '56c3dace1a68e9639c2d35e9acc8a435'}]}]",2020-07-15 06:15:16,914,,Analisis Kapasitas Fiskal Di Kabupaten Lampung Tengah (Studi pada Kabupaten Induk dan Daerah Otonomi Baru),"[{'name': {'given': 'ambya', 'family': 'ambya', 'lineage': None, 'honourific': None}, 'id': 'ambya.1959@feb.unila.ac.id'}]",other,['H1'],http://repository.lppm.unila.ac.id/id/eprint/23212,['FEB5'],,disk0/00/02/32/12,8,pub,2020-07-15 06:15:16,public,,,Jurusan Ekonomi Pembangunan Fakultas Ekonomi dan Bisnis Universitas Lampung,,,,,,,,,,,,,,,,,,,,,,
47,show,archive,23746,2020-08-31 02:08:25,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'main': 'Analisis Kapasitas Fiskal Di Kabupaten.pdf', 'docid': 37376, 'files': [{'datasetid': 'document', 'fileid': 216722, 'hash': 'c8cbd478df690a976259f566673a08e5', 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2020-08-28 08:52:22', 'filesize': 643860, 'objectid': 37376, 'uri': 'http://repository.lppm.unila.ac.id/id/file/216722', 'filename': 'Analisis Kapasitas Fiskal Di Kabupaten.pdf'}], 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/37376', 'pos': 1, 'eprintid': 23746, 'placement': 1}]",2020-08-31 02:08:25,914,,Analisis Kapasitas Fiskal Di Kabupaten Lampung Tengah (Studi pada Kabupaten Induk dan Daerah Otonomi Baru),"[{'name': {'given': 'ambya', 'honourific': None, 'family': 'ambya', 'lineage': None}, 'id': 'ambya.1959@feb.unila.ac.id'}]",other,['AI'],http://repository.lppm.unila.ac.id/id/eprint/23746,['FEB5'],,disk0/00/02/37/46,7,pub,2020-08-31 02:08:25,public,,,Jurnal Ekonomi Pembangunan,,,,,,,,,,,,,,,,,,,,,,
48,show,archive,23181,2020-07-14 02:51:50,"[{'eprintid': 23181, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/36732', 'pos': 1, 'format': 'text', 'main': 'Application of Short-term Forecasting Models for Energy Entity Stock Price Evidence from Indika Energi Tbk, Jakarta Islamic Index (1).pdf', 'docid': 36732, 'files': [{'filename': 'Application of Short-term Forecasting Models for Energy Entity Stock Price Evidence from Indika Energi Tbk, Jakarta Islamic Index (1).pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/212366', 'objectid': 36732, 'filesize': 2594641, 'mtime': '2020-07-14 02:38:08', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': '9a969f7ad8bf3b567dfaf4a1f862fa89', 'datasetid': 'document', 'fileid': 212366}], 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1}]",2020-07-14 02:51:50,914,,"Application of Short-term
Forecasting Models for Energy
Entity Stock Price: Evidence from
Indika Energi Tbk, Jakarta
Islamic Index","[{'id': 'ambya.1959@feb.unila.ac.id', 'name': {'given': 'ambya', 'honourific': None, 'family': 'ambya', 'lineage': None}}]",other,['H1'],http://repository.lppm.unila.ac.id/id/eprint/23181,['FEB5'],,disk0/00/02/31/81,7,pub,2020-07-14 02:51:50,public,,,EconJournals,,,,,,,,,,,,,,,,,,,,,,
49,show,archive,23167,2020-07-13 07:30:52,"[{'content': 'other', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 2, 'format': 'other', 'files': [{'hash_type': 'MD5', 'mtime': '2020-07-13 04:44:18', 'objectid': 36718, 'filesize': 2594641, 'filename': 'Application of Short-term Forecasting Models for Energy Entity Stock Price Evidence from Indika Energi Tbk, Jakarta Islamic Index (1).pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/212252', 'datasetid': 'document', 'fileid': 212252, 'hash': '9a969f7ad8bf3b567dfaf4a1f862fa89', 'mime_type': 'application/pdf'}], 'main': 'Application of Short-term Forecasting Models for Energy Entity Stock Price Evidence from Indika Energi Tbk, Jakarta Islamic Index (1).pdf', 'docid': 36718, 'security': 'public', 'formatdesc': 'SIMILARITY', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/36718', 'eprintid': 23167, 'placement': 1}]",2020-07-13 07:30:52,914,,"Application of Short-term
Forecasting Models for Energy
Entity Stock Price: Evidence from
Indika Energi Tbk, Jakarta
Islamic Index","[{'id': 'ambya.1959@feb.unila.ac.id', 'name': {'given': 'ambya', 'lineage': None, 'family': 'ambya', 'honourific': None}}]",other,['H1'],http://repository.lppm.unila.ac.id/id/eprint/23167,['FEB5'],,disk0/00/02/31/67,8,pub,2020-07-13 07:30:52,public,,,EconJournals,,,,,,,,,,,,,,,,,,,,,,
50,show,archive,23731,2020-08-27 04:54:23,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'docid': 37360, 'main': 'Convergency of Revenue Per Capita.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2020-08-27 03:50:54', 'filesize': 627128, 'objectid': 37360, 'filename': 'Convergency of Revenue Per Capita.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/216609', 'fileid': 216609, 'datasetid': 'document', 'hash': '05b1e806c6173ae4ef974ff80b24ee7e', 'mime_type': 'application/pdf'}], 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/37360', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 23731}]",2020-08-27 04:54:23,914,,Convergency of revenue per capita regional New Autonomy (NAR) in Indonesia,"[{'name': {'given': 'ambya', 'honourific': None, 'lineage': None, 'family': 'ambya'}, 'id': 'ambya.1959@feb.unila.ac.id'}]",other,['AI'],http://repository.lppm.unila.ac.id/id/eprint/23731,['FEB5'],,disk0/00/02/37/31,7,pub,2020-08-27 04:54:23,public,,,CRC Press/Balkema,,,,,,,,,,,,,,,,"[{'id': None, 'type': 'http://www.loc.gov/loc.terms/relators/REV', 'name': {'honourific': None, 'family': 'Marwa', 'lineage': None, 'given': 'Taufiq'}}, {'id': None, 'type': 'http://www.loc.gov/loc.terms/relators/REV', 'name': {'given': 'Kartawan', 'honourific': None, 'lineage': None, 'family': 'Kartawan'}}, {'type': 'http://www.loc.gov/loc.terms/relators/REV', 'name': {'family': 'Bangsawan', 'lineage': None, 'honourific': None, 'given': 'Satria'}, 'id': 'satria.bangsawan@feb.unila.ac.id'}]",,,,,,
51,show,archive,23191,2020-07-14 07:43:38,"[{'placement': 1, 'eprintid': 23191, 'uri': 'http://repository.lppm.unila.ac.id/id/document/36741', 'pos': 1, 'formatdesc': 'SIMILARITY', 'security': 'public', 'main': '15. DEVELOPMENT INEQUALITY OF NEW AUTONOMOUS ECONOMIC REGIONS IN LAMPUNG PROVINCE, 2005-2013 (1).pdf', 'docid': 36741, 'files': [{'datasetid': 'document', 'fileid': 212447, 'hash': 'a811358a5260bba9fb85dfec280b2605', 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2020-07-14 07:09:13', 'objectid': 36741, 'filesize': 2767284, 'uri': 'http://repository.lppm.unila.ac.id/id/file/212447', 'filename': '15. DEVELOPMENT INEQUALITY OF NEW AUTONOMOUS ECONOMIC REGIONS IN LAMPUNG PROVINCE, 2005-2013 (1).pdf'}], 'format': 'other', 'language': 'en', 'rev_number': 2, 'mime_type': 'application/pdf', 'content': 'other'}]",2020-07-14 07:43:38,914,,"DEVELOPMENT INEQUALITY
OF NEW AUTONOMOUS
ECONOMIC REGIONS IN
LAMPUNG PROVINCE, 2005-
2013","[{'id': 'ambya.1959@feb.unila.ac.id', 'name': {'honourific': None, 'family': 'ambya', 'lineage': None, 'given': 'ambya'}}]",other,['H1'],http://repository.lppm.unila.ac.id/id/eprint/23191,['FEB5'],,disk0/00/02/31/91,8,pub,2020-07-14 07:43:38,public,,,AFEBI,,,,,,,,,,,,,,,,,,,,,,
52,show,archive,23742,2020-08-28 08:45:30,"[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/37372', 'pos': 1, 'eprintid': 23742, 'placement': 1, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'format': 'text', 'docid': 37372, 'main': 'Development Inequality of New.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/216695', 'filename': 'Development Inequality of New.pdf', 'objectid': 37372, 'filesize': 618528, 'mtime': '2020-08-28 08:36:50', 'hash_type': 'MD5', 'hash': '07b4b294cc23eafc49678daa8db22629', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 216695}]}]",2020-08-28 08:45:30,914,,"DEVELOPMENT INEQUALITY OF NEW AUTONOMOUS ECONOMIC REGIONS IN LAMPUNG PROVINCE, 2005-2013","[{'name': {'honourific': None, 'lineage': None, 'family': 'ambya', 'given': 'ambya'}, 'id': 'ambya.1959@feb.unila.ac.id'}]",other,['AI'],http://repository.lppm.unila.ac.id/id/eprint/23742,['FEB5'],,disk0/00/02/37/42,7,pub,2020-08-28 08:45:30,public,,,AFEBI,,,,,,,,,,,,,,,,[{'type': 'http://www.loc.gov/loc.terms/relators/REV'}],,,,,,
53,show,archive,23171,2020-07-14 01:46:24,"[{'placement': 1, 'eprintid': 23171, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/36722', 'security': 'public', 'formatdesc': 'SIMILARITY', 'docid': 36722, 'main': '1. THE DISPARITY AND THE CONVERGENCE OF THE ECONOMIC GROWTH THE STUDY OF THE NEW AUTONOMOUS REGIONS IN SUMATERA, INDONESIA.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/212286', 'filename': '1. THE DISPARITY AND THE CONVERGENCE OF THE ECONOMIC GROWTH THE STUDY OF THE NEW AUTONOMOUS REGIONS IN SUMATERA, INDONESIA.pdf', 'filesize': 1844383, 'objectid': 36722, 'mtime': '2020-07-13 08:50:18', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': 'fe54582c380687c3cba2fc51026a4899', 'fileid': 212286, 'datasetid': 'document'}], 'format': 'other', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 3, 'content': 'other'}]",2020-07-14 01:46:24,914,,"THE DISPARITY AND THE CONVERGENCE OF THE
ECONOMIC GROWTH: THE STUDY OF THE NEW
AUTONOMOUS REGIONS IN SUMATERA, INDONESIA","[{'name': {'honourific': None, 'family': 'ambya', 'lineage': None, 'given': 'ambya'}, 'id': 'ambya.1959@feb.unila.ac.id'}]",other,['H1'],http://repository.lppm.unila.ac.id/id/eprint/23171,['FEB5'],,disk0/00/02/31/71,8,pub,2020-07-14 01:46:24,public,,,GIAPJournals,,,,,,,,,,,,,,,,,,,,,,
54,show,archive,23763,2020-08-31 02:18:16,"[{'main': 'The Disparity and The Convergence of The Economic.pdf', 'docid': 37393, 'files': [{'objectid': 37393, 'filesize': 658783, 'uri': 'http://repository.lppm.unila.ac.id/id/file/216844', 'filename': 'The Disparity and The Convergence of The Economic.pdf', 'hash_type': 'MD5', 'mtime': '2020-08-28 09:38:46', 'fileid': 216844, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '1abe1575a347c3b8a7b192b1199d18b5'}], 'format': 'text', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'placement': 1, 'eprintid': 23763, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37393', 'security': 'public'}]",2020-08-31 02:18:16,914,,"THE DISPARITY AND THE CONVERGENCE OF THE ECONOMIC GROWTH: THE STUDY OF THE NEW AUTONOMOUS REGIONS IN SUMATERA, INDONESIA","[{'name': {'given': 'ambya', 'lineage': None, 'family': 'ambya', 'honourific': None}, 'id': 'ambya.1959@feb.unila.ac.id'}]",other,['AI'],http://repository.lppm.unila.ac.id/id/eprint/23763,['FEB5'],,disk0/00/02/37/63,7,pub,2020-08-31 02:18:16,public,,,GIAPJournals,,,,,,,,,,,,,,,,,,,,,,
55,show,archive,23180,2020-07-14 02:52:10,"[{'docid': 36731, 'main': 'The Effect of Industrial Agglomeration and Fiscal Decentralization on Income Disparity of Inter-Regional in Lampung Province (1).pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2020-07-14 01:47:21', 'filesize': 3575159, 'objectid': 36731, 'uri': 'http://repository.lppm.unila.ac.id/id/file/212359', 'filename': 'The Effect of Industrial Agglomeration and Fiscal Decentralization on Income Disparity of Inter-Regional in Lampung Province (1).pdf', 'datasetid': 'document', 'fileid': 212359, 'mime_type': 'application/pdf', 'hash': '30aca8eaecaa3a5bbdd3b6a5ae4c01cb'}], 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'placement': 1, 'eprintid': 23180, 'uri': 'http://repository.lppm.unila.ac.id/id/document/36731', 'pos': 1, 'security': 'public'}]",2020-07-14 02:52:10,914,,"The Effect of Industrial
Agglomeration and Fiscal
Decentralization on Income
Disparity of Inter-Regional in
Lampung Province","[{'id': 'ambya.1959@feb.unila.ac.id', 'name': {'given': 'ambya', 'honourific': None, 'family': 'ambya', 'lineage': None}}]",other,['H1'],http://repository.lppm.unila.ac.id/id/eprint/23180,['FEB5'],,disk0/00/02/31/80,7,pub,2020-07-14 02:52:10,public,,,"TEST, ENGINEERING & MANAGEMENT",,,,,,,,,,,,,,,,,,,,,,
56,show,archive,23169,2020-07-13 07:31:04,"[{'files': [{'filename': 'Future Natural Gas Price Forecasting Model and Its Policy Implication (1).pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/212267', 'objectid': 36720, 'filesize': 2258006, 'mtime': '2020-07-13 06:15:08', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': '96e55e11006cd97f6f31adcf2ecb34f4', 'fileid': 212267, 'datasetid': 'document'}], 'main': 'Future Natural Gas Price Forecasting Model and Its Policy Implication (1).pdf', 'docid': 36720, 'format': 'other', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 2, 'content': 'other', 'placement': 1, 'eprintid': 23169, 'uri': 'http://repository.lppm.unila.ac.id/id/document/36720', 'pos': 1, 'formatdesc': 'SIMILARITY', 'security': 'public'}]",2020-07-13 07:31:04,914,,"Future Natural Gas Price Forecasting Model and Its Policy
Implication","[{'id': 'ambya.1959@feb.unila.ac.id', 'name': {'given': 'ambya', 'family': 'ambya', 'lineage': None, 'honourific': None}}]",other,['H1'],http://repository.lppm.unila.ac.id/id/eprint/23169,['FEB5'],,disk0/00/02/31/69,8,pub,2020-07-13 07:31:04,public,,,EconJournals,,,,,,,,,,,,,,,,,,,,,,
57,show,archive,23164,2020-07-13 03:35:04,"[{'language': 'en', 'rev_number': 2, 'mime_type': 'application/pdf', 'content': 'other', 'docid': 36715, 'main': '8. How Government Spending on Public Sector Affect The Economic Growth.pdf', 'files': [{'mime_type': 'application/pdf', 'hash': 'f89050a643895e299af0f0e867d9ded1', 'fileid': 212218, 'datasetid': 'document', 'mtime': '2020-07-13 03:14:08', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/212218', 'filename': '8. How Government Spending on Public Sector Affect The Economic Growth.pdf', 'filesize': 3393329, 'objectid': 36715}], 'format': 'other', 'pos': 2, 'uri': 'http://repository.lppm.unila.ac.id/id/document/36715', 'formatdesc': 'SIMILARITY', 'security': 'public', 'placement': 2, 'eprintid': 23164}]",2020-07-13 03:35:04,914,TRUE,"How Government Spending on Public Sector Affect
The Economic Growth?","[{'id': 'ambya.1959@feb.unila.ac.id', 'name': {'given': 'ambya', 'family': 'ambya', 'lineage': None, 'honourific': None}}]",article,['H1'],http://repository.lppm.unila.ac.id/id/eprint/23164,['FEB5'],Journal of Economics and Policy,disk0/00/02/31/64,10,pub,2020-07-13 03:35:04,public,,,,,,,,,,,,,,,,,,,,,,,,,
