,official_url,lastmod,documents,userid,number,metadata_visibility,pagerange,datestamp,eprint_status,eprintid,title,refereed,type,creators,date,uri,abstract,volume,subjects,rev_number,ispublished,issn,full_text_status,status_changed,publication,publisher,divisions,dir,date_type,id_number,place_of_pub,patent_applicant,succeeds,event_location,event_dates,pres_type,event_type,event_title,contact_email,pages,corp_creators,related_url,referencetext,monograph_type,institution,department,contributors
83,https://jurnal.fmipa.unila.ac.id/komputasi/,2020-05-26 08:57:57,"[{'placement': 1, 'eprintid': 20515, 'uri': 'http://repository.lppm.unila.ac.id/id/document/33861', 'pos': 1, 'security': 'public', 'files': [{'hash': 'ba400324e1901626dd435d0bec6ee1dd', 'mime_type': 'text/html', 'fileid': 192699, 'datasetid': 'document', 'filename': 1814, 'uri': 'http://repository.lppm.unila.ac.id/id/file/192699', 'filesize': 26878, 'objectid': 33861, 'mtime': '2020-05-26 04:20:35', 'hash_type': 'MD5'}], 'main': 1814, 'docid': 33861, 'format': 'text', 'rev_number': 3, 'language': 'id', 'mime_type': 'text/html', 'content': 'published'}]",2423,1.0,show,40-49,2020-05-26 08:57:57,archive,20515,Aplikasi Marketplace Penyewaan untuk Koperasi Menggunakan Laravel,TRUE,article,"[{'name': {'lineage': None, 'family': 'Tristiyanto', 'honourific': None, 'given': 'Tristiyanto'}, 'id': 'tristiyanto.1981@fmipa.unila.ac.id'}, {'id': 'yunda.heningtyas89@gmail.com', 'name': {'honourific': None, 'lineage': None, 'family': 'Heningtyas', 'given': 'Yunda'}}, {'id': 'hanan.risnawati1062@students.unila.ac.id', 'name': {'honourific': None, 'family': 'Risnawati', 'lineage': None, 'given': 'Hanan'}}]",2020-04-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/20515,"— Cooperatives have purpose to prosper their members. Cooperatives are expected to play an active role in
raising their standard of living. A cooperative has several types of business units in order to fulfill the purpose, for example
rental business. Rental occurs because of short-term and urgent needs of consumers. Rental business has been promoted
online but there are a lot of ordering phases done manually. Cooperative needs a rental marketplace application so
cooperative can be more productive. This rental marketplace is a web based application and developed using Extreme
Programming method which perceptive to user’s need. Laravel framework with PHP programming language was used to
build this application. The conclusion of this research is this system is able to facilitate the process of renting goods,
providing accurate information about rental goods, and expanding the cooperative business sector.",8.0,['QA75'],9,pub,2541-0350,public,2020-05-26 08:57:57,Jurnal Komputasi,Jurusan Ilmu Komputer Universitas Lampung,['FMIPA3'],disk0/00/02/05/15,published,,,,,,,,,,,,,,,,,,
84,,2021-05-30 15:23:13,,139,,show,,2021-05-30 15:23:13,archive,31265,Quadrulupe Helix untuk Komersialisasi Hak Kekayaan Intelektual Universitas,,monograph,"[{'id': 'tristiyanto.1981@fmipa.unila.ac.id', 'name': {'lineage': None, 'family': 'Tristiyanto', 'honourific': None, 'given': 'Tristiyanto'}}, {'id': 'ria.wierma@fh.unila.ac.id', 'name': {'given': 'Putri', 'honourific': None, 'lineage': None, 'family': 'Ria Wierma'}}]",1970-01-01 00:00:00.000002020,http://repository.lppm.unila.ac.id/id/eprint/31265,"Saat ini, Universitas Lampung telah memiliki 33 Paten, 2 HaKI dan 297 judul publikasi hasil penelitian (2014-2016) serta telah memiliki pusat penelitian dan pengembangan HaKI untuk melindungi hasil temuannya. Sedangkan Provinsi Lampung saat ini adalah salah satu provinsi dengan tingkat pertumbuhan ekonomi yang tinggi 5,15% ditahun 2016 dibandingkan pertumbuhan nasional 5,02%. Kedua potensi besar tersebut sayangnya belum terhubung secara professional. Sinergi diperlukan untuk mempercepat pembangunan berkelanjutan. Keduanya belum memiliki suatu lembaga pemasaran khusus yang professional untuk memasarkan atau mengkomersialisasikan produk kekayaan intelektual mereka. Di sisi lain, Kemenristekdikti sedang membangun Pusat Unggulan Teknologi (PUI) yang melaksanakan kegiatan-kegiatan riset spesifik secara multi dan interdisiplin dengan standar hasil yang sangat tinggi serta relevan dengan kebutuhan Pengguna Iptek dan Science & Techno Park (STP) sebagai wahana hilirisasi IPTEK untuk mendorong pertumbuhan ekonomi daerah melalui penyebaran pusat-pusat pertumbuhan dalam rangka pemerataan antar wilayah di beberapa propinsi di Indonesia dengan memperhatikan prospek dan potensi daerah masing-masing. Namun sayangnya propinsi Lampung belum terdaftar bahkan untuk rencana PUI untuk tahun 2015-2019. Kedua lembaga ini mengelola dari proses inovasi sampai komersialisasi produk inovasi. Saat ini, pemasaran masih dilakukan oleh individu pemilik HaKI itu sendiri yang jelas menjadi tidak efektif karena keahlian mereka adalah penemu. Proyeksi jangka panjang, tanpa pemasaran yang professional perlindungan HaKI hanya akan menjadi beban karena membutuhkan biaya perawatan. Untuk itu Universitas Lampung harus mulai merancang strategi pengelolaan HaKI dengan mempertimbangkan sinergitas relasi antara pemerintah, industri, masyarakat dan universitas yang dapat diselenggarakan dalam kerangka quadrulupe helix.",,['K1'],4,pub,,none,2021-05-30 15:23:13,,LPPM UNILA,['FMIPA3'],disk0/00/03/12/65,published,ISBN: 978-623-6569-11-5,,,25895.0,,,,,,,,,,,discussion_paper,Sentra HAKI,,
85,,2020-11-18 01:33:29,,282,,show,,2020-11-18 01:33:29,archive,25870,Quadruple Helix Untuk Komersialisasi Hak Kekayaan Intelektual Universitas,,monograph,"[{'name': {'given': 'Tristiyanto', 'honourific': None, 'lineage': None, 'family': 'Tristiyanto'}, 'id': 'tristiyanto.1981@fmipa.unila.ac.id'}, {'id': 'ria.wierma@fh.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Ria Wierma', 'given': 'Putri'}}]",1970-01-01 00:00:00.000002020,http://repository.lppm.unila.ac.id/id/eprint/25870,"Saat ini, Universitas Lampung telah memiliki 33 Paten, 2 HaKI dan 297 judul publikasi hasil penelitian (2014-2016) serta telah memiliki pusat penelitian dan pengembangan HaKI untuk melindungi hasil temuannya. Sedangkan Provinsi Lampung saat ini adalah salah satu provinsi dengan tingkat pertumbuhan ekonomi yang tinggi 5,15% ditahun 2016 dibandingkan pertumbuhan nasional 5,02%. Kedua potensi besar tersebut sayangnya belum terhubung secara professional. Sinergi diperlukan untuk mempercepat pembangunan berkelanjutan. Keduanya belum memiliki suatu lembaga pemasaran khusus yang professional untuk memasarkan atau mengkomersialisasikan produk kekayaan intelektual mereka. Di sisi lain, Kemenristekdikti sedang membangun Pusat Unggulan Teknologi (PUI) yang melaksanakan kegiatan-kegiatan riset spesifik secara multi dan interdisiplin dengan standar hasil yang sangat tinggi serta relevan dengan kebutuhan Pengguna Iptek dan Science & Techno Park (STP) sebagai wahana hilirisasi IPTEK untuk mendorong pertumbuhan ekonomi daerah melalui penyebaran pusat-pusat pertumbuhan dalam rangka pemerataan antar wilayah di beberapa propinsi di Indonesia dengan memperhatikan prospek dan potensi daerah masing-masing. Namun sayangnya propinsi Lampung belum terdaftar bahkan untuk rencana PUI untuk tahun 2015-2019. Kedua lembaga ini mengelola dari proses inovasi sampai komersialisasi produk inovasi. Saat ini, pemasaran masih dilakukan oleh individu pemilik HaKI itu sendiri yang jelas menjadi tidak efektif karena keahlian mereka adalah penemu. Proyeksi jangka panjang, tanpa pemasaran yang professional perlindungan HaKI hanya akan menjadi beban karena membutuhkan biaya perawatan. Untuk itu Universitas Lampung harus mulai merancang strategi pengelolaan HaKI dengan mempertimbangkan sinergitas relasi antara pemerintah, industri, masyarakat dan universitas yang dapat diselenggarakan dalam kerangka quadrulupe helix.",,['K1'],7,pub,,none,2020-11-18 01:33:29,,Lembaga Penelitian dan Pengabdian Lampung,['FMIPA3'],disk0/00/02/58/70,,,Bandar Lampung,,,,,,,,,,,,,working_paper,University of Lampung,Sentra Kekayaan Intelektual Universitas Lampung,
86,https://pepadun.fmipa.unila.ac.id/,2021-05-30 15:25:23,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 2, 'format': 'text', 'main': '3-Article Text-42-1-10-20201130 (1).pdf', 'docid': 141440, 'files': [{'mtime': '2021-05-29 12:48:41', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/370909', 'filename': '3-Article Text-42-1-10-20201130 (1).pdf', 'filesize': 496063, 'objectid': 141440, 'hash': '5800bc7de917e32c17264f99380de211', 'mime_type': 'application/pdf', 'fileid': 370909, 'datasetid': 'document'}], 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/141440', 'pos': 1, 'eprintid': 31300, 'placement': 1}]",215,1.0,show,1-8,2021-05-30 15:25:23,archive,31300,SISTEM PENDUKUNG KEPUTUSAN PENERIMA BANTUAN OPERASIONAL DAERAH (BOSDA) UNTUK SMK NEGERI 2 BANDAR LAMPUNG,TRUE,article,"[{'name': {'given': 'Okta', 'lineage': None, 'family': 'Viana', 'honourific': None}, 'id': None}, {'id': 'machudor.yusman@fmipa.unila.ac.id', 'name': {'given': 'Machudor', 'lineage': None, 'family': 'Yusman', 'honourific': None}}, {'id': 'kurnia.muludi@fmipa.unila.ac.id', 'name': {'given': 'Kurnia', 'family': 'Muludi', 'lineage': None, 'honourific': None}}, {'id': None, 'name': {'honourific': None, 'lineage': None, 'family': 'Aristoteles', 'given': 'Aristoteles'}}]",2020-12-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/31300,"This research was conducted to create a decision support system for selection of candidates for receiving Regional  Operational  Assistance  (BOSDA)  in  SMK  Negeri  2  Bandar  Lampung.  Decision  support  systems  are  made based  on  the  Web  and  selection  ofcandidates  for  BOSDA  acceptance  using  the  method  (Simple  Additive  Weighting). The  data  used  from  the  data  of  SMK  Negeri  2  Bandar  Lampung.  The  selection  process  for  prospective  BOSDA recipients is carried out by collecting data on prospective BOSDA recipients along with criteria in accordance with the conditions of prospective BOSDA recipients. Data that has been received is processed by the system by determining the priority of each criterion and summing the weight of each criterion value. The result of system functional testing is that the system is compatible on the computer on the computer being tested and all menus on the system are running well. System  testing  is  performed  on  the  Administration  computer  SMK  Negeri  2  Bandar  Lampung.  The  system  test  results using Black Box Testing using 220 prospective BOSDA recipient students. Based on testing that has been conducted on users,  the  system  can  simplify  the  performance  of  the  verification  team  in  conducting  the  selection  so  that  it  can  run effectively and efficiently. Based on the accuracy of the results of the system decision, it is stated that 87% has met the criteria for selecting potential recipients who are entitled to BOSDA.Keywords:Black Box;Decision Support System;Regional Operational Assistance; Simple Additive Weighting;Web.",1.0,['QA76'],7,pub,2774-3403,public,2021-05-30 15:25:23,Jurnal Pepadun,Jurusan Ilmu Komputer FMIPA Universitas Lampung,['FMIPA3'],disk0/00/03/13/00,published,,,,,,,,,,,,,,,,,,
87,,2020-11-16 04:44:26,"[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/39233', 'pos': 1, 'eprintid': 25405, 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'docid': 39233, 'main': 'Wajiran_2020_J._Phys. _Conf._Ser._1655_012003.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/229693', 'filename': 'Wajiran_2020_J._Phys. _Conf._Ser._1655_012003.pdf', 'filesize': 1139221, 'objectid': 39233, 'mtime': '2020-11-16 03:46:15', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': 'a08958340c0c5f07d6c984359f13bf38', 'fileid': 229693, 'datasetid': 'document'}]}]",2425,,show,,2020-11-16 04:44:26,archive,25405,Control and Realtime Monitoring System for Mushroom Cultivation Fields based on WSN and IoT,FALSE,article,"[{'name': {'given': 'Wajiran', 'family': 'Wajiran', 'lineage': None, 'honourific': None}, 'id': None}, {'id': None, 'name': {'given': 'S.D', 'lineage': None, 'family': 'Riskiono', 'honourific': None}}, {'id': 'purwono.prasetyawan@teknokrat.ac.id', 'name': {'given': 'Purwono', 'honourific': None, 'family': 'Prasetyawan', 'lineage': None}}, {'id': None, 'name': {'honourific': None, 'lineage': None, 'family': 'Mulyanto', 'given': 'Agus'}}, {'name': {'given': 'Muhammad', 'family': 'Iqbal', 'lineage': None, 'honourific': None}, 'id': 'muhammad.iqbal@fmipa.unila.ac.id'}, {'name': {'honourific': None, 'lineage': None, 'family': 'Prabowo', 'given': 'Rizky'}, 'id': 'rizky.prabowo@fmipa.unila.ac.id'}]",2020-11-15 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/25405,"In this article, it is explained the design of control and monitoring systems for manymushrooms cultivation fields (kumbung) in realtime based on Wireless Sensor Network(WSN) and the Internet of Things (IoT). This system is designed to control and monitortemperature and humidity parameters in each kumbung. The system consists of several nodeboards in each kumbung and master board. The main components of the node board consist ofArduino Uno which is connected to XBee, DHT22 sensor, actuator in the form of a sprayerpump,a blower and lamp. The main components of the Master board are Raspberry Pi andXbee. Data is sent from each node to the Master using the WSN network with data packagesthat contain temperature and humidity data with the ID of each kumbung. The master boardsends all kumbung data through a WiFi network to the Firebase realtime database that can bemonitored via a smartphone. Kumbung control is performed by an actuator at each board node.The actuator keeps the temperature betwen 26-290C and the humidity betwen 70-90%RH formushrooms in the phase of body formation. The results of this system prototype experimentshow that the functionality of the system is running well, although there is an average error0,4650C for temperature readings and an average error 2,67% for humidity readings. This erroris still in the DHT22 working area based on the datasheet",,['QA75'],9,pub,Print : 1742-6588 Online : 1742-6596,public,2020-11-16 04:44:26,Journal of Physics: Conference Series,IOP Publishing,['FMIPA3'],disk0/00/02/54/05,published,,,,,,,,,,,,,,,,,,[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}]
88,,2021-12-06 01:06:50,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/158062', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 36563, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'files': [{'mime_type': 'application/pdf', 'hash': '768760460b514d23ac0d76951b2c3f30', 'fileid': 425855, 'datasetid': 'document', 'mtime': '2021-12-05 08:24:53', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/425855', 'filename': 'sertifikat_hak_cipta_sollin_lowres.pdf', 'objectid': 158062, 'filesize': 1159104}], 'main': 'sertifikat_hak_cipta_sollin_lowres.pdf', 'docid': 158062, 'format': 'text'}]",670,,show,,2021-12-06 01:06:50,archive,36563,Penentuan Degree Constrained Minimum Spanning Tree dengan Algoritma Sollin,,patent,"[{'id': 'wamiliana@gmail.com', 'name': {'lineage': None, 'family': 'Wamiliana', 'honourific': None, 'given': 'Wamiliana'}}, {'id': 'akmal.junaidi@fmipa.unila.ac.id', 'name': {'lineage': None, 'family': 'Junaidi', 'honourific': None, 'given': 'Akmal'}}, {'name': {'family': 'Amanto', 'lineage': None, 'honourific': None, 'given': 'Amanto'}, 'id': 'pakamanto@gmail.com'}, {'name': {'lineage': None, 'family': 'Mudiyanto', 'honourific': None, 'given': 'Febi'}, 'id': 'mudiyantofebi@gmail.com'}]",1970-01-01 00:00:00.000002020,http://repository.lppm.unila.ac.id/id/eprint/36563,"Program komputer ini adalah aplikasi yang dapat digunakan untuk menyelesaikan permasalahan yang berkaitan dengan persoalan koneksi dan instalasi jaringan. Input aplikasi berupa sistem jaringan misalnya jaringan pipa air bersih, dimana pada setiap titik percabangan memiliki keterbatasan sambungan. Hal ini diterapkan untuk menjamin keterhandalan jaringan pipa air tersebut.",,['QA75'],8,pub,,public,2021-12-06 01:06:50,,,['FMIPA3'],disk0/00/03/65/63,published,204441,,Akmal Junaidi,,,,,,,,,,,,,,,
89,http://solidstatetechnology.us/index.php/JSST/article/view/2870,2021-04-01 01:46:42,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'format': 'text', 'docid': 42881, 'main': '8. sst20_nilai.pdf', 'files': [{'mtime': '2021-03-31 19:45:44', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/255519', 'filename': '8. sst20_nilai.pdf', 'objectid': 42881, 'filesize': 2366286, 'hash': '83dc8577307f249c673251b37308883f', 'mime_type': 'application/pdf', 'fileid': 255519, 'datasetid': 'document'}], 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/42881', 'eprintid': 28342, 'placement': 1}]",725,,show,,2021-04-01 01:46:42,archive,28342,Peer Review: Application-Based on Fuzzy Tsukamoto And Profile Matching for Combination Drugs Recommendations in Patients Hypertension with Complications,,other,"[{'name': {'given': 'Agus', 'lineage': None, 'family': 'Wantoro', 'honourific': None}, 'id': None}, {'name': {'lineage': None, 'family': 'Admi Syarif', 'honourific': None, 'given': 'AS'}, 'id': 'admi_syarif@yahoo.com'}, {'name': {'given': 'Khairun Nisa', 'lineage': None, 'family': 'Berawi', 'honourific': None}, 'id': 'nisaberawi0226@gmail.com'}, {'name': {'honourific': None, 'family': 'Lukman', 'lineage': None, 'given': 'Pura'}, 'id': None}]",2020-10-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/28342,"Hypertension is still the number one killer disease in Indonesia, and hypertension sufferers have increased by 8.3% per year from 2013-2018. In 2018 the prevalence of hypertension in Indonesia reached 34.1% and affected about 20% of the world's population. Handling of hypertension sufferers can be done in two ways, namely modifying lifestyle and using drugs. Antihypertensive drugs that are given pay attention to age, history of the disease, smoking habits, obesity, and consider diseases such as diabetes, kidney, heart failure, and ischemic heart. Improper use of antihypertensive drugs often causes fever, diarrhea, diabetes, kidney failure, stress, breathing through the mouth, neurological disorders, radiation to the neck and head area, and localized disorders of the salivary glands. Doctors or medical personnel in providing antihypertensive drugs require good pharmacological knowledge. In general, not all hospitals have someone who is an expert in pharmacology. Therefore this study aims to develop a model based on Fuzzy Tsukamoto and Profile Matching for a recommendation of drug combinations, the suitability of dosage, and frequency in hypertensive patients. The results of the model evaluation show an accuracy of 97.5%",,['TA'],8,pub,,public,2021-04-01 01:46:42,,PennWell Publishing Co.,['FMIPA3'],disk0/00/02/83/42,published,,,,,,,,,,,,,,,,,,
90,http://solidstatetechnology.us/index.php/JSST/article/view/2870,2021-06-15 07:08:15,"[{'placement': 1, 'eprintid': 26175, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/147963', 'security': 'public', 'main': '0. JI_Terindeks_5_Solid State 2020 - Lengkap.pdf', 'files': [{'mtime': '2021-06-15 07:08:15', 'hash_type': 'MD5', 'filename': '0. JI_Terindeks_5_Solid State 2020 - Lengkap.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/385547', 'filesize': 4906386, 'objectid': 147963, 'hash': 'd514a9db8665a2768d2b805b60e13314', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 385547}], 'docid': 147963, 'format': 'text', 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",725,6.0,show,2486-2504,2020-11-19 11:31:51,archive,26175,Application-Based on Fuzzy Tsukamoto And Profile Matching for Combination Drugs Recommendations in Patients Hypertension with Complications,TRUE,article,"[{'id': None, 'name': {'given': 'Agus', 'family': 'Wantoro', 'lineage': None, 'honourific': None}}, {'id': 'admi_syarif@yahoo.com', 'name': {'honourific': None, 'family': 'Admi Syarif', 'lineage': None, 'given': 'AS'}}, {'id': 'nisaberawi0226@gmail.com', 'name': {'given': 'Nisa Berawi', 'honourific': None, 'lineage': None, 'family': 'Khairun'}}, {'id': None, 'name': {'honourific': None, 'family': 'Lukman', 'lineage': None, 'given': 'Pura'}}]",1970-01-01 00:00:00.000002020,http://repository.lppm.unila.ac.id/id/eprint/26175,"Hypertension is still the number one killer disease in Indonesia, and hypertension sufferers have increased by 8.3% per year from 2013-2018. In 2018 the prevalence of hypertension in Indonesia reached 34.1% and affected about 20% of the world's population. Handling of hypertension sufferers can be done in two ways, namely modifying lifestyle and using drugs. Antihypertensive drugs that are given pay attention to age, history of the disease, smoking habits, obesity, and consider diseases such as diabetes, kidney, heart failure, and ischemic heart. Improper use of antihypertensive drugs often causes fever, diarrhea, diabetes, kidney failure, stress, breathing through the mouth, neurological disorders, radiation to the neck and head area, and localized disorders of the salivary glands. Doctors or medical personnel in providing antihypertensive drugs require good pharmacological knowledge. In general, not all hospitals have someone who is an expert in pharmacology. Therefore this study aims to develop a model based on Fuzzy Tsukamoto and Profile Matching for a recommendation of drug combinations, the suitability of dosage, and frequency in hypertensive patients. The results of the model evaluation show an accuracy of 97.5%",63.0,"['R1', 'T1']",10,pub,1819-6608,public,2020-11-19 11:31:51,Solid State Technology,Pennwell Corporation,['FMIPA3'],disk0/00/02/61/75,,,,,,,,,,,,,,,,,,,
91,,2020-11-19 11:33:19,"[{'placement': 1, 'eprintid': 26206, 'uri': 'http://repository.lppm.unila.ac.id/id/document/40111', 'pos': 1, 'security': 'public', 'files': [{'hash_type': 'MD5', 'mtime': '2020-11-19 05:15:06', 'objectid': 40111, 'filesize': 1018480, 'uri': 'http://repository.lppm.unila.ac.id/id/file/236243', 'filename': '9274-Article Text-16228-1-10-20200523.pdf', 'datasetid': 'document', 'fileid': 236243, 'hash': 'f5a98b17e925d8aa40d0975b4e1ec190', 'mime_type': 'application/pdf'}], 'main': '9274-Article Text-16228-1-10-20200523.pdf', 'docid': 40111, 'format': 'text', 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",698,,show,,2020-11-19 11:33:19,archive,26206,Conceptual & Procedural Models in Competency Test Proficiency Assistance System based on Ubiquitous Learning,TRUE,article,"[{'name': {'honourific': None, 'family': 'Wibawa', 'lineage': None, 'given': 'Basuki'}}, {'name': {'lineage': None, 'family': 'Firdaus', 'honourific': None, 'given': 'Rangga'}}, {'name': {'given': 'Khaerudin', 'family': 'Khaerudin', 'lineage': None, 'honourific': None}}]",2020-05-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/26206,"The industrial era 4.0 has brought various challenges such as technology, strategy, business and people, where people or human resources become one of the main assets in a company and  significantly  determine  competitive  advantage  in  the  market.  Not  only  that,  but  also because  the  dynamics  of  change  in  the  labour  market  are  getting  faster,  which  means outdatedfrom existing competencies and increasing demand for new competencies. Sharing research  and  previous  literacy  is  an  inspiration  to  create  and  develop  a  system  that  has collaborative  learning  capabilities  with  various  stakeholders,  various  teaching  materials  or content provided, as well as various services in learning innovation. The primary foundation of  the  system  created  in  this  study  based  on  Ubiquitous  Learning  by  combining  three interrelated system development models between the Borg and Gall model asthe backbone, Hanafin  and  Pack  as  the  learning  interaction  process  and  the  Waterfall  model  of  the accompanying  application  system  built.  The  establishment  of  the  Conceptual  Model  and Procedural  Model  in  a  digital  learning  platform  from  national  and  international  standard certification  programs  based  on  Profession  and  Competence  provided  by  industry  and associations, bridging the industrial and campus worlds to opportunities for new paradigms in the educational business process that will ultimately impact by increasing the competency ability  of  human  resources  in  the  field  of  informatics  also  students  and  lecturers  in Indonesian informatics and computer education.",,['QA75'],6,pub,0193 - 4120,public,2020-11-19 11:33:19,TEST Engineering and Management,,['FMIPA3'],disk0/00/02/62/06,published,,,,,,,,,,,,,,,,,,
92,https://link.springer.com/chapter/10.1007/978-3-030-40274-7_16,2021-11-05 08:08:44,"[{'main': 'VideoGamesEmpati.pdf', 'files': [{'filesize': 1873545, 'objectid': 155815, 'filename': 'VideoGamesEmpati.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/410166', 'hash_type': 'MD5', 'mtime': '2021-11-05 07:09:58', 'datasetid': 'document', 'fileid': 410166, 'hash': 'c1a83ad8983fc75bff8b65ac8d1459de', 'mime_type': 'application/pdf'}], 'docid': 155815, 'format': 'text', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'placement': 1, 'eprintid': 35052, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/155815', 'security': 'public'}]",482,,show,151-163,2021-11-05 08:08:44,archive,35052,Video games and their correlation to empathy: How to teach and experience empathic emotion,TRUE,conference_item,"[{'id': 'ossy.dwiendah@fmipa.ac.id', 'name': {'lineage': None, 'family': 'Wulansari', 'honourific': None, 'given': 'Ossy Dwi Endah'}}, {'name': {'family': 'Guetl', 'lineage': None, 'honourific': None, 'given': 'Christian'}, 'id': 'c.guetl@tugraz.at'}, {'id': 'j.pirker@tugraz.at', 'name': {'honourific': None, 'family': 'Pirker', 'lineage': None, 'given': 'Johanna'}}, {'id': 'koft.johanes@tugraz.at', 'name': {'honourific': None, 'lineage': None, 'family': 'Koft', 'given': 'Johanes'}}]",2020-03-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/35052,"This article focuses on how video games may trigger empathy. On the one hand, globalization and our fast-changing, globalized world have resulted in an empathy deficit, a situation that calls desperately for a new approach to tackle the empathy issue. On the other hand, recent statistical data has shown that players in some countries today spend on average more than 4 h weekly playing games. Most past research has found that playing violent games decreases pro-social behavior. However, only a few studies investigate the effects of neutral or pro-social video games. Our study aims to identify several characteristics of four games that seem to promote positive moral and empathy and involves 40 subjects. Specifically, we look into the effects of variation of number of interventions and the correlation with perceived presence and immersion. The research reported in this paper covers background and related work on empathy research, existing work on video games for experiencing empathy and the layout of the study. The findings of this initial study on four pro-social games suggest that sufficient story-line of video games can positively impacts aspects such as the ‘perspective taking’ of players. Findings also indicate that multiple interventions and higher perceived immersion dent to increase the level of empathy. This research may contribute to supporting the promotion and development of the ‘games for good’ or ‘games for change’ campaign.

Keywords
Empathy Pro-social Video games Immersive Presence",,['QA76'],11,pub,,public,2021-11-05 08:08:44,,,['FMIPA3'],disk0/00/03/50/52,published,,,,,"Bangkok, Thailand",24 - 25 September 2019,paper,conference,International Conference on Interactive Collaborative Learning,,,,,,,,,
93,https://pepadun.fmipa.unila.ac.id/index.php/jurnal/article/view/12,2021-05-27 08:23:52,"[{'content': 'published', 'mime_type': 'text/html', 'language': 'id', 'rev_number': 3, 'format': 'text', 'main': 12, 'files': [{'hash': '1d8b5fe5913cd0feef16d33727336abc', 'mime_type': 'text/html', 'fileid': 367832, 'datasetid': 'document', 'mtime': '2021-05-27 07:02:16', 'hash_type': 'MD5', 'filename': 12, 'uri': 'http://repository.lppm.unila.ac.id/id/file/367832', 'filesize': 27528, 'objectid': 140032}], 'docid': 140032, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/140032', 'pos': 1, 'eprintid': 31016, 'placement': 1}]",2423,1.0,show,,2021-05-27 08:23:52,archive,31016,KUALITAS LAYANAN WEBSITE PERPUSTAKAAN PERGURUAN TINGGI DI LAMPUNG MENGGUNAKAN METODE WEBQUAL MODIFIKASIAN DAN IMPORTANCE PERFORMANCE ANALYSIS (IPA),TRUE,article,"[{'id': None, 'name': {'given': 'Ridzana', 'lineage': None, 'family': 'Wulantika', 'honourific': None}}, {'id': 'tristiyanto.1981@fmipa.unila.ac.id', 'name': {'family': 'Tristiyanto', 'lineage': None, 'honourific': None, 'given': 'Tristiyanto'}}, {'id': 'yunda.heningtyas89@gmail.com', 'name': {'family': 'Heningtyas', 'lineage': None, 'honourific': None, 'given': 'Yunda'}}]",1970-01-01 00:00:00.000002020,http://repository.lppm.unila.ac.id/id/eprint/31016,"Library website is used as a searching platform of literature information for easier and faster usage. This study aims to evaluate of website services using modified webqual and IPA methods. The library website that will be evaluated are the website of the University of Lampung (Unila) library, Lampung State Islamic University (UIN), Sumatra Institute of Technology (ITERA), Lampung State Polytechnic (Polinela) and Malahayati University (Unmal). Total of analyzed respondents was 219. Data analysis methods used in this study was structural equation models (SEM) with the Partial Least Square (PLS) approach. The result shows that the interaction quality and empathy gives a great influence to student’s satisfaction. In addition, the results of the Importance Performance Analysis (IPA) test result found user friendly website attributes, password and contact person availability, service satisfaction, administrator's response, hospitality and patience influencing to student’s satisfaction in Unila, UIN, Itera, Polinela and Unmal.",1.0,"['QA75', 'QA76']",8,pub,2774-3403,public,2021-05-27 08:23:52,Pepadun,Jurusan Ilmu Komputer FMIPA Universitas Lampung,['FMIPA3'],disk0/00/03/10/16,published,,,,,,,,,,,,,,,,,,
