,ispublished,rev_number,status_changed,full_text_status,publisher,divisions,dir,uri,abstract,subjects,title,type,creators,documents,lastmod,userid,metadata_visibility,eprintid,eprint_status,datestamp,refereed,official_url,publication,related_url,issn,date_type,event_title,event_type,event_location,pres_type,event_dates,corp_creators,number,volume,contact_email,pagerange,contributors,referencetext,isbn,pages,book_title,institution,monograph_type,department,output_media,projects,funders,place_of_pub,id_number
55,pub,7,2022-10-03 06:36:23,public,"International Journal of Innovation, Creativity and Change",['FISIP4'],disk0/00/04/54/40,http://repository.lppm.unila.ac.id/id/eprint/45440,,['H1'],A Farm Woman Empowerment Model and Strategy of Communication in an Agropolitan Area at Pesawaran in Indonesia,other,"[{'id': 'andy.corry@fisip.unila.ac.id', 'name': {'family': 'Wardhani', 'lineage': None, 'honourific': None, 'given': 'Andy Corry'}}]","[{'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/167437', 'security': 'public', 'placement': 1, 'eprintid': 45440, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'main': 'JURNAL Internasional Innovation&creativity_2020 A FARM POWERMANT.pdf.pdf', 'docid': 167437, 'files': [{'mtime': '2022-10-03 03:00:07', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/488051', 'filename': 'JURNAL Internasional Innovation&creativity_2020 A FARM POWERMANT.pdf.pdf', 'objectid': 167437, 'filesize': 344802, 'hash': '6be7365319330d989716294c8a67f354', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 488051}], 'format': 'text'}]",2022-10-03 06:36:23,887,show,45440,archive,2022-10-03 06:36:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,pub,6,2022-06-20 01:19:35,public,,['FISIP4'],disk0/00/04/25/74,http://repository.lppm.unila.ac.id/id/eprint/42574,,['H1'],Komunikasi Mitigasi Bencana Kota Bandar Lampung,article,"[{'id': 'andy.corry@fisip.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Wardhani', 'given': 'Andy Corry'}}]","[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'datasetid': 'document', 'fileid': 467445, 'hash': '448ec7e48889cd3981be2c900c2ee711', 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-06-17 03:25:16', 'objectid': 164288, 'filesize': 669180, 'filename': 'KOMUNIKASI MITIGASI.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/467445'}], 'main': 'KOMUNIKASI MITIGASI.pdf', 'docid': 164288, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/164288', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 42574}]",2022-06-20 01:19:35,887,show,42574,archive,2022-06-20 01:19:35,TRUE,,Jurnal Komunika,,,,,,,,,,,,,,,,,,,,,,,,,,
57,pub,7,2022-10-03 06:38:29,public,UIN Raden Intan Lampung,['FISIP4'],disk0/00/04/54/42,http://repository.lppm.unila.ac.id/id/eprint/45442,,['H1'],Komunikasi Mitigasi Bencana Kota Bandar Lampung,other,"[{'id': 'andy.corry@fisip.unila.ac.id', 'name': {'given': 'Andy Corry', 'lineage': None, 'family': 'Wardhani', 'honourific': None}}]","[{'uri': 'http://repository.lppm.unila.ac.id/id/document/167439', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 45442, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'main': 'KOMUNIKASI MITIGASI.pdf.pdf', 'files': [{'objectid': 167439, 'filesize': 740163, 'filename': 'KOMUNIKASI MITIGASI.pdf.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/488065', 'hash_type': 'MD5', 'mtime': '2022-10-03 03:04:38', 'fileid': 488065, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': 'fb9daee263a51b088953bbadd2a981e2'}], 'docid': 167439, 'format': 'text'}]",2022-10-03 06:38:29,887,show,45442,archive,2022-10-03 06:38:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,pub,7,2022-11-11 02:41:34,public,Richtmann Publishing,['FISIP4'],disk0/00/04/65/00,http://repository.lppm.unila.ac.id/id/eprint/46500,,['H1'],Korespodensi dengan judul : Communication Experience and Self-Concept of Metrosexual Men in Indonesia,other,"[{'id': 'andy.corry@fisip.unila.ac.id', 'name': {'given': 'Andy Corry', 'lineage': None, 'family': 'Wardhani', 'honourific': None}}]","[{'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'format': 'text', 'docid': 185374, 'main': 'Andy Cory_Correspondence.pdf', 'files': [{'mtime': '2022-11-11 02:22:46', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/512906', 'filename': 'Andy Cory_Correspondence.pdf', 'objectid': 185374, 'filesize': 786022, 'hash': '0f30ed76fb368b1bda2007534fb1d9d9', 'mime_type': 'application/pdf', 'fileid': 512906, 'datasetid': 'document'}], 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/185374', 'pos': 1, 'eprintid': 46500, 'placement': 1}]",2022-11-11 02:41:34,887,show,46500,archive,2022-11-11 02:41:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,unpub,7,2022-11-14 04:38:14,public,LPPM Unila,['FISIP4'],disk0/00/04/65/90,http://repository.lppm.unila.ac.id/id/eprint/46590,,['H1'],"Laporan Pengabdian dengan judul : PEMANFAATAN MEDIA SIBER
UNTUK MENINGKATKAN PRESTASI BELAJAR",other,"[{'id': 'andy.corry@fisip.unila.ac.id', 'name': {'given': 'Andy Corry', 'honourific': None, 'lineage': None, 'family': 'Wardhani'}}]","[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/185476', 'pos': 1, 'eprintid': 46590, 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'format': 'text', 'files': [{'mime_type': 'application/pdf', 'hash': 'ed3e95574a4c8f1bd4473f72423820ca', 'datasetid': 'document', 'fileid': 513589, 'mtime': '2022-11-14 04:10:23', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/513589', 'filename': 'Pemanfaatan Media Cyber.pdf', 'filesize': 1040569, 'objectid': 185476}], 'main': 'Pemanfaatan Media Cyber.pdf', 'docid': 185476}]",2022-11-14 04:38:14,887,show,46590,archive,2022-11-14 04:38:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,pub,6,2022-06-20 01:19:27,public,,['FISIP4'],disk0/00/04/25/71,http://repository.lppm.unila.ac.id/id/eprint/42571,,['JA'],MEDIA SOSIAL UNTUK PEMILU 2014,article,"[{'id': 'andy,corry@fisip.unila.ac.id', 'name': {'given': 'Andy Corry', 'honourific': None, 'lineage': None, 'family': 'Wardhani'}}]","[{'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'format': 'text', 'docid': 164285, 'main': 'MEDIA SOSIAL PEMILU 2014.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2022-06-17 03:13:34', 'objectid': 164285, 'filesize': 237481, 'filename': 'MEDIA SOSIAL PEMILU 2014.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/467427', 'datasetid': 'document', 'fileid': 467427, 'hash': '7fb3e24e2625b45b5f64e4208fcb846f', 'mime_type': 'application/pdf'}], 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/164285', 'eprintid': 42571, 'placement': 1}]",2022-06-20 01:19:27,887,show,42571,archive,2022-06-20 01:19:27,TRUE,,Jurnal Ilmu Komunikasi,,,,,,,,,,,,,,,,,,,,,,,,,,
61,pub,7,2022-10-03 06:38:34,public,Atlantis Press,['FISIP4'],disk0/00/04/54/43,http://repository.lppm.unila.ac.id/id/eprint/45443,,['H1'],"Participatory Communication for Empowering Urban Farming Families (Study on Family Business ""Prima Flora-Prima Aqiqah"" Bandar Lampung City)",other,"[{'id': 'andy.corry@fisip.unila.ac.id', 'name': {'lineage': None, 'family': 'Wardhani', 'honourific': None, 'given': 'Andy Corry'}}]","[{'eprintid': 45443, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/167440', 'pos': 1, 'format': 'text', 'files': [{'filename': 'Participatory Communication for Empowering Urban Farming Families.pdf.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/488072', 'filesize': 469479, 'objectid': 167440, 'mtime': '2022-10-03 03:06:33', 'hash_type': 'MD5', 'hash': '961bd48784eabcb39abbb1e95a38a850', 'mime_type': 'application/pdf', 'fileid': 488072, 'datasetid': 'document'}], 'main': 'Participatory Communication for Empowering Urban Farming Families.pdf.pdf', 'docid': 167440, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf'}]",2022-10-03 06:38:34,887,show,45443,archive,2022-10-03 06:38:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,pub,6,2022-06-20 01:19:31,public,,['FISIP4'],disk0/00/04/25/72,http://repository.lppm.unila.ac.id/id/eprint/42572,,['H1'],Public Relations Strategy against Pro-Israel Negative Issue Management in PT. Coca Cola Europacific Partner Indonesia (Southern Sumatra Branch),article,"[{'name': {'given': 'Andy Corry', 'honourific': None, 'lineage': None, 'family': 'Wardhani'}, 'id': 'andy.corry@fisip.unila.ac.id'}]","[{'format': 'text', 'main': 'Public Relation.pdf', 'docid': 164286, 'files': [{'fileid': 467433, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '089d96521dfe179700cdbd0787ac8644', 'hash_type': 'MD5', 'mtime': '2022-06-17 03:17:13', 'filesize': 834433, 'objectid': 164286, 'uri': 'http://repository.lppm.unila.ac.id/id/file/467433', 'filename': 'Public Relation.pdf'}], 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'eprintid': 42572, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/164286'}]",2022-06-20 01:19:31,887,show,42572,archive,2022-06-20 01:19:31,TRUE,,Journal of Sciences and EngAmericanineering Research,,,,,,,,,,,,,,,,,,,,,,,,,,
63,pub,7,2022-10-03 06:38:36,public,American Journal of Sciences and Engineering Research,['FISIP4'],disk0/00/04/54/45,http://repository.lppm.unila.ac.id/id/eprint/45445,,['H1'],Public Relations Strategy against Pro-Israel Negative Issue Management in PT. Coca Cola Europacific Partner Indonesia (Southern Sumatra Branch),other,"[{'name': {'honourific': None, 'family': 'Wardhani', 'lineage': None, 'given': 'Andy Corry'}, 'id': 'andy.corry@fisip.unila.ac.id'}]","[{'placement': 1, 'eprintid': 45445, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/167442', 'security': 'public', 'files': [{'hash': '41f7224bfc1032d66f81fc9c6eaac1c6', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 488086, 'filename': 'Public Relation.pdf.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/488086', 'filesize': 884886, 'objectid': 167442, 'mtime': '2022-10-03 03:10:22', 'hash_type': 'MD5'}], 'main': 'Public Relation.pdf.pdf', 'docid': 167442, 'format': 'text', 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",2022-10-03 06:38:36,887,show,45445,archive,2022-10-03 06:38:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,pub,7,2022-10-03 06:38:26,public,HR MARS (Management Academic Research Society,['FISIP4'],disk0/00/04/54/41,http://repository.lppm.unila.ac.id/id/eprint/45441,,['H1'],Who Believes Hoaxes? Xenophobia and Religiosity as Hoax Predictors Among Social Media Users,other,"[{'name': {'lineage': None, 'family': 'Wardhani', 'honourific': None, 'given': 'Andy Corry'}, 'id': 'andy.corry@fisip.unila.ac.id'}]","[{'eprintid': 45441, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/167438', 'format': 'text', 'docid': 167438, 'main': 'JURNAL INTERNASIONAL PENELITIAN HOAX ANDY CORRY W.pdf.pdf', 'files': [{'fileid': 488058, 'datasetid': 'document', 'hash': 'cdedebfa98ae9f9273540e64d2a59942', 'mime_type': 'application/pdf', 'filesize': 1131782, 'objectid': 167438, 'uri': 'http://repository.lppm.unila.ac.id/id/file/488058', 'filename': 'JURNAL INTERNASIONAL PENELITIAN HOAX ANDY CORRY W.pdf.pdf', 'hash_type': 'MD5', 'mtime': '2022-10-03 03:02:30'}], 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",2022-10-03 06:38:26,887,show,45441,archive,2022-10-03 06:38:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,submitted,13,2021-11-11 06:54:50,public,METAKOM FISIP,['FISIP4'],disk0/00/03/60/35,http://repository.lppm.unila.ac.id/id/eprint/36035,"ANALISIS IMPLEMENTASI PROGRAM SIARAN LOKAL 
MNC GRUP DI LAMPUNG

ABSTRAK
Frekuensi yang digunakan oleh lembaga penyiaran merupakan milik publik dan sifatnya sangat terbatas. Penyiaran di Indonesia mendorong semangat untuk menguatkan entitas lokal dan semangat otonomi daerah dengan pemberlakuan Sistem Siaran Berjaringan (SSJ). Dalam implementasinya masih banyak LPS masih belum memenuhi indikator kelokalan tersebut berupa 10% tayangan program siaran lokal dari keselurahan durasi tayangan, 30% diantaranya ditayangkan di prime time, keberagaman program siaran, dan dimana program siaran tersebut diproduksi. Rumusan masalah yaitu bagaimanakah implementasi program siaran lokal MNC Grup di Wilayah Layanan Bandar Lampung. Data dikumpulkan dengan teknik dokumenter, wawancara, dan observasi. Untuk menjabarkan hasil penelitian digunakan teknik analisis data kualitatif dan kuantitatif. Berdasarkan hasil penelitian diketahui bahwa RCTI, MNC TV, I News dan Global TV sudah memenuhi 10% siaran lokal namun diantara 30% nya masih belum tayang pada jam primetime, keragaman program siaran lokal pada RCTI hanya 1 jenis saja (feature) dan Global TV 2 jenis (religi dan feature) sedangkan pada MNC TV dan I News terdapat 4 program siaran serta produksi siaran lokal masih terpusat di Jakarta. Implementasi siaran lokal yang ditayangkan tidak sepenuhnya sesuai dengan yang dilaporkan dalam aplikasi www.ssj.kpi.go.id sebagai aplikasi yang wajib setiap lembaga penyiaran melaporkan siaran lokal. Dapat disimpulkan bahwa MNC Grup telah memenuhi 10% program siaran lokal, namun dalam laporan program siaran lokal yang disampaikan pada aplikasi www.ssj.kpi.go.id tidak seluruhnya sesuai dengan yang disiarkan.
Kata Kunci : Implementasi, program siaran lokal, MNC Grup Wilayah Lampung",['H1'],ANALISIS IMPLEMENTASI PROGRAM SIARAN LOKAL MNC GROUP DI PROVINSI LAMPUNG,monograph,"[{'id': 'agung.wibawa@fisip.unila.ac.id', 'name': {'given': 'Agung', 'honourific': None, 'lineage': None, 'family': 'Wibawa'}}, {'name': {'lineage': None, 'family': 'Wijaya', 'honourific': None, 'given': 'Toni'}, 'id': 'suratoni@gmail.com'}, {'name': {'given': 'Wulan', 'honourific': None, 'family': 'Suciska', 'lineage': None}, 'id': 'wulansuciska@yahoo.co.id'}, {'id': 'eka.yuda""fisip.unila.ac.id', 'name': {'given': 'Eka Yuda', 'lineage': None, 'family': 'Gunawibawa', 'honourific': None}}]","[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'docid': 156976, 'main': 'Laporan Akhir PenelitianDipa Fisip 2021_Agung Wibawa.pdf', 'files': [{'hash': 'af65c0f6402f888ad848104b4963fefc', 'mime_type': 'application/pdf', 'fileid': 417748, 'datasetid': 'document', 'filename': 'Laporan Akhir PenelitianDipa Fisip 2021_Agung Wibawa.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/417748', 'filesize': 1921999, 'objectid': 156976, 'mtime': '2021-11-11 05:36:19', 'hash_type': 'MD5'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/156976', 'security': 'public', 'placement': 1, 'eprintid': 36035}]",2021-11-11 06:54:50,258,show,36035,archive,2021-11-11 06:54:50,,,,,,,,,,,,,,,,,,,,,,,project_report,,,,['DIPA FISIP UNILA'],,
66,pub,7,2022-01-26 10:04:49,public,International Indonesia Conference on Interdisciplinary Studies (IICIS 2021),['FISIP4'],disk0/00/03/84/03,http://repository.lppm.unila.ac.id/id/eprint/38403,,['H1'],Designing inter ethnic communication model in hospitality industry studi case of migrants tourism providers in south lampung regency,other,"[{'name': {'family': 'Windah', 'lineage': None, 'honourific': None, 'given': 'Andi'}, 'id': 'andiwindah@gmail.com'}]","[{'eprintid': 38403, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/159501', 'pos': 1, 'format': 'text', 'docid': 159501, 'main': 'desigining inter ethnic.pdf', 'files': [{'objectid': 159501, 'filesize': 5624438, 'filename': 'desigining inter ethnic.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/435254', 'hash_type': 'MD5', 'mtime': '2022-01-26 06:49:37', 'datasetid': 'document', 'fileid': 435254, 'mime_type': 'application/pdf', 'hash': 'dad88cb2c1136db499ef29d44c0ba9c1'}], 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1}]",2022-01-26 10:04:49,281,show,38403,archive,2022-01-26 10:04:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,pub,7,2022-01-26 10:04:56,public,Lembaga Penelitian dan Pengabdian pada Masyarakat Universitas Lampung,['FISIP4'],disk0/00/03/84/08,http://repository.lppm.unila.ac.id/id/eprint/38408,,['H1'],"Intertwining indonesia's public life, power visibility and media development from new order era to reformation period",other,"[{'name': {'given': 'Andi', 'honourific': None, 'family': 'Windah', 'lineage': None}, 'id': 'andiwindah@gmail.com'}]","[{'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'format': 'text', 'docid': 159507, 'main': '2018_Indonesia_s_Public_Life.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2022-01-26 07:09:16', 'filesize': 3528666, 'objectid': 159507, 'filename': '2018_Indonesia_s_Public_Life.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/435296', 'fileid': 435296, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '590eb81485ba99061ee003ee6c95d8c9'}], 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/159507', 'eprintid': 38408, 'placement': 1}]",2022-01-26 10:04:56,281,show,38408,archive,2022-01-26 10:04:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,pub,7,2022-01-26 10:04:47,public,International Indonesia Conference on Interdisciplinary Studies (IICIS 2021),['FISIP4'],disk0/00/03/84/02,http://repository.lppm.unila.ac.id/id/eprint/38402,,['H1'],Navigating The Dark Side Of Digital Space Study Case on the Phenomenon of Digital Fear of Missing Out (Fomo) in Twitter of K-Pop Fans in Bandar Lampung,other,"[{'id': 'andiwindah@gmail.com', 'name': {'honourific': None, 'family': 'Windah', 'lineage': None, 'given': 'Andi'}}]","[{'placement': 1, 'eprintid': 38402, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/159500', 'security': 'public', 'docid': 159500, 'main': 'navigating darkside.pdf', 'files': [{'datasetid': 'document', 'fileid': 435247, 'hash': '3933863d35ad969646feff82c97fdaa3', 'mime_type': 'application/pdf', 'filesize': 3985006, 'objectid': 159500, 'uri': 'http://repository.lppm.unila.ac.id/id/file/435247', 'filename': 'navigating darkside.pdf', 'hash_type': 'MD5', 'mtime': '2022-01-26 06:47:32'}], 'format': 'text', 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",2022-01-26 10:04:47,281,show,38402,archive,2022-01-26 10:04:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,pub,7,2022-01-26 10:04:54,public,Conscientia Beam,['FISIP4'],disk0/00/03/84/07,http://repository.lppm.unila.ac.id/id/eprint/38407,,['H1'],The influence of social media on public policy changes in bandar lampung city,other,"[{'name': {'given': 'Andi', 'honourific': None, 'lineage': None, 'family': 'Windah'}, 'id': 'andiwindah@gmail.com'}]","[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'files': [{'mime_type': 'application/pdf', 'hash': 'e7a823aea3052f1b45a0cef9ee25b5a9', 'fileid': 435284, 'datasetid': 'document', 'mtime': '2022-01-26 07:00:41', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/435284', 'filename': '2020_The_Influence_of_Social_Media_on_Public_Polic.pdf', 'objectid': 159505, 'filesize': 2466877}], 'main': '2020_The_Influence_of_Social_Media_on_Public_Polic.pdf', 'docid': 159505, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/159505', 'security': 'public', 'placement': 1, 'eprintid': 38407}]",2022-01-26 10:04:54,281,show,38407,archive,2022-01-26 10:04:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
