,subjects,abstract,uri,publisher,divisions,dir,status_changed,full_text_status,rev_number,ispublished,eprintid,eprint_status,datestamp,metadata_visibility,userid,documents,lastmod,type,creators,title,refereed,pagerange,issn,publication,corp_creators,date_type,editors,book_title,number,official_url,volume,event_type,event_title,event_dates,pres_type,event_location,related_url,id_number,contact_email,funders,projects,pages,place_of_pub,isbn,series
33,['S1'],"Penyakit bulai yang disebabkan oleh jamur Peronosclerospora sp. merupakan salah satu permasalahan yang sering dihadapi oleh petani jagung. Patogen penyebab penyakit bulai pada jagung di Indonesia telah dilaporkan menurun sensitivitasnya terhadap fungisida metalaksil.Tindakan pengendalian yang dilakukan adalah dengan menggunakan fungisida berbahan aktif mankozeb dan menggunakan agensia hayati Trichoderma sp. Penelitian ini bertujuan mengetahui pengaruh dosis fungisida mankozeb terhadap penyakit bulai, pengaruh kerapatan spora Trichoderma sp. terhadap penyakit bulai dan pertumbuhan tanaman jagung (Zea mays L.), dan interaksi antara dosis fungisida mankozeb dan kerapatan spora Trichoderma sp. terhadap penyakit bulai dan pertumbuhan tanaman jagung (Zea mays L.). Perlakuan disusun dalam Rancangan Acak Kelompok faktorial dengan 12 perlakuan dan tiga ulangan. Perlakuan terdiri atas fungisida sintesis mankozeb dengan dosis 0 gr/l, 2 gr/l, dan 4 gr/l dan kerapatan Trichoderma sp. yang digunakan yaitu kerapatan 0, kerapatan 106 spora/ml, kerapatan 107spora/ml, dan kerapatan 108 spora/ml. Hasil penelitian menunjukkan bahwa perlakuan dosis fungisida 4 gr/l memiliki masa inkubasi paling panjang yaitu 13,25 HSI (hari setelah inokulasi). Pada 21 HSI, 28 HSI, dan 35 HSI, perlakuan dosis fungisida mankozeb 2 gr/l dan 4 gr/l dapat menekan keterjadian penyakit bulai lebih baik dan memiliki keparahan penyakit bulai lebih rendah dibandingkan kontrol. Sedangkan perlakuan Trichoderma sp. tidak berpengaruh terhadap masa inkubasi, intensitas penyakit, dan pertumbuhan tanaman.",http://repository.lppm.unila.ac.id/id/eprint/31726,Jurnal Agrotek Tropika,['FP24'],disk0/00/03/17/26,2021-06-02 09:11:38,public,6,submitted,31726,archive,2021-06-02 09:11:38,show,852,"[{'placement': 1, 'eprintid': 31726, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/143669', 'security': 'public', 'main': 'JURNAL Septiana Simanjuntak.doc', 'files': [{'filesize': 227840, 'objectid': 143669, 'filename': 'JURNAL Septiana Simanjuntak.doc', 'uri': 'http://repository.lppm.unila.ac.id/id/file/375918', 'hash_type': 'MD5', 'mtime': '2021-06-02 08:16:41', 'fileid': 375918, 'datasetid': 'document', 'hash': 'a2bd732b2eb5f84c2fe96527c716212c', 'mime_type': 'application/msword'}], 'docid': 143669, 'format': 'text', 'mime_type': 'application/msword', 'language': 'en', 'rev_number': 1}]",2021-06-02 09:11:38,article,"[{'id': 'joko.prasetyo@fp.unila.ac.id', 'name': {'given': 'Joko', 'honourific': None, 'lineage': None, 'family': 'Prasetyo'}}, {'id': 'cipta.ginting@fp.unila.ac.id', 'name': {'family': 'Ginting', 'lineage': None, 'honourific': None, 'given': 'Cipta'}}, {'id': 'radix.suharjo@fp.unila.ac.id', 'name': {'family': 'Suharjo', 'lineage': None, 'honourific': None, 'given': 'Radix'}}]",EFFECT OF COMBINATION OF MANKOZEB FUNGICIDE AND Trichoderma sp. ON DOWNY MILDEW DISEASE AND GROWTH OF CORN (Zea mays L.),TRUE,,2337-4993,Jurnal Agrotek Tropika,['LPPM UNILA'],submitted,,,,https://jurnal.fp.unila.ac.id/index.php/JA,,,,,,,,,joko.prasetyo@fp.unila.ac.id,['Plant Clinic'],['Penenllitian mandiri'],,,,
34,['S1'],"Salah satu kendala dalam budidaya jagung adalah penyakit bulai yang disebabkan oleh
Peronosclerospora sp. Pengendalian penyakit ini umumnya dikendalikan dengan metalaksil.
Namun metalaksil memiliki dampak negatif, yaitu timbulnya patogen tahan dan menekan
mikroba yang menguntungkan. Salah satu alternatif pengendalian yang mulai dikembangkan
saat ini adalah pemanfaatan agensia hayati seperti Trichoderma sp.. Penelitian ini bertujuan
untuk mendapatkan isolat Trichoderma spp. yang mampu mengendalikan penyakit bulai.
Penelitian dilaksanakan di Laboratorium Penyakit Tumbuhan Fakultas Pertanian Universitas
Lampung pada bulan Desember 2018 – April 2019. Rancangan yang digunakan dalam
penelitian ini adalah rancangan acak kelompok (RAK) dengan tujuh perlakuan dan empat
ulangan. Perlakuan terdiri atas (T0) tanpa isolat Trichoderma sp., (T1) Trichoderma sp. isolat
Sukoharjo, (T2) Trichoderma sp. isolat Gedong Tataan, (T3) Trichoderma sp. isolat
Hajimena, (T4) Trichoderma sp. isolat Margodadi, (T5) Trichoderma sp. isolat Tegineneng,
dan (T6) Trichoderma sp. isolat Gunung Sugih. Hasil penelitian menunjukkan bahwa
perlakuan Trichoderma sp. isolat Hajimena dan Trichoderma sp. isolat Margodadi dapat
memperpanjang masa inkubasi. Keterjadian penyakit bulai pada tanaman jagung dengan
perlakuan Trichoderma spp. lebih rendah dibandingkan dengan tanpa aplikasi Trichoderma
spp. pada 28 HSI dan 35 HSI kecuali Trichoderma sp. isolat Gunung Sugih. Keparahan
penyakit bulai pada tanaman jagung dengan perlakuan Trichoderma spp. lebih rendah
dibandingkan dengan tanpa perlakuan Trichoderma spp. pada 28 HSI dan 35 HSI. Perlakuan
Trichoderma sp. isolat Hajimena dapat meningkatkan bobot kering berangkasan tajuk
tanaman jagung.",http://repository.lppm.unila.ac.id/id/eprint/27074,Jurusan Agroteknologi Fp Unila,['FP24'],disk0/00/02/70/74,2020-12-10 00:56:10,public,7,submitted,27074,archive,2020-12-10 00:56:10,show,852,"[{'files': [{'mime_type': 'application/pdf', 'hash': 'a414d7dc495282fb87dd36518bb28e02', 'datasetid': 'document', 'fileid': 242705, 'mtime': '2020-12-09 14:20:42', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/242705', 'filename': 'JURNAL HERU PRANATA-dikonversi-dikompresi.pdf', 'objectid': 41093, 'filesize': 130007}], 'main': 'JURNAL HERU PRANATA-dikonversi-dikompresi.pdf', 'docid': 41093, 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'eprintid': 27074, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41093', 'security': 'public'}]",2020-12-10 00:56:10,article,"[{'name': {'given': 'Joko', 'honourific': None, 'family': 'Prasetyo', 'lineage': None}, 'id': 'joko.prasetyo@fp.unila.ac.id'}, {'id': 'cipta.ginting@fp.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Ginting', 'given': 'Cipta'}}, {'id': 'radix.suharjo@fp.unila.ac.id', 'name': {'family': 'Suharjo', 'lineage': None, 'honourific': None, 'given': 'Radix'}}, {'name': {'honourific': None, 'lineage': None, 'family': 'Akin', 'given': 'Hasriadi Mat'}, 'id': None}]","IDENTIFIKASI DAN PENGUJIAN BEBERAPA ISOLAT Trichoderma UNTUK
MENGENDALIKAN PENYAKIT BULAI (Peronosclerospora sp.) PADA TANAMAN
JAGUNG",FALSE,,,Jurnal Agrotek Tropika,"['Universitas Lampung', 'Universitas Lampung', 'Universitas Lampung', 'Universitas Lampung']",submitted,,,,,,,,,,,,,,['Universitas Lampung'],['Hibah Institusi'],,,,
35,['S1'],"Salah satu penyebab penurunan produksi tanaman jagung adalah penyakit bulai yang
disebabkan oleh Peronosclerospora sp. Pengendalian yang dapat dilakukan adalah dengan
memanfaatkan agensia hayati seperti Trichoderma spp. Penelitian ini bertujuan untuk
mengetahui pengaruh lama asosiasi antara Trichoderma spp. dengan akar tanaman jagung
terhadap penyakit bulai dan pertumbuhan tanaman jagung. Penelitian dilakukan di
Laboratorium Penyakit Tumbuhan Jurusan Proteksi Tanaman dan Laboratorium Lapangan
Terpadu Fakultas Pertanian Universitas Lampung. Rancangan yang digunakan adalah
Rancangan Acak Kelompok (RAK) dengan perlakuan lama asosiasi Trichoderma spp.
dengan akar tanaman. Lama waktu asosiasi tersebut terdiri dari 6 HST (P1), 9 HST (P2), 12
HST (P3), dan 15 HST (P4). Trichoderma spp. yang akan diaplikasikan adalah tanpa
Trichoderma spp. (T0), Trichoderma sp. isolat Tegineneng (T1) dan Trichoderma sp. isolat
Klinik Tanaman Fakultas Pertanian Universitas Lampung (T2). Hasil penelitian menunjukkan
Trichoderma spp. yang berasosiasi dengan akar tanaman jagung tidak dapat menekan
penyakit bulai dan meningkatkan pertumbuhan tanaman jagung. Umur tanaman jagung yang
lebih muda lebih rentan terhadap penyakit bulai dibandingkan dengan tanaman jagung yang
tua.
Kata kunci: tanaman jagung, penyakit bulai, Trichoderma spp..",http://repository.lppm.unila.ac.id/id/eprint/27073,,['FP24'],disk0/00/02/70/73,2020-12-10 00:56:02,public,6,submitted,27073,archive,2020-12-10 00:56:02,show,852,"[{'eprintid': 27073, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41092', 'format': 'text', 'docid': 41092, 'main': 'JURNAL FUJI.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/242699', 'filename': 'JURNAL FUJI.pdf', 'filesize': 548049, 'objectid': 41092, 'mtime': '2020-12-09 14:01:45', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': 'b5c341c161668b4af4e00d9454a1c3d0', 'datasetid': 'document', 'fileid': 242699}], 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",2020-12-10 00:56:02,article,"[{'name': {'given': 'Joko', 'lineage': None, 'family': 'Prasetyo', 'honourific': None}, 'id': 'joko.prasetyo@fp.unila.ac.id'}, {'id': None, 'name': {'given': 'Dwi Fuji', 'honourific': None, 'lineage': None, 'family': 'Ginting'}}, {'name': {'honourific': None, 'lineage': None, 'family': 'Nurdin', 'given': 'Muhamad'}, 'id': None}, {'id': None, 'name': {'given': 'Sudiono', 'family': 'Sudiono', 'lineage': None, 'honourific': None}}]","PENGARUH LAMA ASOSIASI Trichoderma spp. DENGAN
AKAR TANAMAN JAGUNG TERHADAP PENYAKIT BULAI
DAN PERTUMBUHAN TANAMAN JAGUNG",FALSE,,,Agroteknologi,"['Universitas Lampung', 'Universitas Lampung', 'Universitas Lampung']",submitted,,,,,,,,,,,,,,['Universitas Lampung'],['Hibah Institusi'],,,,
36,['S1'],"Lampung Province is one of the corn-producing centers in Indonesia The maize field productivity in Lampung is still not optimal. The low productivity of maize field caused by various factors, one of which is downy mildew. Downy mildew can cause up to 90% yield loss. An alternative control that effective and environmentally friendly is to use the Trichoderma spp. as an inducer of resistance. to downy mildew disease intensity and plant growth. The research was conducted in a randomized block design (RBD) with five treatments and four replications. The treatments consisted of (T0) without Trichoderma spp., (T1) Trichoderma spp. Hajimena isolate, (T2) Trichoderma spp. Central Lampung isolate, (T3) Trichoderma spp. Isolate East Lampung, and (T4) Trichoderma spp. Metro isolate. The results showed that Trichoderma spp. Hajimena isolate and Metro can reduce disease incidence and Hajimena isolate and Central Lampung increase plant growth increase plant growth at root dry weight.",http://repository.lppm.unila.ac.id/id/eprint/31725,Jurnal Agrotek Tropika,['FP24'],disk0/00/03/17/25,2021-06-02 09:11:36,public,6,submitted,31725,archive,2021-06-02 09:11:36,show,852,"[{'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/143668', 'eprintid': 31725, 'placement': 1, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'format': 'text', 'main': 'JURNAL REZA PUTRI (1614121162) rev 2.docx', 'docid': 143668, 'files': [{'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'hash': '309a4a29594d13b70df97fed869e11f9', 'datasetid': 'document', 'fileid': 375912, 'uri': 'http://repository.lppm.unila.ac.id/id/file/375912', 'filename': 'JURNAL REZA PUTRI (1614121162) rev 2.docx', 'filesize': 207546, 'objectid': 143668, 'mtime': '2021-06-02 08:11:09', 'hash_type': 'MD5'}]}]",2021-06-02 09:11:36,article,"[{'name': {'family': 'Prasetyo', 'lineage': None, 'honourific': None, 'given': 'Joko'}, 'id': 'joko.prasetyo@fp.unila.ac.id'}, {'name': {'given': 'Tri', 'family': 'Maryono', 'lineage': None, 'honourific': None}, 'id': 'trimaryono80@gmail.com'}, {'id': 'suskandini.ratih@fp.unila.ac.id', 'name': {'honourific': None, 'family': 'Ratih', 'lineage': None, 'given': 'Suskandini'}}]",THE EFFECT OF FOUR ISOLATES OF Trichoderma spp. TO DOWNY MILDEW DISEASE AND THE GROWTH OF MAIZE PLANTS (Zea mays L.),TRUE,,2337-4993,Jurnal Agrotek Tropika,['LPPM UNILA'],submitted,,,,https://jurnal.fp.unila.ac.id/index.php/JA,,,,,,,,,joko.prasetyo@fp.unila.ac.id,['Plant Clinic'],['Penenllitian mandiri'],,,,
37,['S1'],"One of the obstacles in the cultivation of maize is downy mildew caused by the fungus Peronosclerospora sp. Typical symptoms of downy mildew in corn plants are chlorotic that extends parallel to the leaf bones, the growth of the affected plants is stunted, and in the morning there are signs of the disease in the form of white flour under the leaf surface. One of the active fungicides that can be used to control downy mildew is mefenoxam; and one of the antagonists can be used to control the disesase is Trichoderma sp. The purpose of this study was to determine the effect of mefenoxam and  Trichoderma sp. to downy mildew disease intensity and maize plant growth, and knowing the interaction between mefenoxam and Trichoderma sp. to downy mildew disease intensity and corn plant growth.This study used a randomized block design which was arranged factorial with 2 factors with three replications. The first factor used was fungicide, while the second factor was Trichoderma sp. The results showed that mefenoxam fungicide treatment could reduce the intensity of downy mildew.",http://repository.lppm.unila.ac.id/id/eprint/31810,Jurnal Agrotek Tropika,['FP24'],disk0/00/03/18/10,2021-06-03 06:39:09,public,6,submitted,31810,archive,2021-06-03 06:39:09,show,852,"[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/144090', 'pos': 1, 'eprintid': 31810, 'placement': 1, 'language': 'en', 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'rev_number': 1, 'format': 'text', 'main': 'JURNAL ELSA WULANDARI 1614121101.docx', 'files': [{'hash_type': 'MD5', 'mtime': '2021-06-03 02:39:41', 'objectid': 144090, 'filesize': 344726, 'filename': 'JURNAL ELSA WULANDARI 1614121101.docx', 'uri': 'http://repository.lppm.unila.ac.id/id/file/376758', 'datasetid': 'document', 'fileid': 376758, 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'hash': 'e36b7eeff7243aa3b56dc3bb448099e4'}], 'docid': 144090}]",2021-06-03 06:39:09,article,"[{'name': {'given': 'Joko', 'lineage': None, 'family': 'Prasetyo', 'honourific': None}, 'id': 'joko.prasetyo@fp.unila.ac.id'}, {'name': {'lineage': None, 'family': 'Nurdin', 'honourific': None, 'given': 'Muhammad'}, 'id': None}, {'name': {'family': 'Maryono', 'lineage': None, 'honourific': None, 'given': 'Tri'}, 'id': 'trimaryono80@gmail.com'}]",EFFECT OF MEFENOXAM AND Trichoderma sp. ON DOWNY MILDEW AND THE GROWTH OF CORN PLANT,TRUE,,2337-4993,Jurnal Agrotek Tropika,['LPPM UNILA'],submitted,,,,https://jurnal.fp.unila.ac.id/index.php/JA,,,,,,,,,joko.prasetyo@fp.unila.ac.id,['Plant Clinic'],['Penenllitian mandiri'],,,,
38,['S1'],"Suatu percobaan telah dilakukan untuk mengevaluasi pengaruh kombinasi Trichoderma sp. dan atau mikoriza dengan ekstrak P. betle atau C. longa. Perlakuan disusun dalam rancangan acak kelompok lengkap dengan tiga ulangan. Perlakuan terdiri dari control (air stril), Trichoderma sp., jamur mikoriza dan jamur Trichoderma-mikoriza yang diaplikasikan di risosfer, sedangkan ekstrak P. betle dan C. longa diaplikasikan pada daerah titik tumbuh tanaman jagung. Inokulasi patogen bulai dilakukan bersama-sama dengan aplikasi ekstrak tanaman. Variabel yang diamati adalah insiden penyakit, masa inkubasi dan bobot kering brangkasan. Data yang diperoleh dianalisis menggunakan anova. Perbedaan antar perlakuan diuji dengan uji BNT pada taraf 5%. Hasil percobaan menunjukkan bahwa semua perlakuan dapat menurunkan insiden penyakit bulai dan meningkatkan bobot kering brangkasan tanaman jagung. Namun hanya kombinasi perlakuan antara agen hayati dengan ekstrak P. betle dan C. longa secara nyata meningkatkan masa inkubasi. Perlakuan terbaik ditunjukkan oleh kombinasi anatar Trichoderma sp. dengan akstrak P. betle.",http://repository.lppm.unila.ac.id/id/eprint/9694,,['FP24'],disk0/00/00/96/94,2018-11-12 01:16:11,public,8,pub,9694,archive,2018-11-12 01:16:11,show,579,"[{'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/22708', 'security': 'public', 'placement': 1, 'eprintid': 9694, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'mtime': '2018-11-10 06:14:41', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/91818', 'filename': 'PFI Jogja Pak Joko 2018 Full.pdf', 'filesize': 424328, 'objectid': 22708, 'mime_type': 'application/pdf', 'hash': 'ce95dbd3e7219db964ca7ef853b729b7', 'fileid': 91818, 'datasetid': 'document'}], 'main': 'PFI Jogja Pak Joko 2018 Full.pdf', 'docid': 22708, 'format': 'text'}]",2018-11-12 01:16:11,conference_item,"[{'name': {'given': 'Joko', 'honourific': None, 'family': 'Prasetyo', 'lineage': None}, 'id': 'joko.prasetyo@fp.unila.ac.id'}, {'name': {'given': 'Reza Adi', 'lineage': None, 'family': 'Wijaya', 'honourific': None}, 'id': None}, {'name': {'honourific': None, 'family': 'Nurdin', 'lineage': None, 'given': 'Muhammad'}, 'id': None}, {'id': None, 'name': {'honourific': None, 'family': 'Sudiono', 'lineage': None, 'given': '-'}}, {'id': 'radix.suharjo@fp.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Suharjo', 'given': 'Radix'}}, {'id': 'cipta.ginting@fp.unila.ac.id', 'name': {'honourific': None, 'family': 'Ginting', 'lineage': None, 'given': 'Cipta'}}, {'name': {'honourific': None, 'lineage': None, 'family': 'Akin', 'given': 'Hasriadi Mat'}, 'id': None}]",Pengelolaan Penyakit Bulai Jagung Menggunakan Kombinasi Agen Hayati dan Ekstrak Tanaman,FALSE,,,,,,,,,,,conference,Seminar Nasional IX PFI Joglosemar,6 Oktober 2018,speech,Universitas Gadjah Mada Yogyakarta,,,,,,,,,
39,['S1'],"LEMBAR HASIL PENILAIAN SEJAWAT SEBIDANG ATAU PEER REVIEW KARYA ILMIAH: SERTIFIKAT PATEN SEDERHANA, Formulasi Ekstrak Kompos Cair sebagai Pembawa Beuveria spp. Agensia Hayati Pengendali Serangga",http://repository.lppm.unila.ac.id/id/eprint/23429,Universitas Lampung,['FP24'],disk0/00/02/34/29,2020-07-29 09:19:35,public,7,unpub,23429,archive,2020-07-29 09:19:35,show,158,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'docid': 37052, 'main': 'Formulasi Ekstrak Kompos Cair.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2020-07-27 04:43:19', 'filesize': 984357, 'objectid': 37052, 'filename': 'Formulasi Ekstrak Kompos Cair.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/214310', 'datasetid': 'document', 'fileid': 214310, 'mime_type': 'application/pdf', 'hash': '4d31017cc3e7b368158f4ec3722f0bde'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37052', 'security': 'public', 'placement': 1, 'eprintid': 23429}]",2020-07-29 09:19:35,other,"[{'name': {'honourific': None, 'lineage': None, 'family': 'Purnomo', 'given': '.'}, 'id': 'purjomo@yahoo.com'}, {'name': {'honourific': None, 'family': 'Niswati', 'lineage': None, 'given': 'Ainin'}, 'id': 'ainin.niswati@fp.unila.ac.id'}, {'name': {'family': 'Suharjo', 'lineage': None, 'honourific': None, 'given': 'Radix'}, 'id': 'radix.suharjo@fp.unila.ac.id'}, {'name': {'lineage': None, 'family': 'Fitriana', 'honourific': None, 'given': 'Yuyun'}, 'id': 'yuyun.fitriana@fp.unila.ac.id'}]",Formulasi Ekstrak Kompos Cair sebagai Pembawa Beuveria spp. Agensia Hayati Pengendali Serangga,,,,,,,,,,,,,,,,,,,,,,,,,
40,['S1'],"LEMBAR HASIL PENILAIAN SEJAWAT SEBIDANG ATAU PEER REVIEW KARYA ILMIAH: Prosiding Forum Ilniah Internasional (Dipresentasikan secara Oral Dimuat dalam Prosiding, Potency of watery extract compost plus Beauveria sp. After storage for controlling planthopper and rice bug",http://repository.lppm.unila.ac.id/id/eprint/23438,Universitas Lampung,['FP24'],disk0/00/02/34/38,2020-07-29 09:20:27,public,7,unpub,23438,archive,2020-07-29 09:20:27,show,158,"[{'placement': 1, 'eprintid': 23438, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37060', 'security': 'public', 'main': 'Potency of Watery Extract Compost.pdf', 'docid': 37060, 'files': [{'mime_type': 'application/pdf', 'hash': '0f264c612a9f79cf22cf447f1d9abc72', 'fileid': 214363, 'datasetid': 'document', 'filename': 'Potency of Watery Extract Compost.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/214363', 'filesize': 1454816, 'objectid': 37060, 'mtime': '2020-07-27 05:18:22', 'hash_type': 'MD5'}], 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf'}]",2020-07-29 09:20:27,other,"[{'id': 'purjomo@yahoo.com', 'name': {'given': '.', 'family': 'Purnomo', 'lineage': None, 'honourific': None}}, {'id': 'radix.suharjo@fp.unila.ac.id', 'name': {'lineage': None, 'family': 'Suharjo', 'honourific': None, 'given': 'Radix'}}, {'id': 'ainin.niswati@fp.unila.ac.id', 'name': {'lineage': None, 'family': 'Niswati', 'honourific': None, 'given': 'Ainin'}}, {'name': {'given': 'Yuyun', 'lineage': None, 'family': 'Fitriana', 'honourific': None}, 'id': 'yuyun.fitriana@fp.unila.ac.id'}]",Potency of watery extract compost plus Beauveria sp. After storage for controlling planthopper and rice bug,,,,,,,,,,,,,,,,,,,,,,,,,
41,['S1'],"Penelitian ini bertujuan mengetahui pertumbuhan dan perkembangan in vitro jamur Beauveria bassiana mutan
serta virulensinya terhadap hama pengisap polong kedelai, R. linearis. Penelitian dilakukan di Laboratorium
Bioteknologi Pertanian Fakultas Pertanian Universitas Lampung dan dilaksanakan bulan Januari - Juni 2017. Uji
pertumbuhan B. bassiana secara in vitro menggunakan Rancangan Acak Lengkap (RAL) dengan 3 perlakuan
dan 5 ulangan. Uji virulensi jamur B. bassiana terhadap R. linearis menggunakan analisis probit. Virulensi
diindikasikan dengan LT50 ataulethal time 50, yaitu waktu yang dibutuhkan jamur ini untuk mematikan 50%
larva uji. Hasil penelitian menunjukkan bahwa isolat Bbyf22 dan Bbyf24 (mutan) mampu tumbuh dan berkembang
dengan normal seperti isolat Bbyf (wildtype). Jamur B. bassiana terbukti virulen terhadap hama R. linearis
dengan LT50 =3,7 hari (isolat Bbyf22, mutan); 4,9 hari (isolat Bbyf24, mutan); dan 3,5 hari (isolat Bbyf, wildtype).",http://repository.lppm.unila.ac.id/id/eprint/17947,Jurusan Agroteknologi FP Unila,['FP24'],disk0/00/01/79/47,2020-02-11 08:02:23,public,6,pub,17947,archive,2020-02-11 08:02:23,show,158,"[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/31087', 'pos': 1, 'eprintid': 17947, 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'format': 'text', 'main': 'Lita JAT.pdf', 'files': [{'mtime': '2020-02-09 17:29:38', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/151221', 'filename': 'Lita JAT.pdf', 'filesize': 991413, 'objectid': 31087, 'hash': '1cabe1bf2c4116cd126409168158e6dd', 'mime_type': 'application/pdf', 'fileid': 151221, 'datasetid': 'document'}], 'docid': 31087}]",2020-02-11 08:02:23,article,"[{'id': None, 'name': {'lineage': None, 'family': 'Sari', 'honourific': None, 'given': 'Lita Aprianda'}}, {'id': 'fx.susilo@fp.unila.ac.id', 'name': {'honourific': None, 'family': 'Susilo', 'lineage': None, 'given': 'FX'}}, {'id': 'yuyun.fitriana@fp.unila.ac.id', 'name': {'given': 'Yuyun', 'lineage': None, 'family': 'Fitriana', 'honourific': None}}, {'id': 'lestari.wibowo@fp.unila.ac.id', 'name': {'given': 'Lestari', 'honourific': None, 'family': 'Wibowo', 'lineage': None}}]",Pertumbuhan dan perkembangan in vitro Jamur Beauveria bassiana Mutan serta Virulensinya  terhadap Hama Pengisap Polong Kedelai (Riptortus linearis) di Laboratorium,FALSE,463-468,2620-3138,Jurnal Agrotek Tropika,,published,,,3,https://jurnal.fp.unila.ac.id/index.php/JA/index,7,,,,,,,,,,,,,,
42,['S1'],"LEMBAR HASIL PENILAIAN SEJAWAT SEBIDANG ATAU PEER REVIEW KARYA ILMIAH: JURNAL ILMIAH NASIONAL TERAKREDITASI DIKTI, Pertumbuhan dan perkembangan in vitro Jamur Beauveria bassiana Mutan serta Virulensinya terhadap Hama Pengisap Polong Kedelai (Riptortus linearis) di Laboratorium.",http://repository.lppm.unila.ac.id/id/eprint/23436,Universitas Lampung,['FP24'],disk0/00/02/34/36,2020-07-29 09:20:16,public,7,unpub,23436,archive,2020-07-29 09:20:16,show,158,"[{'placement': 1, 'eprintid': 23436, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37059', 'pos': 1, 'security': 'public', 'docid': 37059, 'main': 'Pertumbuhan dan Perkembangan in Vitro Jamur.pdf', 'files': [{'datasetid': 'document', 'fileid': 214355, 'hash': '462e1c77e6a409524ead05d23cead750', 'mime_type': 'application/pdf', 'filesize': 1312509, 'objectid': 37059, 'filename': 'Pertumbuhan dan Perkembangan in Vitro Jamur.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/214355', 'hash_type': 'MD5', 'mtime': '2020-07-27 05:14:52'}], 'format': 'text', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1}]",2020-07-29 09:20:16,other,"[{'id': None, 'name': {'given': 'Lita Aprianda', 'honourific': None, 'family': 'Sari', 'lineage': None}}, {'name': {'given': 'FX', 'lineage': None, 'family': 'Susilo', 'honourific': None}, 'id': 'fx.susilo@fp.unila.ac.id'}, {'name': {'given': 'Yuyun', 'lineage': None, 'family': 'Fitriana', 'honourific': None}, 'id': 'yuyun.fitriana@fp.unila.ac.id'}, {'id': 'lestari.wibowo@fp.unila.ac.id', 'name': {'given': 'Lestari', 'honourific': None, 'family': 'Wibowo', 'lineage': None}}]",Pertumbuhan dan perkembangan in vitro Jamur Beauveria bassiana Mutan serta Virulensinya terhadap Hama Pengisap Polong Kedelai (Riptortus linearis) di Laboratorium,,,,,,,,,,,,,,,,,,,,,,,,,
