,uri,date,abstract,volume,date_type,subjects,rev_number,ispublished,full_text_status,issn,status_changed,publication,publisher,divisions,dir,official_url,lastmod,documents,userid,number,metadata_visibility,pagerange,datestamp,eprint_status,eprintid,title,refereed,type,creators,succeeds,contributors,related_url,event_title,event_type,event_location,event_dates,pres_type
33,http://repository.lppm.unila.ac.id/id/eprint/6803,2012-12-15 00:00:00.000000000,"Untuk melihat apakah ada perbedaan antarrata-rata perlakuan umumnya digunakan analisis ragam. Pada penelitian ini akan dibahas penggunaan analisis ragam klasifikasi satu arah metode konvensional dengan metode ANOM. Pembahasan dikhususkan pada analisis
ragam klasifikasi satu arah, dan dilanjutkan dengan perbandingan nilai tengah dengan menggunakan metode SANOM dan Prosedur Tukey w. Dari hasil penelitian diperoleh kesimpulan bahwa ANOM dan SANOM merupakan prosedur alternatif analisis ragam dalam membandingkan rata-rata dan pasangan nilai tengah yang dapat diterapkan dengan lebih mudah dan efisien serta ANOM juga menghasilkan grafik yang menunjukkan letak perbedaan rata-rata yang tidak ditunjukkan pada Anara dengan metode konvensional. Kata kunci: Analisis Ragam Klasifikasi satu Arah, ANOM, SANOM, Tukey w.",1.0,published,['QA'],6,pub,public,2337-9057,2018-04-25 04:31:47,"Prosiding Seminar Hasil Penelitian Sains, Edukasi, dan Teknologi Informasi",FMIPA Universitas Lampung,['FMIPA9'],disk0/00/00/68/03,http://www.unila.ac.id/~mipa/,2018-04-25 04:31:47,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'main': 'JurnaL Latusiania_Netti H_Eri S.pdf', 'docid': 19775, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/62280', 'filename': 'JurnaL Latusiania_Netti H_Eri S.pdf', 'filesize': 371938, 'objectid': 19775, 'mtime': '2018-04-24 06:32:22', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': 'a161b3fd76e63d9ad57150c4bf52bbfe', 'fileid': 62280, 'datasetid': 'document'}], 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/19775', 'pos': 1, 'eprintid': 6803, 'placement': 1}]",959,1.0,show,5-11,2018-04-25 04:31:47,archive,6803,PERBANDINGAN ANALISIS RAGAM KLASIFIKASI SATU ARAH METODE KONVENSIONAL DENGAN METODE ANOM,TRUE,article,"[{'id': 'latusia_211091@yahoo.com', 'name': {'given': 'Latusiania', 'lineage': None, 'family': 'Oktamia', 'honourific': None}}, {'name': {'given': 'Netti', 'lineage': None, 'family': 'Herawati', 'honourific': None}, 'id': 'netti.herawati@fmipa.unila.ac.id'}, {'id': None, 'name': {'given': 'Eri', 'family': 'Setiawan', 'lineage': None, 'honourific': None}}]",,,,,,,,
34,http://repository.lppm.unila.ac.id/id/eprint/6707,2012-12-15 00:00:00.000000000,"Model poisson merupakan model peluang diskrit yang menyatakan peluang jumlah peristiwa yang terjadi pada periode waktu tertentu dan memiliki rata-rata dan varians yang sama, tetapi pada kenyataannya, sering terjadi varians dari variabel responnya lebih besar daripada rataratanya atau overdispersi. Overdispersi akan membawa konsekuensi pada nilai penduga bagi galat baku yang lebih kecil (under estimate) yang selanjutnya dapat mengakibatkan kesalahan pada inferensia bagi parameternya. Salah satu cara untuk mengatasi masalah ini adalah dengan menambahkan informasi yaitu dengan sebaran prior, salah satunya gamma. Dengan demikian, model poisson berubah menjadi model dua tahap, yaitu model Poisson-Gamma. Dalam kasus model poisson-gamma salah satu penduga tidak dapat diselesaikan secara analitik, sehingga salah satu cara yang digunakan yaitu solusi numerik dengan teknik iteratif seperti metode Newton-Raphson. Dalam penelitian ini pendugaan parameter dilakukan dengan Algoritma EM (Expectation Maximization). Dari hasil penelitian diperoleh kesimpulan pendugaan parameter α dan β menunjukkan bahwa semakin besar nilai α dan β yang diberikan
maka nilai αෝ juga akan semakin besar, sedangkan semakin besar nilai α dan β yang diberikan maka nilai β෡ akan semakin kecil. Hasil pendugaan parameter θ menunjukkan bahwa semakin besar nilai α dan semakin kecil nilai β maka nilai θ෠akan semakin kecil, sebaliknya semakin kecil nilai α dan semakin besar nilai β maka nilai θ෠akan semakin besar.",,published,['QA'],6,pub,public,2337-9057,2018-04-25 08:19:11,PENDUGAAN PARAMETER MODEL POISSON-GAMMA MENGGUNAKAN ALGORITMA EM (EXPECTATION MAXIMIZATION),"Fakultas Matematika dan Ilmu Pengetahuan Alam, Universitas Lampung",['FMIPA9'],disk0/00/00/67/07,,2018-04-25 08:19:11,"[{'placement': 1, 'eprintid': 6707, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/19675', 'security': 'public', 'docid': 19675, 'main': 'Prosiding Seminar Sains, Edukasi & TI 2012NurashriPartasiwi_Dian K_Widiarti.pdf', 'files': [{'objectid': 19675, 'filesize': 419922, 'filename': 'Prosiding Seminar Sains, Edukasi & TI 2012NurashriPartasiwi_Dian K_Widiarti.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/61694', 'hash_type': 'MD5', 'mtime': '2018-04-16 04:45:39', 'fileid': 61694, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '6e32b7a1a9079c317eba5fdefc9e1920'}], 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",33,,show,104-109,2018-04-25 08:19:11,archive,6707,PENDUGAAN PARAMETER MODEL POISSON-GAMMA MENGGUNAKAN ALGORITMA EM (EXPECTATION MAXIMIZATION),TRUE,article,"[{'name': {'given': 'Nurashri', 'honourific': None, 'lineage': None, 'family': 'Partasiwi'}, 'id': None}, {'id': 'dksari13@gmail.com', 'name': {'given': 'Dian', 'lineage': None, 'family': 'Kurniasari', 'honourific': None}}, {'name': {'family': 'Widiarti', 'lineage': None, 'honourific': None, 'given': 'Widiarti'}, 'id': 'widiarti08@gmail.com'}]",,,,,,,,
35,http://repository.lppm.unila.ac.id/id/eprint/3437,2012-12-15 00:00:00.000000000,"Model poisson merupakan model peluang diskrit yang menyatakan peluang jumlah peristiwa yang terjadi pada periode waktu tertentu dan memiliki rata-rata dan varians yang sama, tetapi pada kenyataannya, sering terjadi varians dari variabel responnya lebih besar daripada rataratanya atau overdispersi. Overdispersi akan membawa konsekuensi pada nilai penduga bagi galat baku yang lebih kecil (under estimate) yang selanjutnya dapat mengakibatkan kesalahan pada inferensia bagi parameternya. Salah satu cara untuk mengatasi masalah ini adalah dengan menambahkan informasi yaitu dengan sebaran prior, salah satunya gamma. Dengan demikian, model poisson berubah menjadi model dua tahap, yaitu model Poisson-Gamma.
Dalam kasus model poisson-gamma salah satu penduga tidak dapat diselesaikan secara
analitik, sehingga salah satu cara yang digunakan yaitu solusi numerik dengan teknik iteratif
seperti metode Newton-Raphson. Dalam penelitian ini pendugaan parameter dilakukan dengan
Algoritma EM (Expectation Maximization). Dari hasil penelitian diperoleh kesimpulan
pendugaan parameter α dan β menunjukkan bahwa semakin besar nilai α dan β yang diberikan
maka nilai α
ෝ
juga akan semakin besar, sedangkan semakin besar nilai α dan β yang diberikan 
maka nilai β
෡
 akan semakin kecil. Hasil pendugaan parameter θ menunjukkan bahwa semakin
besar nilai α dan semakin kecil nilai β maka nilai θ
෠
akan semakin kecil, sebaliknya semakin kecil
nilai α dan semakin besar nilai β maka nilai θ
෠
akan semakin besar.
Katakunci: Model Poisson-Gamma, Overdispersi, Algoritma EM(Expectation Maximization).",,published,['QA'],7,pub,public,,2017-06-12 02:12:17,,,['FMIPA9'],disk0/00/00/34/37,,2017-06-12 02:12:17,"[{'main': 'Prosiding Seminar Sains, Edukasi & TI 2012 Nurashri Partasiwi_Dian Kurniasari_Widiarti.pdf', 'files': [{'datasetid': 'document', 'fileid': 23778, 'hash': '6e32b7a1a9079c317eba5fdefc9e1920', 'mime_type': 'application/pdf', 'filesize': 419922, 'objectid': 3295, 'uri': 'http://repository.lppm.unila.ac.id/id/file/23778', 'filename': 'Prosiding Seminar Sains, Edukasi & TI 2012 Nurashri Partasiwi_Dian Kurniasari_Widiarti.pdf', 'hash_type': 'MD5', 'mtime': '2017-06-05 09:56:20'}], 'docid': 3295, 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'placement': 1, 'eprintid': 3437, 'uri': 'http://repository.lppm.unila.ac.id/id/document/3295', 'pos': 1, 'security': 'public'}]",752,,show,104-109,2017-06-12 02:12:17,archive,3437,"PENDUGAAN PARAMETER MODEL POISSON-GAMMA
MENGGUNAKAN ALGORITMAEM(EXPECTATION MAXIMIZATION)",TRUE,conference_item,"[{'name': {'lineage': None, 'family': 'Pratiwi', 'honourific': None, 'given': 'Nurashri'}, 'id': None}, {'name': {'given': 'Dian', 'lineage': None, 'family': 'Kurniasari', 'honourific': None}, 'id': 'dksari13@gmail.com'}, {'id': None, 'name': {'honourific': None, 'lineage': None, 'family': 'Widiarti', 'given': 'Widiarti'}}]",,,,"Seminar Hasil Penelitian Sains, Edukasi dan Teknologi Informasi",conference,Bandar Lampung,15 Desember 2012,paper
36,http://repository.lppm.unila.ac.id/id/eprint/6731,2012-12-15 00:00:00.000000000,"Ruang barisan l^p dengan 1≤p<∞ merupakan ruang banach. Setiap operator A:l^p ke l^q dengan 1≤p,q<∞ menentukan suatu matriks tak hingga (αij) dengan syarat-syarat tertentu, dan sebaliknya juga berlaku. Karena setiap pemetaan yang diwakili matriks tak hingga bersifat linier maka operator A:l^p ke l^q dengan 1≤p,q<∞ bersifat linier. Karena l^p dan l^q
terkait dengan matriks tak hingga maka A kontinu. Oleh karena itu setiap operator A dari l^p ke l^q dengan 1≤p,q<∞ bersifat linier kontinu.",1.0,published,['QA'],6,pub,public,2337-9057,2018-04-25 08:03:22,TRANSFORMASI MATRIKS PADA RUANG BARISAN l^p,"Prosiding Seminar Hasil Penelitian Sains, Edukasi dan Teknologi Informasi",['FMIPA9'],disk0/00/00/67/31,,2018-04-25 08:03:22,"[{'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/19700', 'eprintid': 6731, 'placement': 1, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'main': 'Prosiding Seminar Sain, Edukasi & TI 2012  Nur Rohmah_Muslim_Amanto.pdf', 'docid': 19700, 'files': [{'mtime': '2018-04-17 07:05:30', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/61835', 'filename': 'Prosiding Seminar Sain, Edukasi & TI 2012  Nur Rohmah_Muslim_Amanto.pdf', 'objectid': 19700, 'filesize': 676629, 'hash': 'ccdb9ffb88ce87f4973b2bb62565b44b', 'mime_type': 'application/pdf', 'fileid': 61835, 'datasetid': 'document'}]}]",1012,1.0,show,48-53,2018-04-25 08:03:22,archive,6731,TRANSFORMASI MATRIKS PADA RUANG BARISAN l^p,TRUE,article,"[{'name': {'given': 'Nur', 'lineage': None, 'family': 'Rohmah', 'honourific': None}, 'id': None}, {'id': 'ansomath@yahoo.com', 'name': {'given': 'Muslim', 'honourific': None, 'family': 'Ansori', 'lineage': None}}, {'name': {'lineage': None, 'family': 'Amanto', 'honourific': None, 'given': 'Amanto'}, 'id': 'pakamanto@gmail.com'}]",,,,,,,,
37,http://repository.lppm.unila.ac.id/id/eprint/3434,2012-12-15 00:00:00.000000000,"Tujuan teori sampling adalah membuat sampling menjadi lebih efisien, artinya dengan biaya yang lebih rendah diperoleh ketelitian yang sama tinggi atau dengan biaya yang sama diperoleh ketelitian yang lebih tinggi. Cluster sampling adalah teknik memilih sebuah sampel dari kelompok-kelompok unit yang kecil. Metode One-Stage Cluster Sampling membagi populasi menjadi kelompok atau kluster. Sedangkan metode Two-Stage Cluster Sampling merupakan pengembangan dari metode kluster sampling dimana pengambilan sampel dilakukan secara dua tahap, yaitu tahap pertama, memilih beberapa kluster dalam populasi secara acak sebagai sampel dan tahap kedua memilih elemen dari tiap kluster terpilih secara acak. Penelitian ini bertujuan untuk mengkaji relatif bias dan variansi pada metode one-stage dan twostage cluster sampling. Berdasarkan teori dan hasil simulasi diperoleh bahwa metode two-stage cluster sampling memiliki variansi lebih kecil dibandingkan metode one-stage cluster sampling
Kata kunci : One-stage dan Two-stage cluster sampling, Relatif bias.",,published,['QA'],9,pub,public,,2017-06-12 02:12:40,,,['FMIPA9'],disk0/00/00/34/34,,2017-06-12 02:12:40,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'main': 'Prosiding Seminar Sains, Edukasi & TI 2012 Rohman_Dian Kurniasari_Widiarti.pdf', 'files': [{'filesize': 320388, 'objectid': 3293, 'filename': 'Prosiding Seminar Sains, Edukasi & TI 2012 Rohman_Dian Kurniasari_Widiarti.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/23762', 'hash_type': 'MD5', 'mtime': '2017-06-05 09:50:05', 'datasetid': 'document', 'fileid': 23762, 'hash': '31e04fdc1ea10ebac07dd11cb3074775', 'mime_type': 'application/pdf'}], 'docid': 3293, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/3293', 'pos': 1, 'eprintid': 3434, 'placement': 1}]",752,,show,127-130,2017-06-12 02:12:40,archive,3434,KAJIAN RELATIF BIAS METODE ONE-STAGE DAN TWO-STAGE CLUSTER SAMPLING,TRUE,conference_item,"[{'name': {'honourific': None, 'lineage': None, 'family': 'Rohman', 'given': 'Rohman'}, 'id': None}, {'id': 'dksari13@gmail.com', 'name': {'given': 'Dian', 'lineage': None, 'family': 'Kurniasari', 'honourific': None}}, {'name': {'given': 'Widiarti', 'honourific': None, 'family': 'Widiarti', 'lineage': None}, 'id': None}]",,,,"Seminar Hasil Penelitian Sains, Edukasi dan Teknologi Informasi",conference,Bandar Lampung,15 Desember 2012,paper
38,http://repository.lppm.unila.ac.id/id/eprint/6831,2012-12-15 00:00:00.000000000,"Suatu graf circulant ܺሺܼ௡ǡܵሻyaitu suatu graf dimana vertex-vertexnya diberi label {0, 1, 2, … , n − 1}, dengan dua vertex i dan j adjacend jika dan hanya jika i − j (mod n) ∈ S, dimana S ⊂ Z_n dengan ܵ S=-S dan 0 ∉ S. Dalam makalah ini dikaji beberapa teorema dari grup outomorfisma pada graf circulant yang telah ditemukan kemudian membentuk suatu algoritma yang efisien dari teorema yang ada. Dari penelitian yang dilakukan ditemukan beberapa algoritma yang efisien dalam mencari grup automorfisma dari graf circulant.",1.0,published,['QA'],6,pub,public,2337-9057,2018-04-25 06:34:03,"Prosiding Seminar Hasil Penelitian Sains, Edukasi, dan Teknologi Informasi",FMIPA Universitas Lampung,['FMIPA9'],disk0/00/00/68/31,http://fmipa.unila.ac.id/,2018-04-25 06:34:03,"[{'format': 'text', 'docid': 19804, 'main': 'Prosiding Seminar Sain, Edukasi & TI 2012 Vebrian A_Faisol_Amanto.pdf', 'files': [{'filename': 'Prosiding Seminar Sain, Edukasi & TI 2012 Vebrian A_Faisol_Amanto.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/62552', 'objectid': 19804, 'filesize': 290468, 'mtime': '2018-04-25 05:07:18', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': 'e2b4a1adf3cdf8a61105b2a5801b61ec', 'datasetid': 'document', 'fileid': 62552}], 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'eprintid': 6831, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/19804'}]",488,1.0,show,34-37,2018-04-25 06:34:03,archive,6831,Algoritma Untuk Mencari Grup Automorfisma Pada Graf Circulant,TRUE,article,"[{'id': 'vebriyan08@gmail.com', 'name': {'lineage': None, 'family': 'S', 'honourific': None, 'given': 'Vebriyan agung'}}, {'id': 'faisol_mathunila@yahoo.co.id', 'name': {'family': 'Faisol', 'lineage': None, 'honourific': None, 'given': 'Ahmad'}}, {'id': 'pakamanto@gmail.com', 'name': {'honourific': None, 'family': 'Amanto', 'lineage': None, 'given': 'Amanto'}}]",,,,,,,,
39,http://repository.lppm.unila.ac.id/id/eprint/6697,2012-12-15 00:00:00.000000000,"Aproksimasi fungsi dalam proses komputasi sering digunakan hampir di semua bidang analisis numerik. Dua
alasan utama penggunaan aproksimasi fungsi adalah untuk memberikan fungsi pendekatan yang efektif dan
mendekati suatu fungsi yang rumit dengan fungsi yang lebih sederhana. Diberikan sebuah fungsi f, baik secara
utuh ataupun hanya beberapa nilai di titik-titik tertentu saja, kita ingin memperoleh hampiran (aproksimasi) untuk
f yang mempunyai bentuk tertentu (misalnya supaya lebih mudah dianalisis) dengan kesalahan yang dapat kita
kontrol. Misalnya kita hendak menghitung integral(0,1)e^-(x^2), kita hampiri integrannya dengan polinom (suku banyak) berderajat n (dengan n cukup besar). Masalah optimisasi khususnya aproksmasi fungsi terbaik yang tidak medapatkan solusi terbaik (ralat yang besar) dalam ruang fisis atau yang dikenal sebagai ruang real , dapat dipecahkan dengan sistem matematis yang sederhana, dengan membawa masalah aproksimasi tersebut ke ruang abstrak (berisi aksioma-aksioma) atau ruang vekor, khususnya pada ruang Hilbert C[a,b]. Masalah tersebut dikenal sebagai masalah minimum norm dalam ruang Hilbert C[a,b]. Dengan menggunakan konsep minimum norm akan diperoleh kesalahan optimal (galat) yang minimum.

Kata kunci: Aproksimasi, minimum norm, ruang Hilbert C[a,b], polinom, kesalahan optimal.",,published,['QA'],7,pub,public,,2018-04-25 08:10:44,"ANALISIS APROKSIMASI FUNGSI DENGAN METODE MINIMUM NORM PADA RUANG HILBERT C[a, b]","Fakultas Matematika dan Ilmu Pengetahuan Alam, Universitas Lampung",['FMIPA9'],disk0/00/00/66/97,,2018-04-25 08:10:44,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'docid': 19665, 'main': 'Prosiding Seminar Sain, Edukasi & TI 2012 Ida S_Amanto_Agus S.pdf', 'files': [{'fileid': 61636, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': 'ff60685ef30c9bf739ca20e7217de957', 'objectid': 19665, 'filesize': 263935, 'filename': 'Prosiding Seminar Sain, Edukasi & TI 2012 Ida S_Amanto_Agus S.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/61636', 'hash_type': 'MD5', 'mtime': '2018-04-16 02:54:37'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/19665', 'security': 'public', 'placement': 1, 'eprintid': 6697}]",488,,show,28-33,2018-04-25 08:10:44,archive,6697,"ANALISIS APROKSIMASI FUNGSI DENGAN METODE MINIMUM NORM PADA RUANG HILBERT C[a, b]",TRUE,article,"[{'name': {'family': 'Safitri', 'lineage': None, 'honourific': None, 'given': 'Ida'}, 'id': None}, {'id': 'pakamanto@gmail.com', 'name': {'lineage': None, 'family': 'Amanto', 'honourific': None, 'given': 'Amanto'}}, {'id': None, 'name': {'given': 'Agus', 'honourific': None, 'family': 'Sutrisno', 'lineage': None}}]",,,,,,,,
40,http://repository.lppm.unila.ac.id/id/eprint/6732,2012-12-15 00:00:00.000000000,"Geometri Euclid adalah geometri yang pertama kali muncul yang dibuat oleh seorang matematikawan Yunani bernama Euclides. Geometri non-Euclid lahir dikarenakan kelemahan postulat kesejajaran Euclid. Sebuah segiempat Lambert adalah segiempat yang memiliki tiga sudut siku-siku, yang tercipta atas pemikiran Johann Lambert untuk penyempurnaan Segiempat Saccheri . Dari hasil penelitian diperoleh pada geometri Euclid bahwa sudut keempat dari Segiempat Lambert adalah siku-siku dengan sisi atas sama panjang dengan sisi alas. Sudut keempat dari Segiempat Lambert adalah lancip dengan sisi atas lebih panjang dari sisi alas pada geometri Lobachevsky. Sudut keempat dari Segiempat Lambert adalah
tumpul dengan sisi atas lebih pendek dari sisi alas pada geometri Riemann. Akibatnya, empat persegi panjang hanya ada dalam geometri Euclid.",1.0,published,['QA'],6,pub,public,2337-9057,2018-04-25 08:03:11,PERBANDINGAN SEGIEMPAT LAMBERT PADA GEOMETRI EUCLID DAN NON-EUCLID,"Prosiding Seminar Hasil Penelitian Sains, Edukasi dan Teknologi Informasi",['FMIPA9'],disk0/00/00/67/32,,2018-04-25 08:03:11,"[{'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/19701', 'security': 'public', 'placement': 1, 'eprintid': 6732, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/61841', 'filename': 'Prosiding Seminar Sain, Edukasi & TI 2012 Anggun N_Muslim A_Agus S.pdf', 'filesize': 417067, 'objectid': 19701, 'mtime': '2018-04-17 07:34:29', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': 'e8f144c5498edb092a809f8108480683', 'datasetid': 'document', 'fileid': 61841}], 'main': 'Prosiding Seminar Sain, Edukasi & TI 2012 Anggun N_Muslim A_Agus S.pdf', 'docid': 19701, 'format': 'text'}]",1012,1.0,show,1-6,2018-04-25 08:03:11,archive,6732,PERBANDINGAN SEGIEMPAT LAMBERT PADA GEOMETRI EUCLID DAN NON-EUCLID,TRUE,article,"[{'id': None, 'name': {'honourific': None, 'family': 'Sari', 'lineage': None, 'given': 'Anggun Novita'}}, {'id': 'ansomath@yahoo.com', 'name': {'family': 'Ansori', 'lineage': None, 'honourific': None, 'given': 'Muslim'}}, {'name': {'given': 'Agus', 'lineage': None, 'family': 'Sutrisno', 'honourific': None}, 'id': None}]",,,,,,,,
41,http://repository.lppm.unila.ac.id/id/eprint/6705,2012-12-15 00:00:00.000000000,"Generalized Lambda Distribution (GLD) merupakan distribusi dengan empat parameter yang merupakan reparameterisasi dari distribusi Lambda Tukey dengan satu parameter. Pendekatan GLD untuk menentukan parameter dari berbagai macam distribusi lain didasarkan pada empat momen pertamanya. Pada penelitian ini metode momen digunakan dalam melakukan pendekatan distribusi gamma terhadap GLD. Tujuan dari penelitian ini adalah untuk mengetahui pada nilai ߙ ��� ߚ berapakah distribusi gamma mampu mendekati GLD sebaik mungkin.
Kedekatan dari kedua distribusi tersebut dapat dilihat dari kurva yang dibentuk. Dari hasil penelitian diperoleh kesimpulan bahwa kurva distribusi Gamma (α,β) dan GLD (lamda 1-4) menjadi lebih dekat pada nilai α sama dengan 29 dan nilai β sama dengan 3. Kedekatan antara kurva distribusi Gamma (α,β) dan GLD (lamda 1-4) pada increase 0.01 memberikan hasil yang lebih baik dari increase 0.002 maupun 0.001. Kata kunci: GLD, Distribusi Gamma, Metode Momen",,published,['QA'],6,pub,public,2337-9057,2018-04-25 08:10:32,PENDEKATAN DIDTRIBUSI GAMMA TERHADAP GENERALIZED LAMBDA DISTRIBUTION (GLD) BERDASARKAN EMPAT MOMEN PERTAMANYA,"Fakultas Matematika dan Ilmu Pengetahuan Alam, Universitas Lampung",['FMIPA9'],disk0/00/00/67/05,,2018-04-25 08:10:32,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'main': 'Prosiding Seminar Sains, Edukasi & TI 2012Jihan TS_Warsono_Widiarti.pdf', 'docid': 19673, 'files': [{'mime_type': 'application/pdf', 'hash': '5c0a87ea08bbdc3d1a399fbaa2cedac1', 'fileid': 61682, 'datasetid': 'document', 'mtime': '2018-04-16 04:10:12', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/61682', 'filename': 'Prosiding Seminar Sains, Edukasi & TI 2012Jihan TS_Warsono_Widiarti.pdf', 'filesize': 376052, 'objectid': 19673}], 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/19673', 'pos': 1, 'eprintid': 6705, 'placement': 1}]",33,,show,94-97,2018-04-25 08:10:32,archive,6705,PENDEKATAN DIDTRIBUSI GAMMA TERHADAP GENERALIZED LAMBDA DISTRIBUTION (GLD) BERDASARKAN EMPAT MOMEN PERTAMANYA,TRUE,article,"[{'name': {'honourific': None, 'family': 'Sari', 'lineage': None, 'given': 'Jihan Trimita'}, 'id': None}, {'name': {'given': 'Warsono', 'lineage': None, 'family': 'Warsono', 'honourific': None}, 'id': 'klppm@kpa.unila.ac.id'}, {'id': 'widiarti08@gmail.com', 'name': {'lineage': None, 'family': 'Widiarti', 'honourific': None, 'given': 'Widiarti'}}]",,,,,,,,
42,http://repository.lppm.unila.ac.id/id/eprint/6721,2012-12-15 00:00:00.000000000,"Generalized Lambda Distribution (GLD) merupakan distribusi dengan empat parameter yang merupakan reparameterisasi dari distribusi Lambda Tukey dengan satu parameter. Pendekatan GLD untuk menentukan parameter dari berbagai macam distribusi lain didasarkan pada empat momen pertamanya. Pada penelitian ini metode momen digunakan dalam melakukan pendekatan distribusi gamma terhadap GLD. Tujuan dari penelitian ini adalah untuk mengetahui pada nilai ߙ ��� ߚ berapakah distribusi gamma mampu mendekati GLD sebaik mungkin. Kedekatan dari kedua distribusi tersebut dapat dilihat dari kurva yang dibentuk. Dari hasil penelitian diperoleh kesimpulan bahwa kurva distribusi Gamma (α,β) dan GLD (lamda 1-4) menjadi lebih dekat pada nilai α sama dengan 29 dan nilai β sama dengan 3. Kedekatan antara kurva distribusi Gamma (α,β) dan GLD (lamda 1-4) pada increase 0.01 memberikan hasil yang lebih baik dari increase 0.002 maupun 0.001.",,published,['QA'],6,pub,public,2337-9057,2018-04-25 08:05:46,PENDEKATAN DIDTRIBUSI GAMMA TERHADAP GENERALIZED LAMBDA DISTRIBUTION (GLD) BERDASARKAN EMPAT MOMEN PERTAMANYA,"Fakultas Matematika dan Ilmu Pengetahuan Alam, Universitas Lampung",['FMIPA9'],disk0/00/00/67/21,,2018-04-25 08:05:46,"[{'placement': 1, 'eprintid': 6721, 'uri': 'http://repository.lppm.unila.ac.id/id/document/19690', 'pos': 1, 'security': 'public', 'main': 'Prosiding Seminar Sains, Edukasi & TI 2012 Jihan TS_Warsono_Widiarti.pdf', 'docid': 19690, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/61779', 'filename': 'Prosiding Seminar Sains, Edukasi & TI 2012 Jihan TS_Warsono_Widiarti.pdf', 'filesize': 376052, 'objectid': 19690, 'mtime': '2018-04-16 08:11:02', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': '5c0a87ea08bbdc3d1a399fbaa2cedac1', 'fileid': 61779, 'datasetid': 'document'}], 'format': 'text', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1}]",516,,show,94-97,2018-04-25 08:05:46,archive,6721,PENDEKATAN DIDTRIBUSI GAMMA TERHADAP GENERALIZED LAMBDA DISTRIBUTION (GLD) BERDASARKAN EMPAT MOMEN PERTAMANYA,TRUE,article,"[{'name': {'given': 'Jihan Trimita', 'lineage': None, 'family': 'Sari', 'honourific': None}, 'id': None}, {'id': 'klppm@kpa.unila.ac.id', 'name': {'given': 'Warsono', 'honourific': None, 'lineage': None, 'family': 'Warsono'}}, {'id': 'widiarti08@gmail.com', 'name': {'lineage': None, 'family': 'Widiarti', 'honourific': None, 'given': 'Widiarti'}}]",,,,,,,,
