,userid,number,official_url,lastmod,documents,datestamp,eprint_status,eprintid,metadata_visibility,pagerange,type,creators,title,refereed,abstract,volume,date,uri,subjects,issn,full_text_status,status_changed,ispublished,rev_number,divisions,publisher,publication,dir,succeeds,copyright_holders,editors,pages,isbn,place_of_pub,date_type,corp_creators,book_title,contact_email,institution,monograph_type,event_type,event_title,event_location,pres_type,event_dates,id_number,related_url,contributors,referencetext,funders,keywords,projects
127,1083,,,2023-06-13 01:55:22,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'main': 'Similarity Journal Sally Salamah-WAZ.pdf', 'docid': 252255, 'files': [{'objectid': 252255, 'filesize': 9634733, 'uri': 'http://repository.lppm.unila.ac.id/id/file/617646', 'filename': 'Similarity Journal Sally Salamah-WAZ.pdf', 'hash_type': 'MD5', 'mtime': '2023-06-12 08:24:22', 'datasetid': 'document', 'fileid': 617646, 'hash': 'ce79c64116e5c28e65ed6f79d61210bc', 'mime_type': 'application/pdf'}], 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/252255', 'eprintid': 52126, 'placement': 1}]",2023-06-13 01:55:22,archive,52126,show,,other,"[{'name': {'given': 'Sally', 'honourific': None, 'family': 'Salamah', 'lineage': None}, 'id': None}, {'id': 'Wan_abbas@yahoo.com', 'name': {'given': 'Wan Abbas', 'honourific': None, 'lineage': None, 'family': 'Zakaria'}}, {'name': {'given': 'Toto Gunarto', 'lineage': None, 'family': 'gunarto', 'honourific': None}, 'id': 'toto.gunarto@yahoo.co.id'}, {'name': {'honourific': None, 'lineage': None, 'family': 'hamzah', 'given': 'lies maria'}, 'id': 'liesmh55@gmail.com'}, {'name': {'honourific': None, 'lineage': None, 'family': 'Said', 'given': 'Muhammad'}, 'id': None}]",Analysis of Energy Intensity Decomposition in theTextile Industrial Sub sector of Indonesia,,,,1970-01-01 00:00:00.000002019,http://repository.lppm.unila.ac.id/id/eprint/52126,['S1'],,public,2023-06-13 01:55:22,unpub,8,['FP1'],EJ Econ Journals,,disk0_bak/00/05/21/26,,,,,,,,,,,,,,,,,,,,,,,,
128,1190,1.0,http://jurnal.fp.unila.ac.id/index.php/IJSE/article/view/3275,2019-11-14 10:10:54,"[{'main': '4_Saleh et al_2019_IJSE_33-46.pdf', 'docid': 29174, 'files': [{'hash_type': 'MD5', 'mtime': '2019-11-12 04:26:10', 'objectid': 29174, 'filesize': 229558, 'filename': '4_Saleh et al_2019_IJSE_33-46.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/137762', 'fileid': 137762, 'datasetid': 'document', 'hash': '811c635b5e108f610875803fbb637f34', 'mime_type': 'application/pdf'}], 'format': 'text', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'placement': 1, 'eprintid': 16077, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/29174', 'security': 'public'}]",2019-11-14 10:10:54,archive,16077,show,33-46,article,"[{'id': 'agb_yulianasaleh@yahoo.com', 'name': {'given': 'Yuliana', 'honourific': None, 'lineage': None, 'family': 'Saleh'}}, {'name': {'given': 'Wan Abbas', 'honourific': None, 'lineage': None, 'family': 'Zakaria'}, 'id': 'Wan_abbas@yahoo.com'}, {'name': {'honourific': None, 'lineage': None, 'family': 'Kasymir', 'given': 'Eka'}, 'id': 'eka.kasymir@fp.unila.ac.id'}]",STRATEGI SEKTOR PERTANIAN DALAM MENGHADAPI INFLASI TANAMAN PANGAN DI KABUPATEN LAMPUNG TENGAH,TRUE,"This study aims to determine the factors that influence the inflation rate and find out the strategy of the agricultural sector to deal with inflation of food crops in Central Lampung Regency. Data on superior crops of food crops refers to the Decree of the Minister of Agriculture of the Republic of Indonesia number 830/Kpts/Rc.040/12/2016, namely cassava, corn, soybeans, and rice. This study was analyzed using the Consumer Price Index (CPI) and Inflation Rate. The form of the agricultural sector strategy in order to deal with inflation of food crops is created from the results of the FGD.  Factors that influence the inflation rate in terms of production (supply) in Central Lampung Regency are high production costs, increases in prices of agricultural production facilities, rising labor costs, high distribution costs of agricultural products, inadequate infrastructure, weather and pest attacks plant diseases, and slow innovation in agriculture. The strategy of the agricultural sector in Central Lampung Regency is through intensification, extensification and rehabilitation programs that focus on agricultural innovation activities including: using superior varieties adapted to regional conditions, using irrigation systems (SRI), developing supply chain management systems, institutional engineering innovations and partnership, setting reference prices for superior agricultural commodities, using special planting machines for grains, processing cow manure into organic fertilizers, special efforts to increase production and increase in rice, corn, soybean, cassava, new paddy field printing programs, and optimal use of fertilizers. 
 
Keywords: inflation, agricultural sector, strategy",1.0,2019-06-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/16077,['S1'],26856824,public,2019-11-14 10:10:54,pub,11,['FP1'],"Jurusan Agribisnis Fakultas Pertanian Universitas Lampung, Perhimpunan Ekonomi Pertanian Indonesia (PERHEPI), Perhimpunan Ahli Penyuluhan Pembangunan Indonesia (PAPPI)",Indonesian Journal of Socio Economics,disk0/00/01/60/77,,,,,,,published,,,yuliana.saleh@fp.unila.ac.id,,,,,,,,,[{'url': 'http://jurnal.fp.unila.ac.id/index.php/IJSE/article/view/3275'}],,"Boediono. (1998). Ekonomi Moneter. Edisi 3. BPFE. Yogyakarta.

BPS Kabupaten Lampung Tengah1. (2016). Kabupaten Lampung Tengah dalam Angka. Katalog : 1102001.1805. Lampung Tengah. 

BPS Kabupaten Lampung Tengah2. (2016). Produk Domestik Regional Bruto Kabupaten Lampung Tengah Menurut Lapangan Usaha 2011-2015. Katalog BPS : 9302008.1805. Lampung Tengah. 

BPS. (2017). Konsep Inflasi. https://www.bps. go.id/Subjek/view/id/3#subjekViewTab 1|  accordion-daftar-subjek1. [Diakses tanggal 10 April 2017]. 

Stannado, Fiko. (2015). Teori Ekonomi Mikro : The Law of Diminishing Return. https://cyeberfu.blogspot.co.id/2015/04/ the-law-of-diminishing-return.html. diakses pada 7 April 2017 14.58 WIB.",,,
129,1083,3.0,hhtp://www.econjournals.com,2019-05-14 08:09:30,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'files': [{'datasetid': 'document', 'fileid': 111939, 'mime_type': 'application/pdf', 'hash': '1c1de68b654d73879e0a4da37efecce4', 'hash_type': 'MD5', 'mtime': '2019-05-10 08:18:45', 'filesize': 1017874, 'objectid': 25623, 'uri': 'http://repository.lppm.unila.ac.id/id/file/111939', 'filename': 'Jurnal Energy Economics and Policy WAZ 2019.pdf'}], 'main': 'Jurnal Energy Economics and Policy WAZ 2019.pdf', 'docid': 25623, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/25623', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 12639}]",2019-05-14 08:09:30,archive,12639,show,1-10,article,"[{'id': None, 'name': {'family': 'Sally Salamah', 'lineage': None, 'honourific': None, 'given': 'Salamah S'}}, {'name': {'given': 'Zakaria WA', 'honourific': None, 'family': 'Wan Abbas Zakaria', 'lineage': None}, 'id': 'wan_abbas@yahoo.com'}, {'id': 'toto.gunarto@yahoo.co.id', 'name': {'honourific': None, 'family': 'Toto Gunarto', 'lineage': None, 'given': 'Toto Gunarto'}}, {'name': {'honourific': None, 'family': 'Lies Maria Hamzah', 'lineage': None, 'given': 'Hamzah LM'}, 'id': None}, {'id': 'muhammad@uinjkt.ac.id', 'name': {'given': 'Said M', 'honourific': None, 'family': 'Muhammad Said', 'lineage': None}}]",Analysis of Energy Intensity Decomposition in the Textile Industrial Sub Sector of Indonesia,TRUE,"The purpose of this study was to analyze the energy intensity decomposition in the textile industry subsector of Indonesia at level 2 and 3 KBLI. This is because of its usefulness in measuring energy efficiency. However, energy decomposition has not been able to accurately reflect the efficiency that occurs in the industrial sector. Since the results gotten from the calculation of energy intensity contains components of structural factors, there is need for the analysis of the changes in the composition of output caused by activities or a combination of output and energy intensity components. Energy intensity approach and the Time Series technique through the use of log mean divisia index I method was used in this study to determine the effect of structural and intensity factors on changes in aggregate energy intensity in the textile industry sector in Indonesia. The results showed that the energy intensity of the textile industry between 2006 and 2014 experienced a downward trend, but the structural factors were more dominant than the intensity factor. Therefore, there is need for structural factors in energy intensity decomposition of the textile industry sector so as to be able to save energy.",9.0,2019-02-10 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/12639,['S1'],2146-4553,public,2019-05-14 08:09:30,pub,9,['FP1'],EconJournals,International Journal of Energy Economics and Policy,disk0/00/01/26/39,,,,,,,published,,,,,,,,,,,,,,,,,
130,942,4.0,https://jurnal.fp.unila.ac.id/index.php/JIA/article/view/3863,2020-06-02 04:58:32,"[{'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/34844', 'eprintid': 21440, 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'format': 'text', 'main': 'DITA NASTITI 7 (4) DAH WDS.pdf', 'files': [{'mtime': '2020-06-02 03:58:07', 'hash_type': 'MD5', 'filename': 'DITA NASTITI 7 (4) DAH WDS.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/199086', 'filesize': 739095, 'objectid': 34844, 'mime_type': 'application/pdf', 'hash': '58c50dea2b50ecfebae27e9d7aef66e0', 'fileid': 199086, 'datasetid': 'document'}], 'docid': 34844}]",2020-06-02 04:58:32,archive,21440,show,483-490,article,"[{'id': None, 'name': {'honourific': None, 'family': 'Saputri', 'lineage': None, 'given': 'Dita Nastiti'}}, {'id': 'dyaharing@fp.unila.ac.id', 'name': {'given': 'Dyah Aring Hepiana', 'honourific': None, 'family': 'Lestari', 'lineage': None}}, {'name': {'family': 'Sayekti', 'lineage': None, 'honourific': None, 'given': 'Wuryaningsih Dwi'}, 'id': 'sayekti_wur@yahoo.co.id'}]",ANALISIS KINERJA KOPERASI UNIT DESA (KUD) MINA TELUK SEMANGKA DI KABUPATEN TANGGAMUS PROVINSI LAMPUNG  BERDASARKAN PENDEKATAN TRIPARTITE,TRUE,"This research aims to analyze cooperative’s performance as business entities, cooperative’s contribution towards development, the economic advantage of cooperative for members, and the non economic advantages (satisfaction) of cooperative for members.  This research was conducted purposively at KUD Mina Teluk Semangka in Tanggamus District Lampung Province by a case study method.  Total respondents were 51 members of the cooperative taken by simple random sampling, consisted of fishermen, fish trader and fish processor.  The research data was analyzed by quantitative descriptive analysis, customer satisfaction index analysis and importance performance analysis.  The results of this research showed that business entities performance of KUD Mina Teluk Semangka included into qualified category.  KUD Mina Teluk Semangka has contributed towards the development in good category, based on the obedient of cooperation to pay taxes and the average ratio of labor absorption.  The economic advantage for members was received by the service cost of selling and purchasing.  Total average economic advantages of cooperative’s members per year were Rp922,613.00 for fishermen, Rp386,000.00 for fish trader and Rp394,400.00 for fish processor.  The non economic advantages (satisfaction) for members upon service performance and fulfillment of member’s needs was in high category. 

Key words: KUD, performance, satisfaction, tripartite",7.0,2019-11-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/21440,['H1'],2337 7070,public,2020-06-02 04:58:32,pub,6,['FP1'],Juruan Agribisnis Fakultas Pertanian Universitas Lampung,Jurnal Ilmu-Ilmu Agribisnis,disk0/00/02/14/40,,,,,,,published,,,,,,,,,,,,,,,,,
131,942,4.0,https://jurnal.fp.unila.ac.id/index.php/JIA/article/view/3856,2020-06-02 04:58:53,"[{'main': 'DIAN FATMA 7 (4) HI WDS.pdf', 'files': [{'filesize': 323181, 'objectid': 34848, 'filename': 'DIAN FATMA 7 (4) HI WDS.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/199122', 'hash_type': 'MD5', 'mtime': '2020-06-02 04:03:46', 'datasetid': 'document', 'fileid': 199122, 'hash': 'acdfe626e137d801c9c81307c1369ab5', 'mime_type': 'application/pdf'}], 'docid': 34848, 'format': 'text', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'placement': 1, 'eprintid': 21445, 'uri': 'http://repository.lppm.unila.ac.id/id/document/34848', 'pos': 1, 'security': 'public'}]",2020-06-02 04:58:53,archive,21445,show,428-435,article,"[{'id': None, 'name': {'lineage': None, 'family': 'Sari', 'honourific': None, 'given': 'Dian Fatma'}}, {'id': 'hismono@fp.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Ismono', 'given': 'R Hanung'}}, {'name': {'given': 'Wuryaningsih Dwi', 'family': 'Sayekti', 'lineage': None, 'honourific': None}, 'id': 'sayekti_wur@yahoo.co.id'}]",ANALISIS AGRIBISNIS SAPI POTONG SISTEM WEANER GADUH DAN SISTEM SWADANA MANDIRI PADA KELOMPOK TERNAK LIMOUSIN DI DESA ASTOMULYO  KECAMATAN PUNGGUR KABUPATEN LAMPUNG TENGAH,TRUE,"This study aims to determine the procurement of production facilities subsystem, production subsystem and marketing subsystem in Weaner Gaduh system and Swadana Mandiri system of the Limousin livestock group.  The study is conducted at Astomulyo Village of Punggur Subdistrict, Central Lampung Regency by census method in Limousin Group.  The location is chosen purposively since the Limousin Group is the only cattle group that has registration number in Lampung. The research data collection is carried out in November 2017.  The results of this study showed that the subsystem of production facilities for Weaner Gaduh systems was the same and Swadana Mandiri systems were generally the same, namely capital, cages and tools used.  The difference was in the supply of cattles, in which young cattles in Weaner Gaduh system were obtained from PT GGL, whereas in Swadana Mandiri system were from other farmers. Fattening of cattles in both Weaner Gaduh system and Swadana Mandiri system were carried out for 3-4 months by intensive pattern maintenance. The difference was the type of feed used in Swadana Mandiri system included elephant grass (Pennisetum purpureum).  The benefits obtained by Swadana Mandiri system on cash costs and total cost was 1.38 and 1.31, while for farmers Weaner Gaduh systems was 1.19 and 1.12 respectively.  The beef cattle marketing system in the Weaner Gaduh system was that all products must be sold to PT GGL, while the Swadana Mandiri system had the freedom of selling beef cattle.  In overall market behavior illustrated that PT GGL holded full control of fattening beef cattle in Weaner Gaduh system farmers, this indicated that the most efficient marketing channel was of Weaner Gaduh system structure. 
 
Key words: marketing subsystem, procurement of production facilities, production subsystem",7.0,2019-11-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/21445,"['H1', 'S1']",2337 7070,public,2020-06-02 04:58:53,pub,7,['FP1'],Juruan Agribisnis Fakultas Pertanian Universitas Lampung,Jurnal Ilmu-Ilmu Agribisnis,disk0/00/02/14/45,,,,,,,published,,,,,,,,,,,,,,,,,
132,519,1.0,http://jurnal.fp.unila.ac.id/index.php/JIA,2019-11-18 07:17:42,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/30031', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 16946, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'main': 'JIIA - Feb 2019 - beras di Tanggamus.pdf', 'files': [{'mime_type': 'application/pdf', 'hash': 'ea001c5e8321cb3026e12b27d21f5180', 'fileid': 143774, 'datasetid': 'document', 'mtime': '2019-11-18 06:31:56', 'hash_type': 'MD5', 'filename': 'JIIA - Feb 2019 - beras di Tanggamus.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/143774', 'objectid': 30031, 'filesize': 515799}], 'docid': 30031, 'format': 'text'}]",2019-11-18 07:17:42,archive,16946,show,6-13,article,"[{'id': 'evamuliasari18@gmail.com', 'name': {'given': 'Eva Mulia', 'honourific': None, 'lineage': None, 'family': 'Sari'}}, {'id': None, 'name': {'honourific': None, 'lineage': None, 'family': 'Hasyim', 'given': 'Ali Ibrahim'}}, {'id': 'suriatysitumorang@yahoo.com', 'name': {'given': 'Suriaty', 'lineage': None, 'family': 'Situmorang', 'honourific': None}}]","ANALISIS EFISIENSI PEMASARAN GABAH DAN NILAI TAMBAH BERAS
DI KABUPATEN PESAWARAN",TRUE,"ABSTRACT
This research aims to analyze the efficiency of paddy marketing system and value added of rice in Pesawaran District. This research was conducted by survey method. The research location is chosen purposively i Kota Jawa Village and Gunung Sari Village, Way Khilau Subdistrict Pesawaran District with consideration that the location is one of the central of paddy production. The samples of this research were 51 paddy farmers who were selected by simple random sampling. The research data was collected in June–July 2017 and analyzed by descriptive and quantitative analysis. The method used in this research is the analysis of the model of S-C-P (structure, conduct, and performance) and used Hayami method to determine the value- added of the rice. The S-C-P model was used to analysis marketing system efficiency. The results showed that paddy marketing system in Pesawaran District was efficient, it could be seen from the producer’s share who greater than 50%. There were three rice milling unit (RMU) in research location and all of that rice miling unit gave a positive value-added to owner.
Key words : efficiency, rice, S-C-P models, value-added",7.0,2019-02-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/16946,"['AC', 'AI', 'S1']",2337-7070,public,2019-11-18 07:17:42,pub,11,['FP1'],Universitas Lampung,JIIA (Jurnal Ilmu-ilmu Agribisnis),disk0/00/01/69/46,,,,,,,published,"['Jurusan Agribisnis, Fakultas Pertanian, Universitas Lampung', 'Jurusan Agribisnis, Fakultas Pertanian, Universitas Lampung', 'Jurusan Agribisnis, Fakultas Pertanian, Universitas Lampung']",,,,,,,,,,,,,,,,
133,519,1.0,,2020-05-19 13:58:38,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'files': [{'filesize': 531710, 'objectid': 33479, 'uri': 'http://repository.lppm.unila.ac.id/id/file/190067', 'filename': 'JIIA, Vol-7 No. 1, Feb - 2019 (1).pdf', 'hash_type': 'MD5', 'mtime': '2020-05-19 07:55:05', 'fileid': 190067, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '69fc0d3bfd073e4af51e996d8af3c996'}], 'main': 'JIIA, Vol-7 No. 1, Feb - 2019 (1).pdf', 'docid': 33479, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/33479', 'security': 'public', 'placement': 1, 'eprintid': 20137}]",2020-05-19 13:58:38,archive,20137,show,6-13,article,"[{'id': 'evamuliasari18@gmail.com', 'name': {'family': 'Sari', 'lineage': None, 'honourific': None, 'given': 'Mulia Eva'}}, {'id': None, 'name': {'honourific': None, 'family': 'Hasyim', 'lineage': None, 'given': 'Ali Ibrahim'}}, {'id': 'suriaty.situmorang@fp.unila.ac.id', 'name': {'given': 'Suriaty', 'lineage': None, 'family': 'Situmorang', 'honourific': None}}]","ANALISIS EFISIENSI PEMASARAN GABAH DAN NILAI TAMBAH BERAS 
DI KABUPATEN PESAWARAN",TRUE,"This research aims to analyze the efficiency of paddy marketing system and value added of rice in
Pesawaran District.  This research was conducted by survey method.  The research location is chosen
purposively i Kota Jawa Village and Gunung Sari Village, Way Khilau Subdistrict Pesawaran District with
consideration that the location is one of the central of paddy production.  The samples of this research were
51 paddy farmers who were selected by simple random sampling.   The research data was collected in June–
July 2017 and analyzed by descriptive and quantitative analysis.  The method used in this research is the
analysis of the model of S-C-P (structure, conduct, and performance) and used Hayami method to determine
the value- added of the rice.  The S-C-P model was used to analysis marketing system efficiency.  The results
showed that paddy marketing system in Pesawaran District was efficient, it could be seen from the
producer’s share who greater than 50%.  There were three rice milling unit (RMU) in research location and
all of that rice miling unit gave a positive value-added to owner.  

Key words : efficiency, rice, S-C-P models, value-added",7.0,2019-02-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/20137,['AC'],2337 7070,public,2020-05-19 13:58:38,pub,9,['FP1'],Juruan Agribisnis Fakultas Pertanian Universitas Lampung,Jurnal Ilmu-Ilmu Agribisnis,disk0/00/02/01/37,,,,,,,published,,,,,,,,,,,,,,,,,
134,719,,,2022-05-11 07:29:42,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/163108', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 41474, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'fileid': 459337, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '542a5d57ff61a2697e7fbff6581df888', 'filesize': 314903, 'objectid': 163108, 'uri': 'http://repository.lppm.unila.ac.id/id/file/459337', 'filename': 'Preview Penilaian_Perilaku Konsumen Sayuran.pdf', 'hash_type': 'MD5', 'mtime': '2022-04-26 15:15:44'}], 'main': 'Preview Penilaian_Perilaku Konsumen Sayuran.pdf', 'docid': 163108, 'format': 'text'}]",2022-05-11 07:29:42,archive,41474,show,,other,"[{'id': '-', 'name': {'given': 'Inggitina', 'family': 'Sasmaya', 'lineage': None, 'honourific': None}}, {'id': 'yakti_indriani@yahoo.com', 'name': {'given': 'Yaktiworo', 'honourific': None, 'lineage': None, 'family': 'Indriani'}}, {'id': 'trully.dame@yahoo.co.id', 'name': {'given': 'Dame Trully', 'family': 'Gultom', 'lineage': None, 'honourific': None}}]",Hasil Peer Review_Perilaku Konsumen dalam Pembelian Sayuran di Pasar Tradisional Kota Metro,,Hasil Peer Review Jurnal Ilmu-Ilmu Agribisnis,,2019-08-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/41474,['S1'],,public,2022-05-11 07:29:42,pub,7,['FP1'],Jurnal Ilmu-Ilmu Agribisnis,,disk0/00/04/14/74,,,,,,,,,,,,,,,,,,,,,,,,
135,942,,,2023-05-16 07:23:09,"[{'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'format': 'text', 'files': [{'datasetid': 'document', 'fileid': 612371, 'mime_type': 'application/pdf', 'hash': 'dbe4d1598d1301e3e0c17f13dc04db93', 'hash_type': 'MD5', 'mtime': '2023-05-16 03:20:43', 'filesize': 2794408, 'objectid': 249846, 'uri': 'http://repository.lppm.unila.ac.id/id/file/612371', 'filename': 'SK 2019_Wuryaningsih Ds_Kebijakan Percepatan Diversifikasi.pdf'}], 'main': 'SK 2019_Wuryaningsih Ds_Kebijakan Percepatan Diversifikasi.pdf', 'docid': 249846, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/249846', 'eprintid': 51689, 'placement': 1}]",2023-05-16 07:23:09,archive,51689,show,,other,"[{'id': 'sayekti_wur@yahoo.co.id', 'name': {'given': 'Wuryaningsih Dwi', 'lineage': None, 'family': 'Sayekti', 'honourific': None}}]",surat Kontrak Peneltian (Tahun ke-3): Kebijakan Percepatan Diversifikasi Konsumsi Pangan,,,,1970-01-01 00:00:00.000002019,http://repository.lppm.unila.ac.id/id/eprint/51689,['S1'],,public,2023-05-16 07:23:09,unpub,7,['FP1'],Juruan Agribisnis Fakultas Pertanian Universitas Lampung,,disk0_bak/00/05/16/89,,,,,,,,,,,,,,,,,,,,,,,,
136,942,,http://bit.ly/semLokNasFKPTPI2019,2019-11-18 07:22:13,"[{'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/29966', 'security': 'public', 'placement': 1, 'eprintid': 16877, 'rev_number': 1, 'language': 'en', 'mime_type': 'image/jpeg', 'files': [{'mtime': '2019-11-18 04:05:28', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/143286', 'filename': 'scan.jpeg', 'objectid': 29966, 'filesize': 1024178, 'hash': '69b8f79ac240ee5fd4027e12f275a1f1', 'mime_type': 'image/jpeg', 'fileid': 143286, 'datasetid': 'document'}], 'main': 'scan.jpeg', 'docid': 29966, 'format': 'image'}]",2019-11-18 07:22:13,archive,16877,show,285-285,conference_item,"[{'name': {'honourific': None, 'family': 'Sayekti', 'lineage': None, 'given': 'Wuryaningsih Dwi'}, 'id': 'sayekti_wur@yahoo.co.id'}, {'id': 'dyaharing@fp.unila.ac.id', 'name': {'family': 'Lestari', 'lineage': None, 'honourific': None, 'given': 'Dyah Aring Hepiana'}}, {'name': {'given': 'R Hanung', 'lineage': None, 'family': 'Ismono', 'honourific': None}, 'id': None}]",Faktor Determinan Konsumsi Pangan Lokal Rumah Tangga di Provinsi Lampung,TRUE,"Diversifikasi konsumsi pangan merupakan salah satu upaya dalammewujudkan ketahanan pangan. Diversifikasi konsumsi pangan harusberbasis pada potensi sumber daya lokal, sehingga pengembangan pangan
lokal olahan adalah hal yang penting.  Pangan lokal dapat berupa pangansegar maupun yang dalam bentuk olahan. Bihun tapioka dan beras sigermerupakan olahan pangan lokal yang sudah banyak dikenal oleh
masyarakat Provinsi Lampung sebagai pengganti sumber karbohidrat darigolongan umbi-umbian.  Penelitian ini bertujuan untuk mengetahui polakonsumsi dan mengidentifikasi faktor determinan pada konsumsi pangan
lokal rumah tangga.  Penelitian dilaksanakan di Kota Bandar Lampung,
Kota Metro, dan Kabupaten Pringsewu, Provinsi Lampung menggunakanmetode survai.  Pemilihan lokasi dilakukan secara sengaja (purposive).Sampel penelitian terdiri dari 180 rumah tangga yang dipilih secara acak.
Teknik pengumpulan data yang digunakan adalah wawancara dengankuesioner. Metode analisis data yang digunakan adalah analisis deskriptifdan analisis faktor. Hasil penelitian menunjukkan bahwa singkong
merupakan jenis pangan lokal yang paling banyak dikonsumsi oleh rumah
tangga. Sebagian besar rumah tangga mengonsumsi pangan lokal dalambentuk pangan segar, sedangkan pangan lokal olahan hanya dikonsumsioleh sebagian kecil rumah tangga yang berada di sekitar agroindustripangan lokal.  Hasil analisis faktor menunjukkan bahwa berdasarkan 14faktor yang dianalisis, maka terbentuk 5 kelompok faktor, yaitu faktorpengenalan dan penerimaan, pengetahuan gizi, pendidikan, pekerjaan, danjumlah anggota rumah tangga. Faktor pengenalan dan penerimaan
konsumen terhadap pangan lokal merupakan faktor determinan yangmenentukan konsumsi pangan lokal di Provinsi Lampung.",,2019-09-23 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/16877,"['H1', 'HC']",,public,2019-11-18 07:22:13,unpub,10,['FP1'],,,disk0/00/01/68/77,,,,,,,completed,['Universitas Lampung'],,,,,conference,Semiloknas Peran Perguruan Tinggi Pertanian dalam Menghasilkan Sumberdaya Manusia di Era Revolusi Industri4.0,Universitas Pajajaran Bandung,speech,23 September 2019,,,,,['Kemenristekdikti'],,['DRPM']
