,volume,corp_creators,abstract,uri,date,subjects,date_type,status_changed,issn,full_text_status,rev_number,ispublished,publisher,publication,dir,divisions,number,userid,documents,lastmod,official_url,eprint_status,eprintid,datestamp,pagerange,metadata_visibility,creators,type,refereed,title,pres_type,event_dates,event_location,related_url,event_type,event_title,contact_email,referencetext,patent_applicant,id_number,contributors,succeeds,keywords,monograph_type,institution,funders,pages,projects,series,place_of_pub,editors,book_title
33,,,,http://repository.lppm.unila.ac.id/id/eprint/22294,2018-10-01 00:00:00.000000000,['TK'],,2020-06-12 04:04:25,,public,8,pub,Universitas Sriwijaya,,disk0/00/02/22/94,['FT5'],,586,"[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/35713', 'pos': 1, 'eprintid': 22294, 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'format': 'text', 'files': [{'filesize': 911765, 'objectid': 35713, 'uri': 'http://repository.lppm.unila.ac.id/id/file/205015', 'filename': 'Multisensors System for Real time (P).pdf', 'hash_type': 'MD5', 'mtime': '2020-06-11 11:12:20', 'fileid': 205015, 'datasetid': 'document', 'hash': 'b53a334fcf4d32fea9dff0d0fb520ffa', 'mime_type': 'application/pdf'}], 'main': 'Multisensors System for Real time (P).pdf', 'docid': 35713}]",2020-06-12 04:04:25,,archive,22294,2020-06-12 04:04:25,,show,"[{'id': 'sri.purwiyanti@eng.unila.ac.id', 'name': {'honourific': None, 'family': 'Purwiyanti', 'lineage': None, 'given': 'Sri'}}, {'name': {'honourific': None, 'family': 'Sulistiyanti', 'lineage': None, 'given': 'Sri Ratna'}, 'id': 'sr_sulistiyanti@eng.unila.ac.id'}, {'name': {'given': 'FX. Arinto', 'lineage': None, 'family': 'Setyawan', 'honourific': None}, 'id': 'fx.arinto@eng.unila.ac.id'}, {'name': {'given': 'Billy Mulia', 'honourific': None, 'family': 'Wibisono', 'lineage': None}, 'id': 'billymulia_wibisono@yahoo.com'}, {'name': {'given': 'Ketut Sasmita', 'honourific': None, 'lineage': None, 'family': 'Atmaja'}, 'id': 'ketutsasmita@gmail.com'}, {'id': 'helmy.fitriawan@eng.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Fitriawan', 'given': 'Helmy'}}]",other,,"Peer Review Karya Ilmiah : Prosiding dengan Judul Multisensors System for Real Time Detection Lenght,Weight,and Hearbeat of Premature baby in The Incubator",,,,,,,,,,,,,,,,,,,,,,
34,1,,"Implementation of good governance’s principles at Rajabasa, Bandar Lampung has not done well. It caused by the lack of communication between government (public officials) and citizens. Therefore, the purpose of this public service activity is to resolve the problem by using information technology. The activity chooses a smaller government scope, which is a neighborhood area. The activity involves
two steps, which is website creation and training step. The website contains are statistic data of citizens, procedures to apply the resident documents completing with the required forms, activities announcement, interactive forum for conveying critics and suggestions between citizens and
government, and promotion forum for industry players. As a result, the website successfully displays a variety of information needed by citizens, and provides a means of communication for citizens and public officials. Training step about procedure for using the website also has been done. Certainly, evaluation about the liveliness of citizens in accessing the website is still required. However, good
communication, efficiency, and effectiveness can begin to form well, which leads to better implementation of good governance.",http://repository.lppm.unila.ac.id/id/eprint/6868,1970-01-01 00:00:00.000002018,['TK'],published,2018-05-28 03:41:43,2549-3434,public,6,pub,Universitas Negeri Medan,Journal of Community Service and research,disk0/00/00/68/68,['FT5'],2.0,56,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'docid': 19849, 'main': '9339-19964-1-PB JCSR 2017.pdf', 'files': [{'mtime': '2018-05-07 04:09:04', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/63117', 'filename': '9339-19964-1-PB JCSR 2017.pdf', 'filesize': 881817, 'objectid': 19849, 'mime_type': 'application/pdf', 'hash': 'e6a698567ba224a639cae64d22e32700', 'fileid': 63117, 'datasetid': 'document'}], 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/19849', 'eprintid': 6868, 'placement': 1}]",2018-05-28 03:41:43,http://jurnal.unimed.ac.id/2012/index.php/jcrs/article/view/9339,archive,6868,2018-05-28 03:41:43,63-67,show,"[{'name': {'given': 'Sri', 'honourific': None, 'family': 'Purwiyanti', 'lineage': None}, 'id': 'sri.purwiyanti@eng.unila.ac.id'}, {'name': {'given': 'Yetti', 'honourific': None, 'lineage': None, 'family': 'Yuniati'}, 'id': 'yetti.yuniati@eng.unila.ac.id'}, {'id': 'diah.permata@eng,unila.ac.id', 'name': {'family': 'Permata', 'lineage': None, 'honourific': None, 'given': 'Diah'}}]",article,TRUE,"UTILIZATION OF INFORMATION TECHNOLOGY FOR REALIZATION
OF GOOD GOVERNANCE IMPLEMENTATION IN THE PILOT
PROJECT AREA AT RAJABASA IN BANDAR LAMPUNG",,,,[{'url': 'http://jurnal.unimed.ac.id/2012/index.php/jcrs/article/view/9339'}],,,,,,,,,,,,,,,,,,
35,12,"['Universitas Lampung', 'Universitas Lampung', 'Universitas Lampung']","Penelitian ini dikembangkan sebuah sistem pendeteksi posisi plat nomor kendaraan yang ditampilkan pada GUI Matlab. Pendeteksian posisi plat nomor kendaraan menggunakan dua metode, yaitu metode transformasi hough dan transformasi hit or miss. Tahap pengolahan citra yang digunakan meliputi: binerisasi, aras keabuan, deteksi tepi, pemotongan citra, filtering, dan resizing. Keefektifan sistem ini diukur dengan perhitungan terhadap nilai perolehan (recall) dan nilai ketepatan (precision). Berdasarkan hasil penelitian didapatkan bahwa sistem berhasil mendeteksi posisi plat nomor kendaraan dengan tingkat keberhasilan pendeteksian sebesar 76% untuk nilai threshold 0,75, 72% untuk nilai threshold 0,8 dan 48% untuk nilai threshold 0,85. Hasil penelitian juga menunjukkan nilai rata-rata recall sebesar 54% untuk nilai threshold 0,75, 50% untuk nilai threshold 0,8 dan 40% untuk nilai threshold 0,85, sedangkan nilai rata-rata precision sebesar 14% untuk nilai threshold 0,75, 14% untuk nilai threshold 0,8 dan 12% untuk nilai threshold 0,85.",http://repository.lppm.unila.ac.id/id/eprint/12436,2018-09-01 00:00:00.000000000,['TK'],published,2019-05-10 03:25:22,2549-3442,public,6,pub,Jurusan Teknik Elektro Unila,Jurnal Rekayasa dan Teknologi  Elektro,disk0/00/01/24/36,['FT5'],3.0,197,"[{'files': [{'filename': 'Electrician_FXAS.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/110630', 'objectid': 25414, 'filesize': 370612, 'mtime': '2019-05-10 02:59:41', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': '30d624fb7d52e3bd97bc14476738741a', 'datasetid': 'document', 'fileid': 110630}], 'main': 'Electrician_FXAS.pdf', 'docid': 25414, 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'placement': 1, 'eprintid': 12436, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/25414', 'security': 'public'}]",2019-05-10 03:25:22,http://electrician.unila.ac.id/index.php/ojs/index,archive,12436,2019-05-10 03:25:22,118-123,show,"[{'name': {'lineage': None, 'family': 'Puspito', 'honourific': None, 'given': 'Yuda'}, 'id': 'yudapuspito@gmail.com'}, {'name': {'lineage': None, 'family': 'Setyawan', 'honourific': None, 'given': 'FX. Arinto'}, 'id': 'fx.arinto@eng.unila.ac.id'}, {'id': 'helmy.fitriawan@eng.unila.ac.id', 'name': {'family': 'Fitriawan', 'lineage': None, 'honourific': None, 'given': 'Helmy'}}]",article,TRUE,DETEKSI POSISI PLAT NOMOR KENDARAAN MENGGUNAKAN METODE TRANSFORMASI HOUGH DAN HIT OR MISS,,,,[{'url': 'http://electrician.unila.ac.id/index.php/ojs/article/view/2084'}],,,fx.arinto@eng.unila.ac.id,"[1] Para Kontributor Wikipedia. ( 2004, February). Tanda nomor kendaraan bermotor. Retrieved from Wikipedia website http://id.wikipedia.org/wiki/Nomor_polisi.
[2] Samijayani, O.N. (2012) Penerapan Metode Simulasi Pra-Praktikum Menggunakan Graphic User Interface (GUI) dan FDATOOL, MATLAB, Jakarta: Universitas Al Azhar Indonesia.
[3] Sa’diyah, H. (2011), Aplikasi Transformasi Hough untuk Deteksi Garis Lurus. (Skripsi). Universitas Diponegoro,Semarang.
[4] Kadir, A. (2013), Teori dan Aplikasi Pengolahan Citra, Yogyakarta: Andi.
[5] Setiawan, W., Asri, S. A. (2015) Penerapan Transformasi Hough pada Deteksi Lokasi Plat Nomor Pada Citra Kendaraan, Matrix, 5(02), 41-46.
[6] Pemayun, I D.G. A., Setiawan, W., Indra, N. ER. (2015) Analisis Sistem Pendeteksi Posisi Plat Kendaraan dari Citra Kendaraan, E-Journal SPEKTRUM, 2(02), 2, 61-67.",,,,,,,,['DIPA Research Grant from Faculty of Engineering UNILA'],,,,,,
36,,,"Penelitian ini dikembangkan sebuah sistem pendeteksi posisi plat nomor kendaraan yang ditampilkan pada GUI Matlab. Pendeteksian posisi plat nomor kendaraan menggunakan dua metode, yaitu metode transformasi hough dan transformasi hit or miss. Tahap pengolahan citra yang digunakan meliputi: binerisasi, aras keabuan, deteksi tepi, pemotongan citra, filtering, dan resizing. Keefektifan sistem ini diukur dengan perhitungan terhadap nilai perolehan (recall) dan nilai ketepatan (precision). Berdasarkan hasil penelitian didapatkan bahwa sistem berhasil mendeteksi posisi plat nomor kendaraan dengan tingkat keberhasilan pendeteksian sebesar 76% untuk nilai threshold 0,75, 72% untuk nilai threshold 0,8 dan 48% untuk nilai threshold 0,85. Hasil penelitian juga menunjukkan nilai rata-rata recall sebesar 54% untuk nilai threshold 0,75, 50% untuk nilai threshold 0,8 dan 40% untuk nilai threshold 0,85, sedangkan nilai rata-rata precision sebesar 14% untuk nilai threshold 0,75, 14% untuk nilai threshold 0,8 dan 12% untuk nilai threshold 0,85.",http://repository.lppm.unila.ac.id/id/eprint/28205,1970-01-01 00:00:00.000002018,['TK'],,2021-03-05 08:47:14,1978-6042,public,6,pub,Universitas Lampung,ELECTRICIAN – Jurnal Rekayasa dan Teknologi Elektro,disk0/00/02/82/05,['FT5'],,663,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'main': '4. Deteksi Posisi Plat Nomor Kendaraan Menggunakan Metode_2018.pdf', 'docid': 42249, 'files': [{'filesize': 3668879, 'objectid': 42249, 'uri': 'http://repository.lppm.unila.ac.id/id/file/250956', 'filename': '4. Deteksi Posisi Plat Nomor Kendaraan Menggunakan Metode_2018.pdf', 'hash_type': 'MD5', 'mtime': '2021-03-05 08:40:16', 'datasetid': 'document', 'fileid': 250956, 'mime_type': 'application/pdf', 'hash': '04a646bcdd5f3aba820c21808f6b9e83'}], 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/42249', 'pos': 1, 'eprintid': 28205, 'placement': 1}]",2021-03-05 08:47:14,https://electrician.unila.ac.id/index.php/ojs/article/view/2084,archive,28205,2021-03-05 08:47:14,118-123,show,"[{'name': {'family': 'Puspito', 'lineage': None, 'honourific': None, 'given': 'Yuda'}}, {'name': {'honourific': None, 'lineage': None, 'family': 'Setyawan', 'given': 'FX. Arinto'}}, {'name': {'given': 'Helmy', 'honourific': None, 'family': 'Fitriawan', 'lineage': None}}]",article,TRUE,Deteksi Posisi Plat Nomor Kendaraan Menggunakan Metode Transformasi Hough Dan Hit Or Miss,,,,,,,helmy.fitriawan@eng.unila.ac.id,,,,,,,,,,,,,,,
37,12,"['Universitas Lampung', 'Universitas Lampung', 'Universitas Lampung']","Air merupakan sumber kehidupan yang sangat penting bagi kehidupan manusia sebagai bahan baku air minum, keperluan rumah tangga, dan sumber energi pembangkit listrik tenaga air. Kondisi perairan sangat dipengaruhi oleh aktifitas manusia. Salah satu dampak negatif dari aktifitas manusia yaitu timbulnya limbah yang dapat merusak ekosistem perairan, dengan mengetahui kondisi perairan kita dapat
mengoptimalkan penggunaaan air dalam kehidupan. Oleh karena itu, diperlukan sistem yang dapat memantau kondisi suhu dan kadar keasaman (pH) perairan secara real-time menggunakan PC dan nirkabel. Sistem ini dinamakan sistem akuisisi data yang menggunakan sensor suhu, modul analog pH meter, telemetri, dan USV. Pemeroses data menggunakan Arduino Mega 2560. Media transmisi data nirkabel menggunakan Telemetri Kit 433 MHz. Media penampil data menggunakan PC berbasis GUI (Graphical User Interface) dengan perangkat lunak LabVIEW. Dalam menentukan kondisi perairan, dapat dilakukan dengan mengetahui kondisi beberapa parameternya yaitu parameter fisik (suhu) dan parameter kimir (pH). Berdasarkan hal tersebut dilakukan pengukuran nilai suhu dan pH pada perairan. Sistem akuisisi data yang dilengkapi dengan sensor suhu DB 10S20, Analog pH meter, Arduino Mega 2560, dan Telemetri Kit 433 Mhz. Sistem ini diletakan pada USV yang telah diatur untuk bergerak menuju titik waypoint, melakukan pengukuran pada titik waypoint tersebut dan
menampilkan data serta menyimpan data dengan data logger. Sensor DB 10S20 dikalibrasi menggunakan FLUKE 62 MAX IR Thermometer dan Analog pH meter menggunakan pH indikator universal. Sistem ini dapat digunakan selama sumber tegangan mencukupi serta jarak pengiriman data yaitu line of sight ≤ 50 m dan dalam bangunan ≤ 15 m. Pemantauan suhu dan kadar keasaman (pH) pada daerah resapan air Universitas
Lampung diketahui bahwa setiap kenaikan suhu sebesar 1° Celcius maka terjadi kenaikan pH sebesar 0,09.
Kata Kunci — Air, Analog pH Meter, Arduino, DB 10S20, FLUKE 62 MAX IR Thermometer, LabVIEW, pH, Sistem Akuisisi, Suhu, Telemetri, USV,Waypoint.",http://repository.lppm.unila.ac.id/id/eprint/13014,2018-09-01 00:00:00.000000000,['TK'],published,2019-05-17 04:30:14,1978-6042,public,8,pub,Universitas Lampung,ELECTRICIAN – Jurnal Rekayasa dan Teknologi Elektro,disk0/00/01/30/14,['FT5'],3.0,586,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'mtime': '2019-05-17 02:58:18', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/114648', 'filename': '2090-372-1-PB.pdf', 'filesize': 987028, 'objectid': 26019, 'mime_type': 'application/pdf', 'hash': '54423a511320cb263917bba526a9717b', 'datasetid': 'document', 'fileid': 114648}], 'main': '2090-372-1-PB.pdf', 'docid': 26019, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/26019', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 13014}]",2019-05-17 04:30:14,,archive,13014,2019-05-17 04:30:14,84-96,show,"[{'id': 'yudiogex@gmail.com', 'name': {'lineage': None, 'family': 'Putra', 'honourific': None, 'given': 'Yudi Eka'}}, {'name': {'given': 'Sri Ratna', 'honourific': None, 'family': 'Sulistiyanti', 'lineage': None}, 'id': 'sr_sulistiyanti@eng.unila.ac.id'}, {'id': 'komar@eng.unila.ac.id', 'name': {'lineage': None, 'family': 'Komarudin', 'honourific': None, 'given': 'Muhamad'}}]",article,FALSE,Sistem Akuisisi Data Pemantauan Suhu dan Kadar Keasaman (pH) Lingkungan Perairan dengan Menggunakan Unmanned Surface Vehicle,,,,,,,,,,,,,,,,,,,,,,
38,,,,http://repository.lppm.unila.ac.id/id/eprint/22289,2018-09-01 00:00:00.000000000,['TK'],,2020-06-12 04:03:19,,public,7,pub,Universitas Lampung,,disk0/00/02/22/89,['FT5'],,586,"[{'eprintid': 22289, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/35708', 'format': 'text', 'main': 'Sistem Akuisisi Dat Suhu dan pH (ELECTRICIAN).pdf', 'files': [{'hash': '54a83cb74c81d9e8586d9b440f2a6fc7', 'mime_type': 'application/pdf', 'fileid': 204978, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/204978', 'filename': 'Sistem Akuisisi Dat Suhu dan pH (ELECTRICIAN).pdf', 'filesize': 709842, 'objectid': 35708, 'mtime': '2020-06-11 08:49:14', 'hash_type': 'MD5'}], 'docid': 35708, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",2020-06-12 04:03:19,,archive,22289,2020-06-12 04:03:19,,show,"[{'name': {'given': 'Yudi Eka', 'honourific': None, 'lineage': None, 'family': 'Putra'}, 'id': 'yudiogex@gmail.com'}, {'id': 'sr_sulistiyanti@eng.unila.ac.id', 'name': {'given': 'Sri Ratna', 'honourific': None, 'lineage': None, 'family': 'Sulistiyanti'}}, {'name': {'given': 'Muhammad', 'honourific': None, 'lineage': None, 'family': 'Komarudin'}, 'id': 'm.komarudin@gmail.com'}]",other,,"Peer Review Karya Ilmiah : Jurnal Ilmiah dengan Judul 
Sistem Akuisisi Data Pemantauan Suhu dan Kadar Keasaman (pH) Lingkungan Perairan dengan Menggunakan Unmanned Surface Vehicle",,,,,,,,,,,,,,,,,,,,,,
39,7,,"Penempatan pembangkit tersebar (DG) merupakan salah satu alternatif untuk mengurangi rugi-rugi daya pada jaringan distribusi. Namun penempatan DG dengan kapasitas dan lokasi yang tidak optimal dapat mempengaruhi profil tegangan dan stabilitas tegangan. Makalah ini bertujuan untuk
menentukan kapasitas dan lokasi yang optimal dari DG untuk mengurangi rugi-rugi daya aktif dan memperbaiki profil tegangan serta indeks stabilitas tegangan. Simulasi dilakukan dengan menempatkan satu DG pada sistem IEEE 30 bus dan pada penyulang Nila di gardu induk Metro sebagai studi kasus jaringan distribusi. Dua tipe DG digunakan dalam simulasi ini, yakni DG yang hanya menyuplai daya
aktif saja dan DG yang dapat menyuplai daya aktif dan reaktif. Perhitungan aliran daya dilakukan dengan
menggunakan metode forward/backward sweep dan semua program ditulis dengan menggunakan perangkat lunak MATLAB. Hasil simulasi menunjukkan bahwa metode yang digunakan dapat
menentukan kapasitas dan lokasi optimal dari masing-masing jenis DG untuk mengurangi rugi-rugi daya aktif secara optimal dan memperbaiki profil tegangan dan indeks stabilitas tegangan pada setiap bus di penyulang Nila.",http://repository.lppm.unila.ac.id/id/eprint/10579,2018-11-01 00:00:00.000000000,['TK'],published,2019-01-29 04:42:47,2302-2949,public,6,pub,Jurusan Teknik Elektro Fakultas Teknik Universitas Andalas,Jurnal Nasional Teknik Elektro,disk0/00/01/05/79,['FT5'],3.0,412,"[{'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/23590', 'security': 'public', 'placement': 1, 'eprintid': 10579, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'main': 'Makalah JNTE vol.7 no.3 November 2018.pdf', 'files': [{'mime_type': 'application/pdf', 'hash': '762b8e0ab92bc7d9a56f714314a62593', 'fileid': 97964, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/97964', 'filename': 'Makalah JNTE vol.7 no.3 November 2018.pdf', 'filesize': 895459, 'objectid': 23590, 'mtime': '2019-01-20 02:31:05', 'hash_type': 'MD5'}], 'docid': 23590, 'format': 'text'}]",2019-01-29 04:42:47,http://jnte.ft.unand.ac.id/index.php/jnte,archive,10579,2019-01-29 04:42:47,153-160,show,"[{'name': {'lineage': None, 'family': 'ST', 'honourific': None, 'given': 'Awansah'}, 'id': 'awansah.st@gmail.com'}, {'id': 'oseaz2009@gmail.com', 'name': {'given': 'Osea', 'honourific': None, 'lineage': None, 'family': 'Zebua'}}, {'name': {'honourific': None, 'lineage': None, 'family': 'Gusmedi', 'given': 'Herri'}, 'id': 'herri.gusmedi@eng.unila.ac.id'}]",article,TRUE,Penentuan Kapasitas dan Lokasi Optimal dari Pembangkit Tersebar Pada Jaringan Distribusi Penyulang Nila di Gardu Induk Metro,,,,,,,,,,,,,,,,,,,,,,
40,,,,http://repository.lppm.unila.ac.id/id/eprint/10355,2018-05-22 00:00:00.000000000,['TK'],submitted,2019-01-02 08:01:30,,public,8,pub,,,disk0/00/01/03/55,['FT5'],,504,"[{'eprintid': 10355, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/23373', 'pos': 1, 'format': 'text', 'docid': 23373, 'main': 'sertifikat_HAK CIPTA 2018.pdf', 'files': [{'datasetid': 'document', 'fileid': 96454, 'hash': '8573a020cb25d02bcd224d206971b413', 'mime_type': 'application/pdf', 'filesize': 771273, 'objectid': 23373, 'uri': 'http://repository.lppm.unila.ac.id/id/file/96454', 'filename': 'sertifikat_HAK CIPTA 2018.pdf', 'hash_type': 'MD5', 'mtime': '2018-11-21 13:35:27'}], 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",2019-01-02 08:01:30,,archive,10355,2019-01-02 08:01:30,,show,"[{'id': 'ahmad.saudi@eng.unila.ac.id', 'name': {'honourific': None, 'family': 'Samosir', 'lineage': None, 'given': 'Ahmad Saudi'}}, {'name': {'given': 'Herri', 'honourific': None, 'lineage': None, 'family': 'Gusmedi'}, 'id': 'herri.gusmedi@eng.unila.ac.id'}, {'name': {'honourific': None, 'family': 'Purwiyanti', 'lineage': None, 'given': 'Sri'}, 'id': 'sri.purwiyanti@eng.unila.ac.id'}, {'name': {'given': 'Endah', 'honourific': None, 'family': 'Komalasari', 'lineage': None}, 'id': 'endah.komalasari@eng.unila.ac.id'}]",patent,,Hak Cipta: Modeling and Simulation of Fuzzy Logic based Maximum Power Point Tracking (MPPT) for PV Application,,,,,,,,,LPPM Unila,EC00201813394,,,,,,,,,,,,
41,8,,This paper presents modeling and simulation of maximum power point tracking (MPPT) used in solar PV power systems. The Fuzzy logic algorithm is used to minimize the error between the actual power and the estimated maximum power. The simulation model was developed and tested to investigate the effectiveness of the proposed MPPT controller. MATLAB Simulink was employed for simulation studies. The proposed system was simulated and tested successfully on a photovoltaic solar panel model. The Fuzzy logic algorithm succesfully tracking the MPPs and performs precise control under rapidly changing atmospheric conditions. Simulation results indicate the feasibility and improved functionality of the system.,http://repository.lppm.unila.ac.id/id/eprint/9277,2018-06-01 00:00:00.000000000,['TK'],published,2018-11-03 09:12:37,088-8708,public,6,pub,the Institute of Advanced Engineering and Science (IAES),International Journal of Electrical and Computer Engineering (IJECE),disk0/00/00/92/77,['FT5'],3.0,56,"[{'placement': 1, 'eprintid': 9277, 'uri': 'http://repository.lppm.unila.ac.id/id/document/22334', 'pos': 1, 'security': 'public', 'main': '9046-19136-1-PB.pdf', 'docid': 22334, 'files': [{'hash': '43cac816a1ec3b635f1d35d9b95e6803', 'mime_type': 'application/pdf', 'fileid': 88935, 'datasetid': 'document', 'mtime': '2018-11-02 05:06:10', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/88935', 'filename': '9046-19136-1-PB.pdf', 'filesize': 400733, 'objectid': 22334}], 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf'}]",2018-11-03 09:12:37,https://www.iaescore.com/journals/index.php/IJECE/index,archive,9277,2018-11-03 09:12:37,1315-1323,show,"[{'name': {'honourific': None, 'lineage': None, 'family': 'Samosir', 'given': 'Ahmad Saudi'}, 'id': 'ahmad.saudi@eng.unila.ac.id'}, {'name': {'honourific': None, 'lineage': None, 'family': 'Gusmedi', 'given': 'Herri'}, 'id': 'herri.gusmedi@eng.unila.ac.id'}, {'name': {'lineage': None, 'family': 'Purwiyanti', 'honourific': None, 'given': 'Sri'}, 'id': 'sri.purwiyanti@eng.unila.ac.id'}, {'name': {'honourific': None, 'family': 'Komalasari', 'lineage': None, 'given': 'Endah'}, 'id': None}]",article,TRUE,Modeling and Simulation of Fuzzy Logic based Maximum Power Point Tracking (MPPT) for PV Application,,,,[{'url': 'https://www.iaescore.com/journals/index.php/IJECE/article/view/9046/8673'}],,,,,,,,,"Fuzzy logic algorithm
Maximum power point tracking
MPPT
Photovoltaic
Simulink",,,,,,,,,
42,12,"['Universitas Lampung', 'Universitas Lampung', 'Universitas Lampung']","Pelanggaran zebra cross sering terjadi di Indonesia. Salah satu jenis pelanggaran zebra cross yang sering mengakibatkan kecelakaan lalu lintas adalah pengendara melanggar atau menerobos Traffic Light saat lampu merah
menyala. Untuk mengatasi masalah pelanggaran tersebut ialah dengan sebuah sistem pendeteksi pelanggaran zebra cross. Pada penelitian ini dibuat sistem deteksi zebra cross dengan menggunakan metode adaptive Background Subtraction menggunakan Raspberry Pi 3. Metode adaptive Background Subtraction digunakan untuk memproses citra berisi objek yang ditangkap pada traffic light menggunakan kamera, citra yang diperoleh dapat menangkap objek yang melanggar garis line deteksi. Kemudian hasil objek yang ditangkap saat melanggar akan diberikan peringatan berupa buzzer. Hasil pengujian menunjukan bahwa model deteksi pelanggaran zebra cross berhasil mengklasifikasikan objek yang melanggar, mampu memberikan peringatan objek yang melangggar melalui buzzer secara otomatis.
Kata Kunci — Pelanggaran, Adaptif Background Substraction, Traffic Light, Raspberry Pi 3.",http://repository.lppm.unila.ac.id/id/eprint/13017,2018-09-01 00:00:00.000000000,['TK'],published,2019-05-17 04:30:17,1978-6042,public,6,pub,Universitas Lampung,ELECTRICIAN – Jurnal Rekayasa dan Teknologi Elektro,disk0/00/01/30/17,['FT5'],3.0,586,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'main': '2083-374-1-PB.pdf', 'files': [{'hash': 'edb7f89f32e59ada7638a26e4ec6d56b', 'mime_type': 'application/pdf', 'fileid': 114665, 'datasetid': 'document', 'mtime': '2019-05-17 03:09:29', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/114665', 'filename': '2083-374-1-PB.pdf', 'objectid': 26021, 'filesize': 354891}], 'docid': 26021, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/26021', 'eprintid': 13017, 'placement': 1}]",2019-05-17 04:30:17,https://electrician@unila.ac.id,archive,13017,2019-05-17 04:30:17,104-110,show,"[{'name': {'honourific': None, 'lineage': None, 'family': 'Setiawan', 'given': 'Pami Ruli'}, 'id': 'pami.setiawan@gmail.com'}, {'name': {'family': 'Sulistiyanti', 'lineage': None, 'honourific': None, 'given': 'Sri Ratna'}, 'id': 'sr_sulistiyanti@eng.unila.ac.id'}, {'id': 'syaiful.alam@eng.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Alam', 'given': 'Syaiful'}}]",article,FALSE,Deteksi Pelanggaran Zebra Cross Pada Traffic Light Menggunakan Metode Adaptif Background Subtraction,,,,,,,,,,,,,,,,,,,,,,
